position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,It's Time,Avalon,Rise,6:38,398,ha68yWbzIFY,INDIFFERENT,False
2,Next By Me,"Interactive Noise, Neelix",Next By Me,4:42,282,B6qAkBlbaPU,INDIFFERENT,False
3,Believe (Radio Edit),"Liquid Soul & Neodyne, Neodyne",Grotesque 250,3:43,223,sQYCTo4TH-Q,INDIFFERENT,False
4,Acid Rocker Antinomy Remix,Astrix,Astrix Remix,8:06,486,YKLfXWU4R0M,INDIFFERENT,False
5,Outer Perceptions,"Estefano Haze, Surge",Outer Perceptions,7:34,454,ZBvdnx7uqPo,INDIFFERENT,False
6,Flux Capacitor,"GMS, Shanti V Deedrah",Trance for Nations 14 (Compiled by Astrix),6:27,387,ee9_oMs2_5Y,INDIFFERENT,False
7,Falling,"Ghost Rider, Phaxe",Falling,4:29,269,BRf71UdNOXc,INDIFFERENT,False
8,Spiral of Change,IKØN & MoRsei,Spiral of Change,7:27,447,U5I6CNZI7mI,INDIFFERENT,False
9,Aloo,Devochka,No Sense,3:48,228,Fpzgs-4JLb8,INDIFFERENT,False
10,Exoplanet,Protonica,Symmetry,9:00,540,sav8-sMePes,INDIFFERENT,False
11,Psilocybin (Satori Remix),Visua,Psilocybin (Satori Remix),8:02,482,qztMfQm2r6Q,INDIFFERENT,False
12,Ceremony,Side Effects,Brain Signal,6:39,399,Stcw-pXUdBM,INDIFFERENT,False
13,Utopia,Burn In Noise,We Stand,6:46,406,ZpuR6urCc1I,INDIFFERENT,False
14,World of Waves,Electric Universe,Sacred Geometry,7:44,464,lUWMMwdJK2g,INDIFFERENT,False
15,Mojo,Phaxe & Gaudium & Emok & Martin Vice,Mojo,8:13,493,59_L9Qj5n0Y,INDIFFERENT,False
16,Cloud Passing,"Pettra, Ritmo",Goa Festival Sounds 2024,7:58,478,p0xBGLOVWhU,INDIFFERENT,False
17,Biological Computer (Shanti V Deedrah Remix),Ace Ventura & Ritmo,Biological Computer,6:34,394,wcBqQ9Ta1h8,INDIFFERENT,False
18,Human Heart,"Antinomy, Symbolic",Trance for Nations 14 (Compiled by Astrix),7:44,464,kv6PGv_Cbao,INDIFFERENT,False
19,Physical Nature,Starlab,Dimension 005 (Compiled by Alpha Portal),7:05,425,7HyL46JYvts,INDIFFERENT,False
20,Altered State,Reborn,Altered State,8:50,530,Sbj-A-68zOo,INDIFFERENT,False
21,Liquid Connective,Sonic Species & Divination,Liquid Connective,8:07,487,UL1JVD7BygI,INDIFFERENT,False
22,Dalai,Ital,Dalai,7:44,464,hXqAendN88o,INDIFFERENT,False
23,Northern Stars,"Static Movement,Cosmic Tone",Northern Stars,7:33,453,hngyBkMM5RA,INDIFFERENT,False
24,Magic Portal (Electric Universe Remix),"Alpha Portal, Magik",Dimension 005 (Compiled by Alpha Portal),7:34,454,j6pNORZBaIw,INDIFFERENT,False
25,Mala (DigiCult Remix),Tropical Bleyage,Mala (DigiCult Remix),7:16,436,yf8VBawPtzo,INDIFFERENT,False
26,Lady Sweet Dream (Megatone Remix),Talamasca,Lady Sweet Dream (Megatone Remix),7:18,438,i2MrAn5lYvs,INDIFFERENT,False
27,Home Is Not a Place,Hinap,Home Is Not a Place,6:43,403,OhUJEfU2mzg,INDIFFERENT,False
28,Devil in Me,Omiki,Devil in Me,3:15,195,erw1O3NxN48,INDIFFERENT,False
29,Enduring Spirit,Eliyahu (IL),Enduring Spirit,8:21,501,o-VoZCc2cZE,INDIFFERENT,False
30,Zen Ninja,Ajja,Trance for Nations 14 (Compiled by Astrix),8:09,489,l66x7HWmyhs,INDIFFERENT,False
31,Land Of Freedom (Liquid Soul Remix),Transwave,Land Of Freedom (Liquid Soul Remix),8:09,489,C3yCnfYN9bI,INDIFFERENT,False
32,Butterfly,Vegas (Brazil),Butterfly,5:08,308,Kvjob00JYf0,INDIFFERENT,False
33,Galactic Mantra (Killerwatts Remix),Ovnimoon,Galactic Mantra (Killerwatts Remix),8:13,493,F3hKIbSjBT0,INDIFFERENT,False
34,Endless Spiral,Transient Disorder,Endless Spiral,7:08,428,76VGdOGZFtw,INDIFFERENT,False
35,In & Out (Liquid Soul Remix),"Emok, Martin Vice, Off Limits, Vini Vici",In & Out (Liquid Soul Remix),7:41,461,BKVC79XmN4A,INDIFFERENT,False
36,Alone,"Morten Granau, Symphonix",Alone,4:42,282,ueGEFZt1fC4,INDIFFERENT,False
37,On Fire,Tristan,Psychedelic Awakening,5:58,358,MiGXcaalNe0,INDIFFERENT,False
38,Alien Alert,1200 Micrograms,"Stash Bag, Vol. 6",6:33,393,tTCp30S8MPA,INDIFFERENT,False
39,Tantra,Fmesier,Tantra,7:51,471,7IQCsdcMevk,INDIFFERENT,False
40,Hops of Hades Vini Vici Remix,Ticon,Future Classics,6:53,413,KIMyqKdbHX8,INDIFFERENT,False
41,Hoffman's Legacy,A-Tech & Overdrive,Hoffman's Legacy,7:04,424,wAFNG099JGo,INDIFFERENT,False
42,Double Edge,Berg,Fall Apart,5:16,316,iCdc9lKaseY,INDIFFERENT,False
43,Cosmic Light,Minority,Cosmic Light,5:39,339,f60iSKo_Yz4,INDIFFERENT,False
44,I Am,Liquid Soul & Kalki,I Am,8:02,482,tNBxRNPNoiQ,INDIFFERENT,False
45,Want You to Know,Animato,Want You to Know,7:19,439,fw0YSEszQdI,INDIFFERENT,False
46,No Light Theory (T4N Edit),Spectra Sonics,Trance for Nations 14 (Compiled by Astrix),7:08,428,tJGIFpEIVDs,INDIFFERENT,False
47,Plant Medicine,"Avalon, Electric Universe",Plant Medicine,9:43,583,nYX-wygZfhs,INDIFFERENT,False
48,Agate,Astrix & Ritmo,Astrix - He.art,8:44,524,vjxU0mJplnI,INDIFFERENT,False
49,Vertebra L2 (Pitchbend Remix),Captain Hook,Vertebra L2,7:54,474,sLabWAzQYdI,INDIFFERENT,False
50,Eternal Valley,Asgard,Trance for Nations 14 (Compiled by Astrix),8:25,505,RT1zCzBO48I,INDIFFERENT,False
51,Connected,Volcano On Mars,Connected,7:14,434,vwDloiLY6fU,INDIFFERENT,False
52,Out of This World,Mad Tribe,Amazing Tales From Outer Space,8:42,522,k1zL_awY4Zo,INDIFFERENT,False
53,Synergia,"Mystical Complex, Sajanka",Synergia,6:42,402,0TyXL5nLX4E,INDIFFERENT,False
54,Resonance (Inner Sphere remix),Divination,Resonance (Inner Sphere Remix),7:31,451,P_jNZNplI7M,INDIFFERENT,False
55,Free to Fly,Genesis (IL),Free to Fly,7:50,470,xgN1ekP5i-M,INDIFFERENT,False
56,Daga Dagom,Reality Test & Off Limits,Daga Dagom,5:57,357,OGCRZtvd4oM,INDIFFERENT,False
57,Thomtana,Moontrackers,Thomtana,6:27,387,08l3B6tbd3M,INDIFFERENT,False
58,Duties of the Hearts,Lifeforms,Trance for Nations 14 (Compiled by Astrix),6:53,413,hDZsAPst7oA,INDIFFERENT,False
59,LSD,"New World Sound, Will Sparks",LSD,3:12,192,xw6BPt9f1eU,INDIFFERENT,False
60,Lightning (Ghost Rider & Ranji Remix),Stonefox,Lightning (Ghost Rider & Ranji Remix),3:53,233,UWjuxJlYGVE,INDIFFERENT,False
61,Tranceform,Liquid Soul & Alchimyst,Tranceform,7:02,422,wnGZAWd6KF4,INDIFFERENT,False
62,We Are Awakening,Symbolic & Lifeforms,One of a Kind,7:57,477,eOfVCEyyhOs,INDIFFERENT,False
63,We Are One,Ranji,Anyone Can Fly,6:33,393,3cM0gN90AH8,INDIFFERENT,False
64,Let Them Go,"Benzoo, Jilax",Let Them Go,5:59,359,cjEsKSdVd98,INDIFFERENT,False
65,Counterpoint,One Function & Mindbenderz,Counterpoint,7:23,443,eGapGmWSdKE,INDIFFERENT,False
66,Journey Inside Yourself (Symphonix Remix),Metronome,Journey Inside Yourself (Symphonix Remix),6:07,367,U9JXT9FATUI,INDIFFERENT,False
67,DMT,"Becker, Labirinto",DMT,7:31,451,BraQ9f94FfQ,INDIFFERENT,False
68,Inside Your Head,Vertical Mode,Psy-Fi Book of Changes Compiled by Astrix,7:55,475,IVagMZ8fS4E,INDIFFERENT,False
69,The Age of Giants,Outsiders,Psychedelic Awakening,7:20,440,H6G-M-5SbH8,INDIFFERENT,False
70,Black Hole Original Mix,Egorythmia,"Goa X, Vol. 3",7:25,445,CbbFYyK1qUE,INDIFFERENT,False
71,Limbic Resonance,Altruism,Psychedelic Awakening,6:39,399,FibcGsZpPaM,INDIFFERENT,False
72,Mr Larm (GLO Remix),Legohead,Psychedelic Awakening,7:23,443,IVKIQBli00E,INDIFFERENT,False
73,"Shiva Style (Berg, Phanatic Remix)",Mandragora,"Shiva Style (Berg, Phanatic Remix)",7:03,423,MiePc_hm_Ts,INDIFFERENT,False
74,Reason,"Myhrtic, Sighter",Reason,5:23,323,KQWipjfLbfA,INDIFFERENT,False
75,Don't Be Afraid,"Ferry Corsten, Joris Voorn, Moonman","A State of Trance Radio Top 50 - 2026, Vol. 1 (Selected by Armin van Buuren)",3:07,187,OSyv2UL7iq8,INDIFFERENT,False
76,Shamanic Tea (Ajja Remix),Tripswitch,Oddular,6:38,398,wOsgj4rG0d4,INDIFFERENT,False
77,Life,Normalize,Life,8:18,498,Am-_3efmbko,INDIFFERENT,False
78,One Species,Bellatrix,One Species,7:54,474,MC8vL4dSTto,INDIFFERENT,False
79,Depth of Voice,"Audiomatic, Durs","Progressive Psy Trance Picks, Vol. 28",6:43,403,essW9XGXEfY,INDIFFERENT,False
80,Spirit Molecule,Mekkanikka,Spirit Molecule,7:50,470,rF3r9Knc6Vc,INDIFFERENT,False
81,Universe Inside Me,Liquid Soul & Vini Vici,Universe Inside Me,3:13,193,XfV8fXloPhI,INDIFFERENT,False
82,One,Avalon & Faders,One,6:31,391,DPPSXrfzuCc,INDIFFERENT,False
83,Wonders,"Ghost Rider, Neelix, The Gardener & The Tree",Wonders,4:18,258,OeUTaB4DfIg,INDIFFERENT,False
84,Natural Connection,"Morten Granau, Phaxe",Natural Connection,7:00,420,KIE4wT1Idyc,INDIFFERENT,False
85,Calling for Peace,Electric Universe & Faders,Calling for Peace,9:00,540,3XhrtNTGwRk,INDIFFERENT,False
86,Neurochemistry (Indianix Remix),Liquid Ace,Neurochemistry (Indianix Remix),5:58,358,mSaEB9LSfg8,INDIFFERENT,False
87,Dharma (Off Limits Remix),Astrix,Dharma (Off Limits Remix),7:56,476,3_Z6zz2SciA,INDIFFERENT,False
88,Witch Hunter (feat. Annina Giannini),Vermont (Br) & 8th Sin,Witch Hunter (feat. Annina Giannini),7:57,477,Rtj6ES2bOVE,INDIFFERENT,False
89,The Power of Now Talpa & Zyce Remix,Critical Choice,The Power of Now Remix,8:23,503,mHIwg6Tv6xg,INDIFFERENT,False
90,Gravity,Protonica,Gravity,7:20,440,F3oXKLRJvaw,INDIFFERENT,False
91,3rd Eye (Symbolic & Waio Remix),GMS & Space Tribe,Psy-Fi Book of Changes Compiled by Astrix,8:01,481,EjfNkXfPLWM,INDIFFERENT,False
92,Creatures,Alpha Portal,Psy-Fi Book of Changes Compiled by Astrix,7:27,447,q3urnWeErkE,INDIFFERENT,False
93,Dna (Out of Range Remix),Silent Sphere,Remixed,8:14,494,bdy1FKBn1NU,INDIFFERENT,False
94,Leonidas,Belik Boom,Leonidas,7:41,461,CGPz5mH_nD4,INDIFFERENT,False
95,Moments of Ecstasy,Ace Ventura & Animato,Moments of Ecstasy,7:26,446,YMPfP0Fatvc,INDIFFERENT,False
96,Consciousness (Sonic Species Remix),Liquid Soul,The Awakening,6:32,392,CTcoACMHvWc,INDIFFERENT,False
97,Shiva,Avalon & Waio,Shiva,6:40,400,tz4r7mYVPqc,INDIFFERENT,False
98,Bang Bang,Neelix,Bang Bang,3:51,231,PucXIe-cCvs,INDIFFERENT,False
99,Bloom,"Phaxe, Querox",Bloom,5:32,332,ANSDUUl-pz4,INDIFFERENT,False
100,You Are the Vortex,Sonic Species,The Awakening,6:19,379,TXK_cQ4xtN4,INDIFFERENT,False
101,Gamma Goblins (Outsiders & Space Cat Remix),Hallucinogen,Gamma Goblins (Outsiders & SpaceCat remix),8:17,497,2dQnh8LIhpA,INDIFFERENT,False
102,Higherwasca,Avalon,Rise,5:29,329,l2BhkhbusJs,INDIFFERENT,False
103,Karusell,Neelix,Summer,4:28,268,sR8REO6B9_k,INDIFFERENT,False
104,Source,Djantrix,Source,6:47,407,l-JUCqppU1I,INDIFFERENT,False
105,Deep Breath,Ace Ventura & Vertical Mode,Deep Breath,7:13,433,ncV3xCIkZ7o,INDIFFERENT,False
106,The Beyond,"GMS, Legohead",Dimension 005 (Compiled by Alpha Portal),7:57,477,8sfSJrPgvns,INDIFFERENT,False
107,Adhana (ASOT 844),"Astrix, Vini Vici & Astrix",A State Of Trance Episode 844,2:34,154,L4QDv5MJn7E,INDIFFERENT,False
108,Are You Ready,1200 Micrograms,The Changa Sessions,3:46,226,Lcyme4h0RLc,INDIFFERENT,False
109,Tridimensional Object,"Oxyflux, Render",Eagles Rising,7:02,422,zcfYN0dnHZY,INDIFFERENT,False
110,Sky High,"Alpha Portal, Mad Tribe",Futuristic Flashbacks Episode 2,7:57,477,MSZosG_eiOQ,INDIFFERENT,False
111,The God Molecule,"Altruism, Avalon, Burn In Noise, Tristan",The God Molecule,6:55,415,tQ5jWE6ZnXc,INDIFFERENT,False
112,Mystical Experiences (GMS Remix),Electric Universe,Mystical Experiences (GMS Remix),7:31,451,OUsd7JmPA98,INDIFFERENT,False
113,Modern Twist,Symphonix,Modern Twist,6:01,361,GaivlWASik8,INDIFFERENT,False
114,Mind Storm,Animato & Pettra,Mind Storm,7:42,462,BYxJC4tds2o,INDIFFERENT,False
115,Bebopper,Ajja,Tulpa,7:38,458,4-rDzvcrBA4,INDIFFERENT,False
116,Fluent In Silence,Tropical Bleyage,Morning Sun,7:47,467,_m2Qm28aSbU,INDIFFERENT,False
117,Jesus of Rave,Dr.Spacesquirrel,Thanks alice,8:27,507,xtlZCEa--pY,INDIFFERENT,False
118,Horizon,Protonica,Horizon,9:31,571,ZqndMIHv0Kk,INDIFFERENT,False
119,The Soul,Ritmo,Roots,7:35,455,nJq5gjprwh8,INDIFFERENT,False
120,Jungle Sunrise,"Out of Orbit, Space Cat",Jungle Sunrise,7:43,463,ke2y6WQ8urM,INDIFFERENT,False
121,Dimensional Portals,Psydewise,Genetic Expression,6:01,361,jsJk__4XcVk,INDIFFERENT,False
122,Blueshaft,"Magik (UK), Tristan",UK Psychedelic,5:22,322,3xaZf15_Iak,INDIFFERENT,False
123,Power of Acid,Ranji,Power of Acid,9:09,549,ioXjjM7MT_M,INDIFFERENT,False
124,Elsewhere,"Emok, Liquid Soul, Martin Vice",Elsewhere,6:58,418,a9bo2gQkviI,INDIFFERENT,False
125,Majesty,Ghost Rider,Majesty,7:02,422,UHdLIGqlUf8,INDIFFERENT,False
126,Cyber Space,Symbolic,Psychedelic Awakening,8:07,487,Ca6xSPQ8VLQ,INDIFFERENT,False
127,Just An Imagination,"Yestermorrow, Zyce",Just An Imagination,6:47,407,6rg0si_QdaQ,INDIFFERENT,False
128,Om,"Avalon, Mad Maxx",Om,7:23,443,p1cOMK3yndQ,INDIFFERENT,False
129,Be As One,Rinkadink,Be As One,4:36,276,DOvbVX1jqV4,INDIFFERENT,False
130,The Way,Sonic Species,The Way,7:28,448,1lMnOlb5v20,INDIFFERENT,False
131,Pulsate,Akudra & Scionaugh,Hidden Impulse,7:33,453,WO0mopAhT3M,INDIFFERENT,False
132,Mind Control,Side Effects,Mind Control,8:18,498,jYEWwOfSxHE,INDIFFERENT,False
133,Patterns Of Emotions,Talamasca,Patterns Of Emotions,7:24,444,NUVUMkM52b8,INDIFFERENT,False
134,Souls on Earth,Morsei,Souls On Earth,8:00,480,_K2swRnU9Yw,INDIFFERENT,False
135,Backstage Boys,Earthling vs KIM,Psy-Fi Book of Changes Compiled by Astrix,8:01,481,ZIXmCWbDvcc,INDIFFERENT,False
136,Mushroom Song,"Faders, Killerwatts",Mushroom Song,7:21,441,oUmfAAvVvKw,INDIFFERENT,False
137,Free Tibet (Mixed) [Vini Vici Remix],Hilight Tribe,A State Of Trance Classics Mix 014,3:15,195,bfbPcW1Fh-U,INDIFFERENT,False
138,Never The Less,Phaxe,Never The Less,6:41,401,3qrZ-YwADlI,INDIFFERENT,False
139,Atlantic Spirit (2018 Remix),Static Movement & Impact,Speed of Light,7:22,442,b2NtYi8KdRk,INDIFFERENT,False
140,Universal Language,"Astral Projection, Outsiders","Stash Bag, Vol. 6",8:04,484,GNtlKZ8CQ4g,INDIFFERENT,False
141,Discordian,Virtual Light,Psychedelic Awakening,8:29,509,SbfaZ092UbY,INDIFFERENT,False
142,Adagio,Morten Granau,Adagio,4:30,270,PA2w4R9ABBM,INDIFFERENT,False
143,Enigma,"Monod, Querox",Enigma,6:34,394,fyeLp1Yu8FI,INDIFFERENT,False
144,So Real,Metronome,So Real,8:32,512,xn56FNNiX7M,INDIFFERENT,False
145,Human Race,Twelve Sessions,Human Race,7:51,471,BU5klUJR8qA,INDIFFERENT,False
146,Laywa,Spectra Sonics,Laywa,8:21,501,3LgwjWt8Cds,INDIFFERENT,False
147,3am,"Naturalize, Second Sun",3am,6:18,378,J1_YJnceX3k,INDIFFERENT,False
148,Imagination (Kalki remix),Antinomy,Imagination (Kalki remix),9:05,545,rwpOq7oD04I,INDIFFERENT,False
149,Harmony,Raz,Harmony,4:15,255,gNpxA6hilUw,INDIFFERENT,False
150,Intestellar Space,Hinap,"Beach Atmosphere, Vol.3",8:12,492,KbIKIjo5Nck,INDIFFERENT,False
151,Shores of the Subconscious (E-Clip Remix),"Egorythmia, Zen Mechanics",The First Vibration,7:52,472,w-6jBnazcek,INDIFFERENT,False
152,Protomolecule,Fungus Funk,Psychedelic Awakening,7:14,434,5TFCmKic4VQ,INDIFFERENT,False
153,Contagiante II,Henrique Camacho,Contagiante II,6:20,380,xjKs_5bWS9I,INDIFFERENT,False
154,Freaking Out (Audiosonic Remix),Earthspace,Freaking Out (Audiosonic Remix),7:51,471,8Xvzs4EBrlI,INDIFFERENT,False
155,Dance of Rebirth,Atacama,Era Magica,8:28,508,d0huGjjcVTA,INDIFFERENT,False
156,Shadows of Light,Asgard,Shadows of Light,7:34,454,7aMfyY-t2bg,INDIFFERENT,False
157,Consciousness,Captain Hook & DJ Gula K,Consciousness,6:39,399,s5hNz9aLU1E,INDIFFERENT,False
158,Atmos - Everglade,Iboga Records Music,,7:47,467,NDFvwuoRxqM,INDIFFERENT,False
159,Cosmic Ritual,E-mov,Cosmic Ritual,7:42,462,CS2dDd7BSOE,INDIFFERENT,False
160,Ultimate Energy,Berg,Aurora,6:13,373,Py6_uJfbqBk,INDIFFERENT,False
161,Technoaid,DEKEL,Initiation,9:30,570,dZ-cxh1zYTQ,INDIFFERENT,False
162,Full Measure,DJ YAGI,PSYCHEDELIC LABORATORY Vol.2,8:10,490,8Q7e7YdjIpw,INDIFFERENT,False
163,Love Is Lost,Mark Brenton,Love Is Lost,7:40,460,qJ611NL4NRA,INDIFFERENT,False
164,Reflected (Lasmar Remix),"Lasmar, Vegas (Brazil)",Reflected (Lasmar Remix),7:44,464,bzvYyyyQzYE,INDIFFERENT,False
165,Riding the Wave,Braincell,Dimension 005 (Compiled by Alpha Portal),6:37,397,7e-pELU3ti4,INDIFFERENT,False
166,23 Times,"Javiis, Munkler",Paradox,6:06,366,UPphO_ibuV8,INDIFFERENT,False
167,Right Here Right Now,"Fabio Fusco, Interactive Noise",Right Here Right Now,6:07,367,gnqYO2B-FQQ,INDIFFERENT,False
168,Deep Vibrations Astrix Remix,Vertical Mode,Type 1,7:43,463,BGlWw2B_FOU,INDIFFERENT,False
169,Peace Pipe (Dekel Remix),LOUD,Loud Remixes Vol 2,9:45,585,qbD_0W3ACz8,INDIFFERENT,False
170,Delirium Sky,Shivatree,Delirium Sky,7:00,420,N8898foWPV4,INDIFFERENT,False
171,Crocoloko - Barikada,Crocoloko,,6:14,374,klmoGi3v8Q4,INDIFFERENT,False
172,L.S.D.,Hallucinogen,Twisted,6:44,404,sG_etTHdrBc,INDIFFERENT,False
173,Universe Inside Me (Mixed),"Liquid Soul, Vini Vici",A State Of Trance Classics Mix 014,3:10,190,TejqnqrTuMY,INDIFFERENT,False
174,Time & Space (Lifeforms & Kali Remix),"Avalon, Burn In Noise",London Landscapes 2,7:50,470,FB2yz0UQeSw,INDIFFERENT,False
175,Seven Gates,Astrix & Vertical Mode,Seven Gates,9:14,554,wnxN3X8VmpI,INDIFFERENT,False
176,True Reality (W.A.D Remix),"Symphonix, Venes",True Reality (W.A.D Remix),5:26,326,TbodfVf4g6U,INDIFFERENT,False
177,Edge of Sanity,Alpha Portal,Psychedelic Awakening,7:16,436,HNxAXF6CHsg,INDIFFERENT,False
178,Transcription,Djantrix,Transcription,6:58,418,qCFsjEZJKM8,INDIFFERENT,False
179,Rise of the Robots,Protonica,Rise of the Robots,7:43,463,6K6tM-b7EDY,INDIFFERENT,False
180,We Are Thoughts,"GroundBass, Perception, Tijah",We Are Thoughts,6:12,372,hGiVOboWZNM,INDIFFERENT,False
181,Forest Cure,Ajja,Oddular,7:57,477,g6qs87o89pM,INDIFFERENT,False
182,"Party Planners, Pt. 2","Electric Universe, Mad Tribe","Party Planners, Pt. 2",8:09,489,O5u9SJlWiyQ,INDIFFERENT,False
183,Green Light District,Flexus & Morten Granau,"Christiania Selection, Vol. 3",7:16,436,WnC2s257-bs,INDIFFERENT,False
184,Hashish (Faders Remix),1200 Micrograms,Hashish (Faders Remix),6:57,417,cif1SK3t1Ag,INDIFFERENT,False
185,The Beautiful Garden,"Raja Ram, Tristan",Nano Sonic Sound System 2014,6:50,410,Q_aNjrkycLM,INDIFFERENT,False
186,Full On,"GMS, Stryker",Full On,6:36,396,j1nOoR9LXSc,INDIFFERENT,False
187,Mental Hotline,Space Buddha,Full Circle,7:19,439,-njMAzRYuUk,INDIFFERENT,False
188,Hall of Fame,"Avalon, Mad Maxx",Hall of Fame,8:04,484,P8eJIq1wAqY,INDIFFERENT,False
189,Shanti Pakshee,"Major7, Planet 6",Shanti Pakshee,6:04,364,gjbH2virmYo,INDIFFERENT,False
190,Land of 2 Suns (Liquid Soul Remix),Aqualize,Land of 2 Suns (Liquid Soul Remix),8:16,496,VmVBxOeBTRU,INDIFFERENT,False
191,Cosmic Traveller,"Burn In Noise, WEBRA",Cosmic Traveller,7:07,427,UedHTFWuiUg,INDIFFERENT,False
192,Coolio (Darwish Remix),Astrix,Coolio,6:40,400,OzFP1pxCWQA,INDIFFERENT,False
193,Embrace Life,"Avalon, Dickster",Rise,7:03,423,Wpr6DDu311k,INDIFFERENT,False
194,BirthRight,Mythospheric,Birthright,8:49,529,PP5_M3dAVZY,INDIFFERENT,False
195,Digital God,"Djantrix, Spirit Architect",Digital God,6:33,393,DAE-qR0t3VI,INDIFFERENT,False
196,Magic Portal,"Alpha Portal, Magik",Full Throttle,6:47,407,Mv05ckyuFEk,INDIFFERENT,False
197,Singularis Extended Mix,Protonica,Singularis,8:00,480,PvYohMpXzuQ,INDIFFERENT,False
198,Restless Soul,Symphonix,Restless Soul,4:27,267,tmo_6YEzcnk,INDIFFERENT,False
199,Consciousness,Altruism,Consciousness,8:14,494,29o0_sz3QRI,INDIFFERENT,False
200,Hello,"Interactive Noise, Neelix",Hello,5:04,304,8DDppDf_DA4,INDIFFERENT,False
201,Ravers Army (ASOT 821),Vini Vici,A State Of Trance Episode 821,1:52,112,YGHX4e5brto,INDIFFERENT,False
202,Explorers (Faders Remix),"Avalon, Mad Maxx",Rise The Remixes,6:55,415,JQSB9uHz42c,INDIFFERENT,False
203,Incoming (ShiBass Remix),Astrix,Incoming (ShiBass Remix),6:41,401,6akVkh2n2r4,INDIFFERENT,False
204,Final Steps,Protonica,"Altares, Vol. 1",8:04,484,CvPaEBdnuWc,INDIFFERENT,False
205,Bazinga,Ajja,Tulpa,8:17,497,5VhokOvIUKQ,INDIFFERENT,False
206,Colors,Avalon & Tristan & Vini Vici,Colors,8:08,488,KUnGExQX80A,INDIFFERENT,False
207,Acid Rain,Alpha Portal,Dimension 005 (Compiled by Alpha Portal),8:09,489,2K9POBRgC08,INDIFFERENT,False
208,Expender (Tristan Remix),Vini Vici,Life Is a Remix,7:04,424,4uq0QErB5iA,INDIFFERENT,False
209,Take A Trip,"Raja Ram, Tristan",The Tristan Collection,6:37,397,uXbEjJfptho,INDIFFERENT,False
210,Aiha,Burn in Noise,Dimension 005 (Compiled by Alpha Portal),7:47,467,bxUI0AXsy8I,INDIFFERENT,False
211,1987 (Symphonix Remix),"Symphonix, Ticon",1987 (Symphonix Remix),5:48,348,tbA8Nj8iV5g,INDIFFERENT,False
212,Levitate,Liquid Soul & Protonica,Levitate,7:55,475,DAgms55PA8M,INDIFFERENT,False
213,Crystal Vision,Sonic Species & Mad Maxx,Crystal Vision,8:17,497,uk1QhN2EjQw,INDIFFERENT,False
214,Organic Rhythm,Ritmo,Organic Rhythm,8:25,505,P9pipEPQ1p0,INDIFFERENT,False
215,Odyssey,Morten Granau,Odyssey,6:58,418,t3jN3PKU1iU,INDIFFERENT,False
216,Majesty (Static Movement Remix),"Ghost Rider, Static Movement","In Remix, Vol. 2",7:59,479,2Fyd9weYXls,INDIFFERENT,False
217,Ayahuasca,Side Effects & Sonic Sense,Ayahuasca,7:54,474,ShId9vnbaOY,INDIFFERENT,False
218,Goa (GMS & Stryker Remix),GMS,Full On,7:57,477,MB_an6D4VIE,INDIFFERENT,False
219,Kaleidoscope,phaxe,Kaleidoscope,7:07,427,E-vG_DBlrUk,INDIFFERENT,False
220,5 Billion Stars (Captain Hook Remix),LOUD,Loud Remixes Vol 2,9:30,570,zF9BVQVCfIo,INDIFFERENT,False
