position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Overthrow,Boys Noize,Mayday,4:46,286,pAmyMW95yUg,INDIFFERENT,False
2,Somebody New,The Amplifetes,The Amplifetes,3:37,217,Mu9FEcU3Iu0,INDIFFERENT,False
3,Overdrive,Lazerhawk,Redline,4:32,272,5dNP-a-XXx0,INDIFFERENT,False
4,My Friend Dario,Vitalic,My Friend Dario,3:38,218,_jKs5FkqX_o,INDIFFERENT,False
5,Chrome.exe,Digitalism,JPEG,2:47,167,Od9vIc_Qzgo,INDIFFERENT,False
6,Cassius 1999 (Radio Edit),Cassius,1999 (Deluxe Edition),3:42,222,J8fMAXnDocs,INDIFFERENT,False
7,Testarossa (SebastiAn Remix),Kavinsky,1986,4:59,299,yz3OroC3MPo,INDIFFERENT,False
8,Do It Again (Massano Remix) (feat. Massano),The Chemical Brothers,Do It Again (Massano Remix),3:20,200,qmzrhUzCdx4,INDIFFERENT,False
9,"4'18"" 'Till the End",The Toxic Avenger,"Globe, Vol. 1",4:18,258,8XzT1gp-rzU,INDIFFERENT,False
10,Time To Dance,"Anthonin Ternant, The Shoes",Crack My Bones,3:17,197,Z26l5PmwQmI,INDIFFERENT,False
11,Signatune (Thomas Bangalter Edit),DJ Mehdi,Lucky Girl,6:20,380,F-pK9KHoCsg,INDIFFERENT,False
12,Judgement,kensuke ushio,DEVILMAN crybaby (Original Soundtrack),1:46,106,8J6MwUpSU3M,INDIFFERENT,False
13,Turbo Killer,Carpenter Brut,TRILOGY,3:29,209,YWIviF4rYcc,INDIFFERENT,False
14,Da Funk / Daftendirekt,Daft Punk,Alive 2007,6:37,397,uaumM3VcjoA,INDIFFERENT,False
15,Parade,Justice,"Audio, Video, Disco.",4:02,242,HHKbit--vEY,INDIFFERENT,False
16,Synrise (Soulwax Remix),GOOSE,Synrise (10 Year Anniversary Edition),3:43,223,A0vVCpAp3ek,INDIFFERENT,False
17,Pacific Coast Highway,Fukkk Offf,Pacific Coast Highway,3:25,205,d3buxWUSJZ4,INDIFFERENT,False
18,Gabriel (Soulwax Remix),"Joe Goddard, Valentina",Gabriel Remixes II,4:31,271,XEVBRIA-4tA,INDIFFERENT,False
