position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
143,Sendero del Viento,David Albornoz,Sendero del Viento,1:34,94,Jarhu94B-yM,INDIFFERENT,False
144,Bean,Orions Belte,Bean,3:11,191,I6PsdPYBpyk,INDIFFERENT,False
145,"Father Bird, Mother Bird",Khruangbin,Mordechai,3:06,186,iDMvxJfxGxg,INDIFFERENT,False
146,Dreamcore,Imxone,Dreamcore,1:47,107,MmU-xbpK85Y,INDIFFERENT,False
147,Fly,Art Music,Fly,2:20,140,7N4_mlT5CtA,INDIFFERENT,False
148,Light Footsteps,Lunng Fern,An Uncommon Bloom,1:59,119,KupPxov9Fd8,INDIFFERENT,False
149,Tangerine Sour,"9 Theory, Emancipator",Tangerine Sour,4:14,254,6W5Ik21dCUc,INDIFFERENT,False
150,Midnight Morning,Menahan Street Band,The Exciting Sounds of Menahan Street Band,2:58,178,1N93huLYH9g,INDIFFERENT,False
151,Little Sparrow,Paul Alan Morris,Little Sparrow,1:35,95,AGgB5EnM9Vc,INDIFFERENT,False
152,Rio Grande,Ikebe Shakedown,Stone by Stone,3:51,231,bNw9N74L3P0,INDIFFERENT,False
153,Olson (Version 3),Boards of Canada,Peel Session,2:32,152,5-jnZBr8i04,INDIFFERENT,False
154,Old Room,Pencil Legs,Pencil Legs,2:36,156,TuwJBZEoWzw,INDIFFERENT,False
155,Bleached,Video Days,sungazing,1:24,84,0pHR4_cyIuA,INDIFFERENT,False
156,Parasols,Orgone,Chimera,3:17,197,sui_6WqFZTk,INDIFFERENT,False
157,Midnight Movement,The Olympians,Midnight Movement / The Rain Song,3:29,209,t4Gyct3jBqM,INDIFFERENT,False
158,Laszlo (feat. The Vernon Spring),Ideophone,Laszlo,4:20,260,5CG72ouw3j0,INDIFFERENT,False
159,People On Sunday,Domenique Dumont,People on Sunday,3:46,226,TkUwzj-I7_M,INDIFFERENT,False
160,Cast in Lemon & Sand,Heathered Pearls,Body Complex,1:45,105,gfL-AuNCtVk,INDIFFERENT,False
161,Flesh and Soul,BALTHVS,Flesh and Soul,3:33,213,quQ479xMNfs,INDIFFERENT,False
162,Concrete Ocean,Minami Deutsch,With Dim Light,4:53,293,ycdalJTnryw,INDIFFERENT,False
163,North Cormorant Obscurity,Rykard,Arrive The Radio Beacon,3:18,198,Mnf1yfYOwUE,INDIFFERENT,False
164,Dub for Cascadia,loscil,Endless Falls,6:07,367,cjjEiKJjxGU,LIKE,False
165,Goodnight Mr. Racoon,Santino Surfers,Goodnight Mr. Racoon,4:02,242,H_YQ_HRrldA,INDIFFERENT,False
166,Velocities,Sleepy Fish,Velocities,3:12,192,JgI6z6aQhEA,INDIFFERENT,False
167,Moon in Reverse,La Luz,News of the Universe,2:01,121,mzVlT-qkblk,INDIFFERENT,False
168,Summersurf,Löwenzahnhonig,Summersurf,1:51,111,3lY6lTejA6s,INDIFFERENT,False
169,Juan's World,BADBADNOTGOOD,Mid Spiral: Order,4:24,264,DRCzH-3i7X0,INDIFFERENT,False
170,My June,The Folks,My June,2:11,131,hOyx5g-6-7E,INDIFFERENT,False
171,Germination,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,2:14,134,8XabjqbkjCs,INDIFFERENT,False
172,Heart to Heart,David Versace,Eye to Eye,2:45,165,42pZAwRBMJs,INDIFFERENT,False
173,A Stream With Bright Fish (2005 Digital Remaster),"Brian Eno, Harold Budd",The Pearl,3:57,237,4xsqQwyEm1Y,INDIFFERENT,False
174,let me show you,kintsugi,let me show you,4:22,262,nB2ibgPnb4c,INDIFFERENT,False
