position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Stornoway,Skinshape,Stornoway,4:11,251,Up0wYsESdkc,INDIFFERENT,False
2,Pete Standing Alone,Boards of Canada,Music Has The Right To Children,6:08,368,zdwkx-m8TGQ,INDIFFERENT,False
3,You Bliss,"Adrian Sherwood, Nightmares On Wax",You Bliss / You Wish,4:15,255,8YF1nuHgJsc,INDIFFERENT,False
4,The Shame,"Holy Hive, El Michels Affair, & Fleet Foxes",Big Crown Vaults Vol. 3 - Holy Hive,2:56,176,3bSGH0xEJSQ,INDIFFERENT,False
5,Got Caught in Amsterdam,Arc De Soleil,The Thief in Marrakesh Got Caught in Amsterdam Trying to Escape,2:51,171,SuvVK76HAPE,INDIFFERENT,False
6,Jynweythek,Aphex Twin,Drukqs,2:24,144,bc2HCxUQ12s,INDIFFERENT,False
7,Stay Soft,Melodiesinfonie,Stay Soft,3:20,200,rsgxEtvgZ-4,INDIFFERENT,False
8,Lost In Time,Offthewally,Lost In Time,2:42,162,Tp-qV2UyPfc,INDIFFERENT,False
9,Moewe,Löwenzahnhonig,Moewe,3:39,219,k8fv9ZIo3FA,INDIFFERENT,False
10,Strange Seed,Emapea,"Seeds, Roots & Fruits",3:04,184,Z0TfdZBc7L8,LIKE,False
11,Turnmills (Edit),Maribou State,Turnmills,3:22,202,Q8KNRWBOKGo,INDIFFERENT,False
12,The Lone Pistolero,Tommy Guerrero,No Mans Land,3:21,201,bINJy0n0rx8,INDIFFERENT,False
13,Exitus,Okonski,Trio Session Demos,3:11,191,vG1PJaxz5uU,INDIFFERENT,False
14,Time To Rebuild,The Sure Fire Soul Ensemble,Step Down,3:03,183,1rTNWzuTeBQ,INDIFFERENT,False
15,Fire,Thomas Naïm,Sounds of Jimi,3:37,217,e-qMhYPPDSw,INDIFFERENT,False
16,Frigate Bay,Dana and Alden,"Coyote, You're My Star",3:38,218,Fa_ovff8r-w,INDIFFERENT,False
17,Orange Incense,Octave Cat,Sprezzatura,3:32,212,icxVXKLBRgA,INDIFFERENT,False
18,Wavy (feat. The Soul Surfers),Janko Nilovic,Maze Of Sounds,3:12,192,4c3WSCpwnog,INDIFFERENT,False
19,Ada Jean,Khruangbin,A LA SALA,3:20,200,3YFhuf0Twpc,INDIFFERENT,False
20,Umbra,Opez,Social Limbo,3:43,223,GkW-WpU_35Q,INDIFFERENT,False
21,Road Song,Ikebe Shakedown,The Beast / Road Song,3:01,181,2DXSAv-yjCk,INDIFFERENT,False
22,Idea 10,Gibran Alcocer,Idea 10,2:08,128,NfOg7uNLolA,INDIFFERENT,False
23,Chelada,Polyrhythmics,Chelada,5:08,308,g4rv4KF6ZMk,INDIFFERENT,False
24,Mahal,Glass Beams,Mahal,3:22,202,Byzhrg7oW58,INDIFFERENT,False
25,Leaves in the Wind,HATAMITSUNAMI,Leaves in the Wind,2:54,174,U0mENXVrQA8,INDIFFERENT,False
26,Low Sun,Hermanos Gutiérrez,Sonido Cósmico,3:09,189,lr19_EzZHEM,INDIFFERENT,False
27,Lounge Jungle,Mountaindub,Ste and Lazer - Lo Fi Dubs,3:07,187,c3UzLS2eDzI,INDIFFERENT,False
28,Come Right Back (pt. 2),"Leroi Conroy, Wesley Bright",Come Right Back (pt 1 and pt 2),3:17,197,fi-DGhHGu1Y,INDIFFERENT,False
29,Aces,Delvon Lamarr Organ Trio,I Told You So,4:42,282,aZPOUq9-11w,INDIFFERENT,False
30,Yo Todo Tu Yo,The Rugged Nuggets,Yo Todo Tu Yo,3:00,180,dhrXE9ALSv8,INDIFFERENT,False
31,Sound Vagabond,Eric Hilton,Sound Vagabond,3:05,185,1Gly6GjOMYo,INDIFFERENT,False
32,Mango Season,BALTHVS,Mango Season,2:28,148,ToB3b_O1Ep0,INDIFFERENT,False
33,Color Me Blue,Akane,Color Me Blue,3:11,191,YguvZnzjrsU,INDIFFERENT,False
34,Juan's World,BADBADNOTGOOD,Mid Spiral: Order,4:24,264,DRCzH-3i7X0,INDIFFERENT,False
35,Alberto Balsalm,Will Van Horn,Pedal Steel Guitar,3:40,220,bWGVDmjU000,INDIFFERENT,False
36,Green,Robohands,Green,3:49,229,wmqEWG_xb4w,INDIFFERENT,False
37,Kelebek,Psyché,Psyché,4:00,240,o18GQDDOH2I,INDIFFERENT,False
38,Different Light,"44th Move, Alfa Mist, Richard Spaven",Anthem,1:26,86,CJtcWyh_orA,INDIFFERENT,False
39,To The Moon,"King Canyon, Otis McDonald, Eric Krasno, and Mike Chiavaro",King Canyon,3:43,223,Mu95lNZpyaM,INDIFFERENT,False
40,"Pomegranate (feat. Bijan Chemirani, Redi Hasa & Rami Khalife)",L'Antidote,Pomegranate,4:46,286,y8B7SbwEegc,INDIFFERENT,False
41,Footsteps In The Dark,Karate Boogaloo,KB's Mixtape No. 1,3:41,221,xUWWz0EFJ1A,INDIFFERENT,False
42,A1 Bakery Pledge of Allegiance,Surprise Chef,Education & Recreation,3:20,200,RGqxSSgy4Pw,INDIFFERENT,False
43,Hong Sau,In Motion Collective,Hong Sau / Elephant Walk,3:24,204,a0IsicIJOn8,INDIFFERENT,False
44,Sonny's Applause,Dojo Cuts,"Dojo Cuts Instrumentals, Vol. 2",3:24,204,Ln1BFG_0skQ,INDIFFERENT,False
45,King Charles,The Budos Band,The Budos Band,3:10,190,hu31Gv68_qg,INDIFFERENT,False
46,Parasols,Orgone,Chimera,3:17,197,sui_6WqFZTk,INDIFFERENT,False
47,La Parisienne,"Alexander IV, Feiertag",La Parisienne,3:33,213,ikAPCpbK8u0,INDIFFERENT,False
48,Dust Bunny,Ryan James Carr,Electric Glow,3:04,184,_8I4Dki8KC4,INDIFFERENT,False
49,Under The Magnolia Tree (Instrumental),Pale Jay,The Celestial Suite,3:08,188,euKIK1cKmOc,INDIFFERENT,False
50,Into the Ether,Franc Moody,Into the Ether,2:53,173,R6_IivkiFQM,INDIFFERENT,False
51,Opus 17,Dustin O'Halloran,Marie Antoinette (Original Motion Picture Soundtrack),2:04,124,1aVUZ1e46wc,INDIFFERENT,False
52,Aviators,Sun Creatures,Aviators,3:09,189,5RZr27pjkWc,INDIFFERENT,False
53,What Is It,Worries And Other Plants,Pieces,4:08,248,e2CFIUqjBCU,INDIFFERENT,False
54,All Night Long,"Gary Tunes, Eric Blues, Red Whiskey, and Ricardo Tunes",Whiskey Blues,4:01,241,jPqeyYRm6XI,INDIFFERENT,False
55,In a Bubble,"Chalart58, Matah",Geomètric Dub,3:20,200,IDZK13iPreA,INDIFFERENT,False
56,Truth,Dylan John Sparkes,Earth,4:19,259,wkdheX5CaDA,INDIFFERENT,False
57,Stand Tall,The Olympians,"Fallin' Off The Reel, Vol. 3",3:07,187,Jl40KqQARko,INDIFFERENT,False
58,A New Kind Of Love (pt. 1),Ghost Funk Orchestra,A New Kind Of Love,4:35,275,C0ElqNDOAiA,INDIFFERENT,False
59,False Scale,Attraktta,Hemispheres,5:25,325,tWzEZkUbpq4,INDIFFERENT,False
60,Bean,Orions Belte,Bean,3:11,191,I6PsdPYBpyk,INDIFFERENT,False
61,Afro Golden Line,Amir Bresler,Afro Golden Line,4:00,240,hCcQG8EGB5M,INDIFFERENT,False
62,Just Like I Pictured It,Medeski Martin & Wood,Combustication,3:28,208,-KWTcHPuyUA,INDIFFERENT,False
63,Starry Nights (feat. Neal Francis),Adrian Quesada,Jaguar Sound,3:26,206,5uKc4C9T5ZQ,LIKE,False
64,Smoothies,Jazzbois,Jazzbois Goes Blunt,4:36,276,g-VALo3p_GU,INDIFFERENT,False
65,Breezin,Boris Garbiner Happening,"Beach Diggin', Vol. 4",3:35,215,XMfwG_BfafA,INDIFFERENT,False
66,Portreath Harbour,Polygon Window,Surfing On Sine Waves,4:45,285,eKJSZg5wFhw,INDIFFERENT,False
67,Deja Vu (Instrumental) (feat. Cold Diamond & Mink),Bobby Oroza,This Love (Instrumentals),4:43,283,syNT-7udqpQ,INDIFFERENT,False
68,Serenidade,Vincenzo Crimaco,Serenidade,3:08,188,cqxLnjRYqXs,INDIFFERENT,False
69,Never Be Another You (Instrumental),Lee Fields & The Expressions,Special Night (Instrumentals),4:26,266,CPWCj6Bf6b8,INDIFFERENT,False
70,"Little heartbeat,",NEIL FRANCES,There Is No Neil Frances,3:48,228,2uuiy6eBXss,INDIFFERENT,False
