position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
144,Hakoasobi,Spectra Sonics,Gratitude Compiled by Anny,7:54,474,faLS07HH-no,INDIFFERENT,False
145,Keep It Psychedelic,"GMS, Z-Cat",Keep It Psychedelic,6:28,388,K25m_PyLXK0,INDIFFERENT,False
146,The Lost Diamond,"Captain Hook, Skizologic",The Lost Diamond,11:21,681,4ZmHzX-hmUM,INDIFFERENT,False
147,The Chase,Blazy,The Chase,7:50,470,u1qGJQ6DyVA,INDIFFERENT,False
148,New Born - Trip of the Luna King,Schweinchen Schlau,,9:08,548,fWeE14O28aQ,INDIFFERENT,False
149,Ambery,"Floating Points, Fred again..",Ambery,7:32,452,tZr-SE_V7ZE,INDIFFERENT,False
150,Gayatri,Hilight Tribe,Temple of Light,7:39,459,OoBAzBlIsb8,INDIFFERENT,False
151,Cosmic Ritual,E-mov,Cosmic Ritual,7:42,462,CS2dDd7BSOE,INDIFFERENT,False
152,The Voice Of The Butterfly,Crocoloko,The Crocodile Come Alive,7:39,459,bZ4Ao0rS3ao,INDIFFERENT,False
153,CRIMSONBREAKER,Lunar Amethyst,CRIMSONBREAKER,4:58,298,2AKfICpiPHo,INDIFFERENT,False
154,Snow Crystal,Babalos,Snow Crystal,5:32,332,YLqM5fNaq7I,INDIFFERENT,False
155,Stardust Curry,Rajju Baba,Stardust Curry,9:01,541,Ei3m3CMCfHM,INDIFFERENT,False
156,Bam Bam,Mentalecho,Digital Nature,6:16,376,tsBXvZs9RBE,INDIFFERENT,False
157,Sandstorm (Radio Edit),Darude,Sandstorm,3:47,227,XjvkxXblpz8,INDIFFERENT,False
158,Dopamine Kush,"DoctorSpook, Mou5ZyZZ",Dopamine Kush,7:28,448,S9lqnF1rbeI,INDIFFERENT,False
159,Floyd,Dekel,Sol,10:00,600,TUW41AxaX0g,INDIFFERENT,False
160,Ingrained,Ajja,Tulpa,7:21,441,qGExFsrlejo,INDIFFERENT,False
161,I Need More Energy,"Jumpstreet, Z-Cat",I Need More Energy,6:29,389,huxg-4fwHrI,INDIFFERENT,False
162,Datura,Gorovich,Datura,8:04,484,KPBWZ-y0nqg,INDIFFERENT,False
163,Fractal Funk,"Fungus Funk,Assioma",Fractal Funk,7:22,442,NnX-ZEKchVE,INDIFFERENT,False
164,OxyFlux & Syntax - Cyber Sparta,Protoned Music,,7:26,446,_GivWZkj_WA,INDIFFERENT,False
165,The Groove,Rising Dust,Trance for Nations 14,9:24,564,1jA48CLThFQ,INDIFFERENT,False
166,Flying,"Bubble, Static Movement",Flying,9:17,557,19b_VK5jC38,INDIFFERENT,False
167,Under the C,Modus,Under the C,8:40,520,-BEwPsIYKjk,INDIFFERENT,False
168,Kupidox - CroakWave,Kupidox,,6:01,361,5qNUaIv4OVU,INDIFFERENT,False
169,Phaxe - Leyenda (Groundbass Remix),Phaxe,,8:07,487,Iipehr0H_lg,INDIFFERENT,False
170,Salvation,Liquid Soul,,8:00,480,YAszKsWBpKs,INDIFFERENT,False
171,Asfur,"Darwish, Pettra",Asfur,9:03,543,hpMpjf1LGwc,INDIFFERENT,False
172,"Kreak, Pt. II (Outsiders Remix)",Space Cat & Kido,"Kreak, Pt. II",8:50,530,WbT0ioAIv50,INDIFFERENT,False
173,Something With Stuff,New Born,Nothing But a Title,7:34,454,YUZV_d0Ku2s,INDIFFERENT,False
174,Golden Hour,Dekel & Modus,Golden Hour,9:05,545,yNUSt39VzlE,INDIFFERENT,False
175,iFriend,Ajja,Tulpa,7:56,476,ovUtP8AWl3c,INDIFFERENT,False
176,Nanodroppin',Jumpstreet,Nanodroppin',7:16,436,Vnek3Zj2AXc,INDIFFERENT,False
177,Peacock,Gorovich,Peacock,8:01,481,efoPuMY3VqQ,INDIFFERENT,False
178,Don't watch TV Original Mix,Fungus Funk,Rumble in the Jungle,7:51,471,8NfG_Z2znws,INDIFFERENT,False
179,Bamboozled,OxyFlux,Holistic Nature (Compiled by Fohat),6:58,418,adLuRJRT688,INDIFFERENT,False
180,We Come in Peace,Rising Dust & Coexist,We Come in Peace,7:10,430,sTOzpa4K2TY,INDIFFERENT,False
181,The Croc & the Shaman,Freedom Fighters & DEKEL,Era,6:47,407,iHNqY-Nl1yg,INDIFFERENT,False
182,LOUD - Africa 101,Loud,,7:44,464,7Qr70uY-_Yw,INDIFFERENT,False
183,Satisfaction (Benny Benassi Cover),Shtuby,Satisfaction (Benny Benassi Cover),8:50,530,iB2IPg0CMlI,INDIFFERENT,False
184,Sol,Static Movement,Sol,9:16,556,T0oWQH8Q_X0,INDIFFERENT,False
