position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,gravity,all things break,gravity,3:51,231,VrSFMyEso-M,INDIFFERENT,False
2,Time Simulation Remix,"Zyce, Flegma, Talamasca",No Directions,7:13,433,mv3x8O1yT4E,INDIFFERENT,False
3,Physical Nature,Starlab,Dimension 005 (Compiled by Alpha Portal),7:05,425,7HyL46JYvts,INDIFFERENT,False
4,Make Me Feel,oskar med k,Make Me Feel,3:07,187,y6UxHtHLZv0,INDIFFERENT,False
5,Calling for Peace,Electric Universe & Faders,Calling for Peace,9:00,540,3XhrtNTGwRk,INDIFFERENT,False
6,Double Edge,Berg,Fall Apart,5:16,316,iCdc9lKaseY,INDIFFERENT,False
7,You & Me,Max Styler,You & Me,3:35,215,ecKnKOQS8Qk,INDIFFERENT,False
8,Home Is Not a Place,Hinap,Home Is Not a Place,6:43,403,OhUJEfU2mzg,INDIFFERENT,False
9,Cloud Passing,"Pettra, Ritmo",Goa Festival Sounds 2024,7:58,478,p0xBGLOVWhU,INDIFFERENT,False
10,Fractal,Yestermorrow & Grouch,Fractal,9:03,543,16D83Z5f5is,INDIFFERENT,False
11,Spiral of Change,IKØN & MoRsei,Spiral of Change,7:27,447,U5I6CNZI7mI,INDIFFERENT,False
12,True Reality (W.A.D Remix),"Symphonix, Venes",True Reality (W.A.D Remix),5:26,326,TbodfVf4g6U,INDIFFERENT,False
13,Numb,Elderbrook,Why Do We Shake In The Cold?,3:51,231,RvegizX3GqY,INDIFFERENT,False
14,Flux Capacitor,"GMS, Shanti V Deedrah",Trance for Nations 14 (Compiled by Astrix),6:27,387,ee9_oMs2_5Y,INDIFFERENT,False
15,Creatures (Faders Remix),Alpha Portal,Dimension 007 (Compiled by Alpha Portal),8:14,494,7SOnc5zaDgY,INDIFFERENT,False
16,Deep Breath,Ace Ventura & Vertical Mode,Deep Breath,7:13,433,ncV3xCIkZ7o,INDIFFERENT,False
17,Karusell,Neelix,Summer,4:28,268,sR8REO6B9_k,INDIFFERENT,False
18,Mala (DigiCult Remix),Tropical Bleyage,Mala (DigiCult Remix),7:16,436,yf8VBawPtzo,INDIFFERENT,False
19,Universe Inside Me (Mixed),"Liquid Soul, Vini Vici",A State Of Trance Classics Mix 014,3:10,190,TejqnqrTuMY,INDIFFERENT,False
20,Atlantic Spirit (2018 Remix),Static Movement & Impact,Speed of Light,7:22,442,b2NtYi8KdRk,INDIFFERENT,False
21,Sapana,Astrix,The Beach 2015,8:18,498,7k71Hxy0KYU,INDIFFERENT,False
22,Hope,"Ghost Rider, Ranji","Blue Tunes Mega Pack, Vol. 4",6:01,361,LuYa-QZmvL4,INDIFFERENT,False
23,Natural Connection,"Morten Granau, Phaxe",Natural Connection,7:00,420,KIE4wT1Idyc,INDIFFERENT,False
