id,type,title,artists,description,first_seen,last_seen,times_recommended,latest_position
RDTMAK5uy_k5UUl0lmrrfrjMpsT0CoMpdcBz1ruAO1k,Playlist,Atmospheric Textures and Ambient Drift,,"Green-House, Tim Hecker, Boards of Canada, Loscil",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,4
RDTMAK5uy_lz2owBgwWf1mjzyn_NbxzMViQzIg8IAIg,Playlist,Midnight Chill and Global Beats,,"Glass Beams, okuma, Skinshape, Elizabeth Fraser",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,7
RDTMAK5uy_lfZhS7zmIcmUhsKtkWylKzc0EN0LW90-s,Playlist,Soulful Rhythms and Dusty Vinyl Finds,,"Labi Siffre, Tom Waits, Herbie Hancock, Pastor T.L. Barrett and the Youth for Christ Choir",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,3
RDTMAK5uy_lfhhWWw9v71CPrR7MRMHgZzbH6Vku9iJc,Playlist,Timeless Romantic Melodies,,"Trio Los Panchos, Julio Jaramillo, Los Tres Reyes, Trío Fantasía",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,6
RDTMAK5uy_nGQKSMIkpr4o9VI_2i56pkGliD6FQRo50,Playlist,"Roots, Reels, and Roadside Grooves",,"David Grisman, Ween, Tony Rice, Leon Russell",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,5
RDTMAK5uy_k78ni6Y4fyyl0r2eiKkBEICh9Q5wJdfXk,Playlist,Theatrical Energy and High-Octane Anthems,,"Foxy Shazam, Smash Mouth, Nikki M. James",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,2
RDTMAK5uy_nTsa0Irmcu2li2-qHBoZxtrpG9HuC3k_Q,Playlist,Modern Pop Melodies and Heartfelt Hooks,,"Sabrina Carpenter, Taylor Swift, Chappell Roan, RAYE",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,8
RDTMAK5uy_kset8DisdE7LSD4TNjEVvrKRTmG7a56sY,Playlist,My Supermix,,"Skinshape, Doc Watson, Loscil, Doc & Merle Watson",2026-09-12T19:29:50Z,2026-09-17T08:41:23Z,12,1
