position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Rosemary,Sierra Ferrell,Trail Of Flowers,3:37,217,DoYRPz8DA_U,INDIFFERENT,False
2,Motorcycle,Colter Wall,Colter Wall,2:18,138,wKja-E5EHpo,INDIFFERENT,False
3,Short Life of Trouble,Charley Crockett,"Field Recordings, Vol. 1",2:49,169,eRMH8F_onM8,INDIFFERENT,False
4,I'll Lay Back Down,The Brudi Brothers,,2:17,137,mU6uHS97Cz4,INDIFFERENT,False
5,Just Let Go,Sturgill Simpson,Metamodern Sounds in Country Music,2:33,153,DwQ0dkjI0q4,INDIFFERENT,False
6,Wanderlust,Kade Hoffman,Relics,3:25,205,7vQgoQU6P4E,INDIFFERENT,False
7,Let's Go Fishin',Sad Daddy,Let's Go Fishin',3:10,190,6e6m2GZUVwg,INDIFFERENT,False
8,Keep 'Em on They Toes,Brent Cobb,Keep 'Em on They Toes,2:44,164,5oCiPOKOwI4,INDIFFERENT,False
9,Down Low,Town Mountain,New Freedom Blues,4:37,277,Wz7HZfVlW6s,INDIFFERENT,False
10,Kentucky Sky,Logan Halstead,Kentucky Sky,3:50,230,ZIyrPCkcl3c,INDIFFERENT,False
11,This Damn Town,Arlo McKinley,Arlo McKinley & The Lonesome Sound,3:14,194,kGH5aNnfkUg,INDIFFERENT,False
12,Seven Hollows,November South,Seven Hollows,2:43,163,0jNzHxIT1iU,INDIFFERENT,False
13,Dream Song #1,"Ben Fugate, The Burning Trash Band",Dream Song #1,3:33,213,b3SMGzDxYms,INDIFFERENT,False
14,Hurt All Over,Emily Nenni,Hell of a Woman,3:34,214,HKXJMWXC9cU,INDIFFERENT,False
15,Summertime,"Billy Strings, Don Julin",Rock Of Ages,3:24,204,YYz_Zw0RiQE,INDIFFERENT,False
16,If You Leave Me Now,Lost Dog Street Band,If You Leave Me Now,3:23,203,dnBY9vJ8_Iw,INDIFFERENT,False
17,Pills and Poverty (Acoustic),Tim Goodin,Son of Appalachia,3:25,205,TvGvkHRXajo,INDIFFERENT,False
18,Rolling Stoned Again,Taylor McCall,Mellow War,4:44,284,xhSN7ROMKto,INDIFFERENT,False
19,Blue Skies (feat. The Texas Gentlemen),Ryan Bingham,Blue Skies,3:19,199,2gYZeJwMwTM,INDIFFERENT,False
20,Blackjack County Chain,Benjamin Dakota Rogers,Blackjack County Chain,2:44,164,OQPrgsmjtVE,INDIFFERENT,False
21,Just Like Leaving,Bella White,Just Like Leaving,3:27,207,oviDGUsgHhY,INDIFFERENT,False
22,Coal,Dylan Gossett,Westward,3:15,195,kfk3cwUrVBs,INDIFFERENT,False
23,It's a Shame,49 Winchester,III,3:51,231,mFUHTKQZRZU,INDIFFERENT,False
24,Broken People,Eddie Flint,"The Demo Takes, Pt. 1",1:50,110,6cBkUHX0Jf4,INDIFFERENT,False
25,Me and You (Acoustic),Colton Bowlin,Me and You (Acoustic),3:53,233,tlxVY8mTkAE,INDIFFERENT,False
26,Ripplin' and Wild,Vincent Neil Emerson,Vincent Neil Emerson,2:57,177,yzz1_OfXQE4,INDIFFERENT,False
27,You Should Have Known,Cory James Mitchell,You Should Have Known,3:40,220,gEhqDrpG8sc,INDIFFERENT,False
28,No Horse To Ride,Luke Grimes,No Horse To Ride,2:14,134,swnJJjNVqmY,INDIFFERENT,False
29,Mean Old Sun,Turnpike Troubadours,A Cat in the Rain,4:09,249,cXelTY_1Tjw,INDIFFERENT,False
30,If I Were the Devil,Colby Acuff,If I Were the Devil,4:03,243,95Y01sH0Lgs,INDIFFERENT,False
31,You Get It All,Hayes Carll,You Get It All,3:09,189,MAP4Dy2ZD9E,INDIFFERENT,False
32,Straight and Narrow,Sam Barber,Restless Mind,3:20,200,BiZbQFAs2ys,INDIFFERENT,False
33,Coal,Tyler Childers,Bottles and Bibles,3:22,202,2NM8vKu2wWM,INDIFFERENT,False
34,Ballad of the Well,Conrad Moore,Ballad of the Well,4:16,256,m87IVZQCp0E,INDIFFERENT,False
35,Coyote,Dylan LeBlanc,Coyote,4:06,246,wBv4oV46NAo,INDIFFERENT,False
36,Pike County Queen,Luke Trimble,Nothing to Lose,3:33,213,jUt6iDnVPdE,INDIFFERENT,False
37,Colter Wall - Motorcycle,Paste Magazine,Best Of Paste Magazine Sessions (Vol 1),2:32,152,pgxPDZTLXlo,INDIFFERENT,False
38,Forgiven And Forgotten (Fireside Sessions Vol. 1),John R. Miller,Fireside Sessions Vol. 1,3:54,234,o9ijQ1Zkj5M,INDIFFERENT,False
39,Ballad of a Southern Man,Whiskey Myers,Firewater,3:41,221,w27Trlr3hug,INDIFFERENT,False
40,A Whiter Shade of Pale,Johnny Blue Skies,Mutiny After Midnight (Extended Edition),4:34,274,4hmCwXYw2Rk,INDIFFERENT,False
41,I Should Have Been Home,Blaze Foley,The Dawg Years (1975-1978),2:11,131,Sa76Waz9L1U,INDIFFERENT,False
42,Darkness,Nolan Taylor,Darkness,3:36,216,It9c7Zqq2H4,INDIFFERENT,False
43,Sittin On Top Of The World,Doc Watson,Doc Watson,2:39,159,gI27dp3sNYI,INDIFFERENT,False
44,Spiders,System Of A Down,System Of A Down,3:36,216,3dsmBiiGTWY,INDIFFERENT,False
45,Please Don't Go,Wyatt Flores,Please Don't Go,3:02,182,tT-A60YD094,INDIFFERENT,False
46,Touch And Go (Songs From and Inspired by the Paramount+ Original Series Landman (Volume II)),"Dani Rose, Drayton Farley, Sunny Sweeney",Touch And Go (Songs From and Inspired by the Paramount+ Original Series Landman (Volume II)),3:18,198,exG3P7scVCw,INDIFFERENT,False
47,Weeds,Logan Mac,Weeds,3:36,216,oYaJI-u5rqM,INDIFFERENT,False
48,August,Noeline Hofmann,August,3:48,228,mJaVE_je6Uo,INDIFFERENT,False
49,Rich Mans Gold,Oliver Anthony Music,Rich Mans Gold,2:17,137,md2MbDZFIUA,INDIFFERENT,False
50,Dance in Rain,Charles Wesley Godwin,Family Ties,3:51,231,NuJSbJ9wxmw,INDIFFERENT,False
51,Do Me Wrong,The Red Clay Strays,Moment of Truth,4:16,256,RInZJQgGYRs,INDIFFERENT,False
52,Highway Blues,Rattlesnake Milk,Rattlesnake Milk,4:44,284,CYicrALdKXY,INDIFFERENT,False
53,Fort Worth Will Do,Seth Van Dover,Fort Worth Will Do,3:01,181,ZFjIUhhJRqM,INDIFFERENT,False
54,Heading South,Zach Bryan,Elisabeth,3:31,211,GObfarmFCHA,INDIFFERENT,False
55,Good Police,Shakey Graves,Shakey Graves And The Horse He Rode In On (Nobody's Fool & The Donor Blues EP),3:15,195,b-PsECzGKak,INDIFFERENT,False
56,The Middle,Jeffrey Martin,Dogs In The Daylight,3:32,212,Y3CWiWxSFuM,INDIFFERENT,False
57,Only God,Bryan Elijah Smith,Only God,2:39,159,_1LZ-4ya7Ic,INDIFFERENT,False
58,The Highway,Evan Bartels,To Make You Cry,3:08,188,sG8-L0pz0iw,INDIFFERENT,False
59,Wolves Cry (Acoustic),Bryan Martin,Poets & Old Souls,2:44,164,gi_I5zIzm0o,INDIFFERENT,False
60,Irene,Ian Noe,Off This Mountaintop,3:54,234,4JoUzWIG8BU,INDIFFERENT,False
61,Porch Light,Josh Meloy,Porch Light,3:05,185,mzaFp2CSa38,INDIFFERENT,False
62,Black Maria,Three Tall Pines,Short While Ago,4:43,283,P20SFn-XmtY,INDIFFERENT,False
63,Beautiful Lies,Tanner Usrey,Beautiful Lies,3:44,224,JDpchcdSAl8,INDIFFERENT,False
64,Reverend,Hunter Root,Reverend,3:25,205,ozP_17gs1Ak,INDIFFERENT,False
65,October (OurVinyl Sessions),"James Tucker, OurVinyl",James Tucker | OurVinyl Sessions,2:47,167,ySvYb9ExsjE,INDIFFERENT,False
66,"The Poor (June 17, 2024)","Jesse Welles, Welles World",Under The Powerlines (April 24 – September 24),2:29,149,GH3uaQq0FUM,INDIFFERENT,False
67,Ain't a Rich Man,Marc A Ridge,Ain't a Rich Man,3:40,220,MvWBpUCnmuQ,INDIFFERENT,False
68,Spiraling Down,Joe Jordan,Spiraling Down,3:42,222,6fnuJcqKGrE,INDIFFERENT,False
69,I Wouldn’t Blame You,Kyler Weston,I Wouldn’t Blame You,3:13,193,weEl42h9MCg,INDIFFERENT,False
70,A Cigarette,Gavin Adcock,Actin’ Up Again,3:00,180,EXreQwgr-Hc,INDIFFERENT,False
71,Hard Time Killing Floor Blues,Skip James,Blues From The Delta,3:24,204,0cyGmLF8FpE,INDIFFERENT,False
72,Might Be Me,Dylan Ault,"Damn Tight Hold (Recorded at the Ranch in Mt. Gilead, Ohio)",3:42,222,qQuMduWnJTk,INDIFFERENT,False
73,After Me?,Kashus Culpepper,After Me?,3:04,184,1HBBGDgWfus,INDIFFERENT,False
74,"I""ll Love You Tomorrow",Tyler Caldwell,"I""ll Love You Tomorrow",4:46,286,sJWp9d3KE7Y,INDIFFERENT,False
