position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Blanc,Cardamom,Range,3:25,205,5XJO2tuAY-A,INDIFFERENT,False
2,Stave Peak,Loscil,Coast / Range / Arc,6:41,401,v5ke9itwVIU,INDIFFERENT,False
3,Douelle,Miriam and Blue,Douelle,3:28,208,XJvRExmCUuE,INDIFFERENT,False
4,Outside In,We Dream of Eden,Innerspace,3:09,189,NyguMxVh6z0,INDIFFERENT,False
5,The Fog,Realizer,The Fog,1:30,90,XqOx9Lx6Wjg,INDIFFERENT,False
6,Sweet Instability,Suso Sáiz,Resonant Bodies,3:54,234,CO8t-l3CdC4,INDIFFERENT,False
7,Haoda,Michiru Aoyama,Ori,2:34,154,N00D8DaOJD0,INDIFFERENT,False
8,Weep,Fading Language,Weep,4:57,297,llvFH3x_e1o,INDIFFERENT,False
9,Vibraverb,Igneous Flame,Opaline,5:17,317,zMeKUSnw4q8,INDIFFERENT,False
10,Close to the Morning,Aukai,Close to the Morning,3:32,212,NQnMAyzn5Hs,INDIFFERENT,False
11,Gentle Rays of Light,Astropilot,Gentle Rays of Light,2:06,126,VcynArZUA5k,INDIFFERENT,False
12,Fragment II,Library Tapes,Fragment,4:01,241,Fq8lS-mSeoY,INDIFFERENT,False
13,Slow Wave,Rhucle,Slow Wave,3:20,200,eAv6bSiGvdY,INDIFFERENT,False
14,Geologic Time Scale,Hyperion Towers,Rovaniemi,3:20,200,0jvmbfCAhr8,INDIFFERENT,False
15,Calm Rivers,La Reve,Wings of Glass,3:04,184,pA4FiJU5weM,INDIFFERENT,False
16,Verdigris,"Brian Eno, Roger Eno",Mixing Colours,4:04,244,DaVhz2b-sEQ,INDIFFERENT,False
17,Laugh Shattered,Solo Andata,In The Lens,3:03,183,t9kXFEAe1_k,INDIFFERENT,False
18,Olancha Farewell,Harold Budd,Lovely Thunder,2:19,139,yqXti_pVy3Y,INDIFFERENT,False
19,Countdown,Letsko,SPACE: Venus,5:34,334,fT8B_NPINLo,INDIFFERENT,False
20,Let Go (EMDR),Astron,Healing Clarity EMDR,2:59,179,s64JAE-xVjE,INDIFFERENT,False
21,Freeze II,Chihei Hatakeyama,Ghost Woods,7:12,432,HZbDjgksVSA,INDIFFERENT,False
22,On Eloquence,Ed Carlsen,On Eloquence,4:18,258,jSTjTAUAImQ,INDIFFERENT,False
23,all that i have left now,deneb,all that i have left now,2:00,120,5Kp_2BPfKm8,INDIFFERENT,False
24,Passing Through,Flying Rivers,Millons of Trees,2:34,154,rAkHxVBiz2I,INDIFFERENT,False
25,Pondering Life,Emblemic X,Pondering Life,2:37,157,gKSU5ea-FkA,INDIFFERENT,False
26,Tachyon Core,Martin Stürtzer,Spaceport,9:58,598,rKfLrrcbB8U,INDIFFERENT,False
27,On the Surface,Warmth,On the Surface,2:45,165,VJyCsYdjljg,INDIFFERENT,False
28,"Memory, Obscured",Antarctic Wastelands,"Memory, Obscured",3:09,189,sCsGXm2ZqpA,INDIFFERENT,False
29,Your Way,Old Futures,Your Way,2:43,163,4Fwlu7pN7DY,INDIFFERENT,False
30,Endless Fragments of Time,Deep Watch,Endless Fragments of Time,3:36,216,bjWlLpe6Qeo,INDIFFERENT,False
31,Steep Hills of Vicodin Tears,"A Winged Victory for the Sullen, Adam Wiltzie, Dustin O'Halloran",A Winged Victory for the Sullen,4:27,267,1Fl9Nv-gL9I,INDIFFERENT,False
32,Clair de lune (Arr. for Theremin and Voice by Carolina Eyck),"Carolina Eyck, Claude Debussy",Clair de lune (Arr. for Theremin and Voice by Carolina Eyck),4:57,297,cdIPRAHJLQ0,INDIFFERENT,False
33,hopeless,boone,hopeless,2:18,138,2P8hEf-kHPM,INDIFFERENT,False
34,The Prelude To,Lawrence English,A Colour For Autumn,2:17,137,MfmT776tflM,INDIFFERENT,False
35,Equal Duality,Mandala Dreams,Dreamlike Sunrise,3:35,215,PFARE5dDE_g,INDIFFERENT,False
36,Time Travel,Antologie,Time Travel,3:05,185,QNHraCYv8Gg,INDIFFERENT,False
37,In Motion,Ann Annie,Wander Into,3:58,238,z42Up1OIxUQ,INDIFFERENT,False
38,Dying Alone,Hammock,Dying Alone,3:55,235,LFE7JeF56SY,INDIFFERENT,False
39,Keep Breathing,Smoky,It Sounds a Bit Like Heaven,3:02,182,gD68IWwJOi4,INDIFFERENT,False
40,Chasing Cloud Nine,LUCHS,Chasing Cloud Nine,2:42,162,CPvj4moLBvA,INDIFFERENT,False
41,Iterative Calm,Doug Blimpstein,Iterative Calm,3:40,220,PcOX4MOJCdY,INDIFFERENT,False
42,Ongoing,Joseph Martins,Leaf Warbler,3:40,220,WUQ2xMC1d2s,INDIFFERENT,False
43,don’t ever forget that I love you,GAKHED,don’t ever forget that I love you,1:54,114,08K4hQKdI68,INDIFFERENT,False
44,Dream Within a Dream,Obay Alsharani,@0,4:49,289,oZsWZ3yz09E,INDIFFERENT,False
45,Deep Waters,Infinity Fields,Infinite Waters,4:30,270,V3uj_LuUzyI,INDIFFERENT,False
46,At the Mercy of the Waves,Clem Leek,Holly Lane,5:00,300,8bDewwR407M,INDIFFERENT,False
47,coldlight,FTBN,coldlight,2:36,156,Wo_AaiO7kog,INDIFFERENT,False
48,Home,Murphy Cooper,Home,3:06,186,J8ljVYAussA,INDIFFERENT,False
49,Things We Lost Along The Way,Dakota Suite,The End Of Trying,5:14,314,wk84iCF0B4w,INDIFFERENT,False
50,beyond horizons,our distant worlds,sleeping moons,3:15,195,mq39o5kLSl4,INDIFFERENT,False
51,U.s. Saloon Props 41/59,Porn Sword Tobacco,New Exclusive Olympic Heights,2:22,142,sGecDxUouCo,INDIFFERENT,False
