position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Chorar Na Beira Do Mar,"Pedro Mizutani, Skinshape",Pensando Baixo,2:09,129,oshPEWc9uUc,INDIFFERENT,False
2,l'histoire de ta vie,Céline Dessberg,Hödöö,3:23,203,uJtwEMlnl44,INDIFFERENT,False
3,Seabird,Babeheaven,Seabird,3:02,182,sytpVuSca1Q,INDIFFERENT,False
4,The Thief in Marrakesh,Arc De Soleil,The Thief in Marrakesh Got Caught in Amsterdam Trying to Escape,3:01,181,CUt07S5R9qs,LIKE,False
5,The Shame,"Holy Hive, El Michels Affair, & Fleet Foxes",Big Crown Vaults Vol. 3 - Holy Hive,2:56,176,3bSGH0xEJSQ,INDIFFERENT,False
6,White Sands,Tommy Guerrero,Road to Knowhere,3:00,180,AAHjDgtYTiI,INDIFFERENT,False
7,Fire,Thomas Naïm,Sounds of Jimi,3:37,217,e-qMhYPPDSw,INDIFFERENT,False
8,Two Tears Tonight (feat. Café Canela & Burgundy Blues),Thee Hi Lifes,Two Tears Tonight,2:33,153,OFOkPxoprzY,INDIFFERENT,False
9,Paraiso,Gizmo Varillas,El Dorado,1:44,104,Nv7vpffOqB0,INDIFFERENT,False
10,Come Right Back (pt. 2),"Leroi Conroy, Wesley Bright",Come Right Back (pt 1 and pt 2),3:17,197,fi-DGhHGu1Y,INDIFFERENT,False
11,Sunshine Kisses,Sabine McCalla,Sunshine Kisses,4:01,241,kZNlOZg3Eek,INDIFFERENT,False
12,Time To Rebuild,The Sure Fire Soul Ensemble,Step Down,3:03,183,1rTNWzuTeBQ,INDIFFERENT,False
13,Bring Your Love,The Charities,Bring Your Love / Angel Eyes,2:29,149,YSXc4RNLllU,INDIFFERENT,False
14,Barrio Hustle,Hermanos Gutiérrez,Sonido Cósmico,3:15,195,vtVCYAouKYM,INDIFFERENT,False
15,Stay Soft,Melodiesinfonie,Stay Soft,3:20,200,rsgxEtvgZ-4,INDIFFERENT,False
16,Send It Back,DON WEST,Send It Back,2:54,174,Y7nDX15KJ5M,INDIFFERENT,False
17,Black and White,"Redinho, Σtella",Up and Away,2:19,139,SpeifxEyb7M,INDIFFERENT,False
18,Wondrous Place,Drug Store Romeos,Wondrous Place,2:14,134,KnlHOSTezJM,INDIFFERENT,False
19,Mahal,Glass Beams,Mahal,3:22,202,Byzhrg7oW58,INDIFFERENT,False
20,Leaves in the Wind,HATAMITSUNAMI,Leaves in the Wind,2:54,174,U0mENXVrQA8,INDIFFERENT,False
21,Ghost Groove (Instrumental),Dojo Cuts,A World Away EP,3:10,190,BduOkcEPIfg,INDIFFERENT,False
22,Cita,Diabi,Cita,2:44,164,O4Uuaih7twQ,INDIFFERENT,False
23,In the Morning (feat. Folly Tree),Tal Tamari,In the Morning,3:18,198,avCS9XUAJOE,INDIFFERENT,False
24,View from Above,Ikebe Shakedown,Assassin,3:59,239,wLtXKYz3v48,INDIFFERENT,False
25,Strawberry Kiwi,The Olympians,In Search of a Revival Pt. 1 / Strawberry Kiwi,3:45,225,iOiyGuf2GPM,INDIFFERENT,False
26,Call Your Mom,Delvon Lamarr Organ Trio,I Told You So,4:00,240,eAKMuxB1ynU,INDIFFERENT,False
27,A1 Bakery Pledge of Allegiance,Surprise Chef,Education & Recreation,3:20,200,RGqxSSgy4Pw,INDIFFERENT,False
28,Actress,HoneyWire,HoneyWire,2:13,133,_eAV67aWXzA,INDIFFERENT,False
29,Wet Leather,Polyrhythmics,Filter System,4:09,249,BXBSkmSq1MM,INDIFFERENT,False
30,Dopus no. 1,"Nigel Hall, True Loves",Dopus no. 1,4:16,256,By1lGzqdW2M,INDIFFERENT,False
31,Strange Seed,Emapea,"Seeds, Roots & Fruits",3:04,184,Z0TfdZBc7L8,LIKE,False
32,Under The Magnolia Tree,Pale Jay,The Celestial Suite,3:08,188,SV57pEJlItY,INDIFFERENT,False
33,Brother Mike,"Daniel Fridell, Sven Lindvall",I Wish I Was a Happy Fool,3:55,235,eAhxpaDeLAY,INDIFFERENT,False
34,83,Rudy De Anda,Take Me For A Little While / 83,3:20,200,NeWDVyLelPk,INDIFFERENT,False
35,Upside Down,54 Ultra,Upside Down,3:17,197,QBi656z3mmo,INDIFFERENT,False
36,Shelter,Alice Phoebe Lou,Shelter,3:18,198,DWfpR9dxzo0,INDIFFERENT,False
37,Wait A Minute / Praying For A Jeepbeat (Smokers Delight Original Version),Nightmares On Wax,Smokers Delight,2:45,165,fL9s3jgo7Pg,INDIFFERENT,False
38,Half the Man,Tokyo Tea Room,Half the Man,3:13,193,Ko4hsOhOhlU,INDIFFERENT,False
39,Vacation,Passion Mango,Vacation,2:25,145,Meph52RdygA,INDIFFERENT,False
40,Hong Sau,In Motion Collective,Hong Sau / Elephant Walk,3:24,204,a0IsicIJOn8,INDIFFERENT,False
41,Khayal,Kazdoura,Khayal,3:27,207,BdyGJ1-eun8,INDIFFERENT,False
42,Stockholmsvy,"Hannes, waterbaby",Stockholmsvy,2:42,162,RIXEZlL9R0k,INDIFFERENT,False
43,Frontline (feat. The Wizards),Mo'kalamity,Freedom of the Soul,4:04,244,-n3HNVvezbY,INDIFFERENT,False
44,Make Way For The Sun,O & The Mo,Make Way For The Sun,3:13,193,DXUI71uXscY,INDIFFERENT,False
45,Freak In Me,Mild Orange,Freak In Me,3:47,227,aQ3H9Lj0gtI,INDIFFERENT,False
46,Windows,Sugar Candy Mountain,Windows,3:13,193,0Mel8jtB1Ck,INDIFFERENT,False
47,Current Strum Joy,soma,The Cave,3:55,235,QpkDvLZfCdg,INDIFFERENT,False
48,Pictures of You,"Drugdealer, Kate Bollinger",Pictures of You,3:10,190,OU3BMR15f8Y,INDIFFERENT,False
49,Footsteps In The Dark,Karate Boogaloo,KB's Mixtape No. 1,3:41,221,xUWWz0EFJ1A,INDIFFERENT,False
50,Yo Todo Tu Yo,The Rugged Nuggets,Yo Todo Tu Yo,3:00,180,dhrXE9ALSv8,INDIFFERENT,False
51,Dust Bunny,Ryan James Carr,Electric Glow,3:04,184,_8I4Dki8KC4,INDIFFERENT,False
52,Summer Sun,Cari Cari,Summer Sun,3:25,205,8MTIX9g2A24,INDIFFERENT,False
53,Got To Be Good,"Gotts Street Park, Pip Millett",Got To Be Good,2:40,160,WTHUtiSCZps,INDIFFERENT,False
54,Salt Lake Seagull,Chris Shards,Salt Lake Seagull,4:04,244,xLEyYG6KH_c,INDIFFERENT,False
