position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Peacock Tail,Boards of Canada,The Campfire Headphase,5:25,325,m4M5OV9N3kM,INDIFFERENT,False
2,Billions and Billions,Stellardrone,A Moment of Stillness,5:15,315,XuYxAy_NeZA,INDIFFERENT,False
3,Alone in Kyoto,IOTO,Alone in Kyoto,3:12,192,bZj26AtpGaY,INDIFFERENT,False
4,Oleander (Phutureprimitive Symbiotic Remix),Bluetech,Digital Singles Vol.1,7:36,456,JnKhDj3r81A,INDIFFERENT,False
5,Boy,Instupendo,Boy,3:59,239,_hN8X3l59P4,INDIFFERENT,False
6,Xtal,Aphex Twin,Selected Ambient Works 85-92,4:54,294,sWcLccMuCA8,INDIFFERENT,False
7,Petrichor,E-Mantra,Drifting,7:13,433,44CfnaBd5QU,INDIFFERENT,False
8,Cerulean,Jon Hopkins,Opalescent,3:59,239,FevyPgSWU9c,INDIFFERENT,False
9,Lost,vibessmusic,Lost,3:01,181,WVRCq7rP0XM,INDIFFERENT,False
10,Miss You,Trentemøller,The Last Resort,4:08,248,PO9bcVTbRcg,INDIFFERENT,False
11,Shifting Descent,State Azure,Edge of Forever,12:10,730,4cK8GfcZ1Yg,INDIFFERENT,False
12,Boris Is Massive,Dotlights,Boris Is Massive,3:00,180,eWSfK5133Yw,INDIFFERENT,False
13,The End Or The Beginning (2019 Extended Intro Mix),The Ambientalist,"A Longer Story, Pt. 2",6:12,372,kyXuGDnHEYY,INDIFFERENT,False
14,Landform (Origin 2005) (2023 Remaster),Solar Fields,Origin # 02 (2023 Remaster),9:18,558,TdnnBpY1Pdc,INDIFFERENT,False
15,Amplitude,Jasper De Ceuster,Memory Bank,4:31,271,pjBXthCIS8c,INDIFFERENT,False
16,Taum,Recondite,Taum,6:33,393,ueYZhNhdSgI,INDIFFERENT,False
17,Mysterious Places,Dreaming Cooper,Mysterious Places,7:20,440,rPhOB7Vv6Pk,INDIFFERENT,False
18,Love On A Real Train (From 'Risky Business' Original Motion Picture Soundtrack),Tangerine Dream,Hyperborea (Deluxe Version / Remastered 2020),4:00,240,sBhB9gAM1J4,INDIFFERENT,False
19,cavatappi,Casein,cavatappi,2:51,171,GHlgCjLU7n0,INDIFFERENT,False
20,Babe,Evenings,North Dorm,2:53,173,L7h_w9wy5I4,INDIFFERENT,False
21,Dark Star,All India Radio,The Slow Light,4:59,299,dHnPx4bUADk,INDIFFERENT,False
22,Hurricane,Mitch Murder,Hurricane,7:02,422,2D20YKG1KHU,INDIFFERENT,False
23,horizons,".diedlonely, théos",horizons,3:03,183,e5UkXm0_F00,INDIFFERENT,False
24,Let You Go,Jordy Medina,Let You Go,3:53,233,hqG3scCzEY8,INDIFFERENT,False
25,Red Elevation,Hello Meteor,An Unfamiliar Place,4:51,291,Sn6ERMVzMXY,INDIFFERENT,False
26,Gentle Flow,Anders Isberg,A Tranquil Life,4:20,260,TTlgWXFFauQ,INDIFFERENT,False
27,Temporal,Aukai,Temporal,3:05,185,dUzXCkhorog,INDIFFERENT,False
28,Khepre,Islandman,Heimlich III,6:32,392,JyKcDPOovSo,INDIFFERENT,False
29,Let Your Body Fly,MAISON ROYALE,Let Your Body Fly,3:25,205,dUbnvxB7WtA,INDIFFERENT,False
30,Calling aventura king,Kid Loco,A Grand Love Story,6:33,393,meoL6odvZHM,INDIFFERENT,False
31,Ever Present,Man of No Ego,"AUM, Vol. I",6:02,362,7uSiGmbTmhY,INDIFFERENT,False
32,Nacht Und Nebel,AK,Raindrops,2:53,173,rnjTnx3iAx0,INDIFFERENT,False
