position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Calling for Peace,Electric Universe & Faders,Calling for Peace,9:00,540,3XhrtNTGwRk,INDIFFERENT,False
2,Shiva,Avalon & Waio,Shiva,6:40,400,tz4r7mYVPqc,INDIFFERENT,False
3,So Hï,KREAM,So Hï,3:33,213,9PK3T7Y_PE8,INDIFFERENT,False
4,Life System Mad Tribe Remix,Astrix,Astrix Remix,8:17,497,5LSykwMuEA0,INDIFFERENT,False
5,Moments of Ecstasy,Ace Ventura & Animato,Moments of Ecstasy,7:26,446,YMPfP0Fatvc,INDIFFERENT,False
6,Spiral of Change,IKØN & MoRsei,Spiral of Change,7:27,447,U5I6CNZI7mI,INDIFFERENT,False
7,Altered State,Reborn,Altered State,8:50,530,Sbj-A-68zOo,INDIFFERENT,False
8,Make Me Feel,oskar med k,Make Me Feel,3:07,187,y6UxHtHLZv0,INDIFFERENT,False
9,Psilocybin (Satori Remix),Visua,Psilocybin (Satori Remix),8:02,482,qztMfQm2r6Q,INDIFFERENT,False
10,Judgement,kensuke ushio,DEVILMAN crybaby (Original Soundtrack),1:46,106,8J6MwUpSU3M,INDIFFERENT,False
11,Flux Capacitor,"GMS, Shanti V Deedrah",Trance for Nations 14 (Compiled by Astrix),6:27,387,ee9_oMs2_5Y,INDIFFERENT,False
12,Time Simulation Remix,"Zyce, Flegma, Talamasca",No Directions,7:13,433,mv3x8O1yT4E,INDIFFERENT,False
13,The Chant,Berg,The Chant,5:57,357,rdbwyKrzUFE,INDIFFERENT,False
14,Tantra,Fmesier,Tantra,7:51,471,7IQCsdcMevk,INDIFFERENT,False
15,Believe (Radio Edit),"Liquid Soul & Neodyne, Neodyne",Grotesque 250,3:43,223,sQYCTo4TH-Q,INDIFFERENT,False
16,Numb,Elderbrook,Why Do We Shake In The Cold?,3:51,231,RvegizX3GqY,INDIFFERENT,False
17,Natural Connection,"Morten Granau, Phaxe",Natural Connection,7:00,420,KIE4wT1Idyc,INDIFFERENT,False
18,All Around Us,"Durs, Neelix",All Around Us,3:45,225,5sEbN5H1ZuY,INDIFFERENT,False
19,Resonance (Inner Sphere remix),Divination,Resonance (Inner Sphere Remix),7:31,451,P_jNZNplI7M,INDIFFERENT,False
20,Are You Ready,1200 Micrograms,The Changa Sessions,3:46,226,Lcyme4h0RLc,INDIFFERENT,False
21,Magic Portal (Electric Universe Remix),"Alpha Portal, Magik",Dimension 005 (Compiled by Alpha Portal),7:34,454,j6pNORZBaIw,INDIFFERENT,False
22,Historia (Querox Remix),Querox,Historia (Querox Remix),6:34,394,WJxE1FykJjo,INDIFFERENT,False
23,Butterfly,Vegas (Brazil),Butterfly,5:08,308,Kvjob00JYf0,INDIFFERENT,False
24,The Choice (Deep Kontakt Remix),Metronome,The Choice (Deep Kontakt Remix),6:19,379,ez6gnrEQKTk,INDIFFERENT,False
25,Dreams We Have,Symphonix,Dreams We Have,5:44,344,258QqS6gTXc,INDIFFERENT,False
26,Lost In The Haze,Thing,Lost In The Haze,3:01,181,G5dDjHs2ilA,INDIFFERENT,False
27,Lady Sweet Dream (Megatone Remix),Talamasca,Lady Sweet Dream (Megatone Remix),7:18,438,i2MrAn5lYvs,INDIFFERENT,False
28,Amanita,Of The Trees,Amanita,3:24,204,U81Unnu-0yA,INDIFFERENT,False
29,Hops of Hades Vini Vici Remix,Ticon,Future Classics,6:53,413,KIMyqKdbHX8,INDIFFERENT,False
30,Enduring Spirit,Eliyahu (IL),Enduring Spirit,8:21,501,o-VoZCc2cZE,INDIFFERENT,False
31,Exoplanet,Protonica,Symmetry,9:00,540,sav8-sMePes,INDIFFERENT,False
32,Liquid Connective,Sonic Species & Divination,Liquid Connective,8:07,487,UL1JVD7BygI,INDIFFERENT,False
33,gravity,all things break,gravity,3:51,231,VrSFMyEso-M,INDIFFERENT,False
34,Fake Guru,Mad Tribe,Fake Guru,8:00,480,hihUEfm0FsY,INDIFFERENT,False
35,Let It Go,"MA:RK, NOTSOBAD",Let It Go,3:17,197,tJp1beSCmK0,INDIFFERENT,False
36,Human Heart,"Antinomy, Symbolic",Trance for Nations 14 (Compiled by Astrix),7:44,464,kv6PGv_Cbao,INDIFFERENT,False
37,Northern Stars,"Static Movement,Cosmic Tone",Northern Stars,7:33,453,hngyBkMM5RA,INDIFFERENT,False
38,Escape (feat. Hayla),"Kaskade, Kx5, deadmau5",Escape,4:01,241,SfG3GCP9ZT8,INDIFFERENT,False
39,Ceremony,Side Effects,Brain Signal,6:39,399,Stcw-pXUdBM,INDIFFERENT,False
40,Cosmic Light,Minority,Cosmic Light,5:39,339,f60iSKo_Yz4,INDIFFERENT,False
41,Safari,"Omiki, TERRA",Safari,6:11,371,V4mYQ5V44S0,INDIFFERENT,False
42,Nine,Tropical Bleyage,Nine,7:17,437,d8Fn6YOfNEE,INDIFFERENT,False
43,Back Underground (GMS Remix),Vini Vici & Major7,Life Is a Remix,6:15,375,YECdmicCWiE,INDIFFERENT,False
44,Physical Nature,Starlab,Dimension 005 (Compiled by Alpha Portal),7:05,425,7HyL46JYvts,INDIFFERENT,False
45,You & Me,Max Styler,You & Me,3:35,215,ecKnKOQS8Qk,INDIFFERENT,False
46,DMT,"Becker, Labirinto",DMT,7:31,451,BraQ9f94FfQ,INDIFFERENT,False
47,Sympathize,"Ranji, Davee, & Ela",Sympathize,5:09,309,iiFTUymPdWk,INDIFFERENT,False
48,Silverlight,Rules,Silverlight,3:21,201,3vFgqwr2ssk,INDIFFERENT,False
49,You & Me (Rivo Remix) (feat. Eliza Doolittle),"Disclosure, Rivo",You & Me (Rivo Remix),3:29,209,4d_vkvE3Iys,INDIFFERENT,False
50,Glowin to Goa,Glo,Psy-Fi Book of Changes Compiled by Astrix,7:03,423,rjrI6J8-FsM,INDIFFERENT,False
51,Cosmic Traveller,"Burn In Noise, WEBRA",Cosmic Traveller,7:07,427,UedHTFWuiUg,INDIFFERENT,False
52,I Believe,Technical Hitch,I Believe,11:03,663,A0zvOiOeuIU,INDIFFERENT,False
53,Agate,Astrix & Ritmo,Astrix - He.art,8:44,524,vjxU0mJplnI,INDIFFERENT,False
54,The Soul,Ritmo,Roots,7:35,455,nJq5gjprwh8,INDIFFERENT,False
55,Out Of Control,Paranormal Attack,No Fear,5:19,319,eTRGyWcZI2k,INDIFFERENT,False
56,Intestellar Space,Hinap,"Beach Atmosphere, Vol.3",8:12,492,KbIKIjo5Nck,INDIFFERENT,False
57,LSD,"New World Sound, Will Sparks",LSD,3:12,192,xw6BPt9f1eU,INDIFFERENT,False
58,Asato (Stryker & Eddie Bitar Remix),Shanti People,Asato (Stryker & Eddie Bitar Remix),6:47,407,ltN5-GNx9XU,INDIFFERENT,False
59,Eternal Valley,Asgard,Trance for Nations 14 (Compiled by Astrix),8:25,505,RT1zCzBO48I,INDIFFERENT,False
60,Cosmic Field,Vandeta,Cosmic Field,5:45,345,GsNsdb-PGUA,INDIFFERENT,False
61,Home (Extended),Mahalo & Swedish Red Elephant,Home,3:57,237,Opzdi4Hncnc,INDIFFERENT,False
62,Falling,Tonic Walter,Falling,3:45,225,YvYXVbedfVU,INDIFFERENT,False
63,Plant Medicine,"Avalon, Electric Universe",Plant Medicine,9:43,583,nYX-wygZfhs,INDIFFERENT,False
64,Backstage Boys,Earthling vs KIM,Psy-Fi Book of Changes Compiled by Astrix,8:01,481,ZIXmCWbDvcc,INDIFFERENT,False
65,Pumping Beats,"Naturalize, Twodelic",Pumping Beats,6:55,415,il1up-Rv6JI,INDIFFERENT,False
66,Hypnotica (Radio-Edit),"Lynnic, Neil Richter",Hypnotica,3:13,193,DHNYkoORVeI,INDIFFERENT,False
67,Shamanic (Symphonix Remix),Ghost Rider,Psychedelic Energy,7:44,464,JfuzK6oSo_M,INDIFFERENT,False
68,Mind Storm,Animato & Pettra,Mind Storm,7:42,462,BYxJC4tds2o,INDIFFERENT,False
69,Stumblin' In,CYRIL,Stumblin' In,3:34,214,7sAD23kUZuc,INDIFFERENT,False
70,Daga Dagom,Reality Test & Off Limits,Daga Dagom,5:57,357,OGCRZtvd4oM,INDIFFERENT,False
71,Plasma Light (Imaginarium Remix),"Etnica & Pleiadians, Pleiadians",Trancefusion Chapter 2 (Compiled by Boom Shankar),6:58,418,QhEdJpLQhcA,INDIFFERENT,False
72,Satisfied (Marsh Remix),Catching Flies,Satisfied (The Remixes),4:35,275,ofxTUt6Wcyg,INDIFFERENT,False
73,5 Billion Stars (Captain Hook Remix),LOUD,Loud Remixes Vol 2,9:30,570,zF9BVQVCfIo,INDIFFERENT,False
74,Fractal,Yestermorrow & Grouch,Fractal,9:03,543,16D83Z5f5is,INDIFFERENT,False
75,The Hooper,netshrub,Midnight Hoops (Original Soundtrack),1:43,103,x0cPZB3-lKM,INDIFFERENT,False
76,Mysterious Ways,Sesto Sento,Key to the Universe,7:47,467,N9O1j0unTMQ,INDIFFERENT,False
77,One Species,Bellatrix,One Species,7:54,474,MC8vL4dSTto,INDIFFERENT,False
78,Free to Fly,Genesis (IL),Free to Fly,7:50,470,xgN1ekP5i-M,INDIFFERENT,False
79,Thomtana,Moontrackers,Thomtana,6:27,387,08l3B6tbd3M,INDIFFERENT,False
80,Free Tibet (Mixed) [Vini Vici Remix],Hilight Tribe,A State Of Trance Classics Mix 014,3:15,195,bfbPcW1Fh-U,INDIFFERENT,False
81,Instant Enlightenment,"Raja Ram, Mad Tribe",Bigger Bang,9:43,583,kWaAVbmJSTs,INDIFFERENT,False
82,You Feel Like Shanti,Mandragora,You Feel Like Shanti,4:22,262,hh9dhnXtUS0,INDIFFERENT,False
83,Soundboy,Accelio,Cyber City,6:33,393,vV5lPPXklbE,INDIFFERENT,False
84,Duties of the Hearts,Lifeforms,Trance for Nations 14 (Compiled by Astrix),6:53,413,hDZsAPst7oA,INDIFFERENT,False
85,Sonic Masala (Asgard Remix),Zentura,Sonic Masala (Asgard Remix),7:57,477,i5cAc_cV8m0,INDIFFERENT,False
86,Mistika,HawkMoon,Mistika,7:18,438,iYZ46tEkkm8,INDIFFERENT,False
87,Thank You (Not So Bad),"Dido, Dimitri Vegas & Like Mike, Tiësto, W&W",Thank You (Not So Bad),2:20,140,DxWk6_l2NVg,INDIFFERENT,False
88,Amber Smoke,Lorta,"Instrumentals, Vol. 1",3:35,215,hPq8XgkfQ54,INDIFFERENT,False
89,Consciousness,Altruism,Consciousness,8:14,494,29o0_sz3QRI,INDIFFERENT,False
90,Full Measure,DJ YAGI,PSYCHEDELIC LABORATORY Vol.2,8:10,490,8Q7e7YdjIpw,INDIFFERENT,False
91,Galactic Mantra (Killerwatts Remix),Ovnimoon,Galactic Mantra (Killerwatts Remix),8:13,493,F3hKIbSjBT0,INDIFFERENT,False
92,Life,Normalize,Life,8:18,498,Am-_3efmbko,INDIFFERENT,False
93,Black Hole Original Mix,Egorythmia,"Goa X, Vol. 3",7:25,445,CbbFYyK1qUE,INDIFFERENT,False
94,Now We Are Free,Ignis Soul,Now We Are Free,3:53,233,IaEsugejaI4,INDIFFERENT,False
95,Dystopia,"Basscannon, Blazy, Sighter",Dystopia,7:40,460,ve4FAb0gLP4,INDIFFERENT,False
96,Shanti Pakshee,"Major7, Planet 6",Shanti Pakshee,6:04,364,gjbH2virmYo,INDIFFERENT,False
97,Spirit Molecule,Mekkanikka,Spirit Molecule,7:50,470,rF3r9Knc6Vc,INDIFFERENT,False
