position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
88,Sons of Earth,DEKEL & Ilan Or,Ancient Future,7:47,467,GZQ_MRkNis8,INDIFFERENT,False
89,Horizons (Phaxe Remix),"Aura Vortex, Blazy",Horizons (Phaxe Remix),9:16,556,OQA2k0gPx00,INDIFFERENT,False
90,Lost Paradise (Tijah Remix),Groundbass,Lost Paradise (Tijah Remix),8:51,531,TOotlMMW7E0,INDIFFERENT,False
91,Nova,2Minds,Acid Therapy,6:55,415,yKN3q4dk5tE,INDIFFERENT,False
92,Cosmic Calendar,"Mandragora, Special M",Triple M,6:39,399,XYZkBlc9GxQ,INDIFFERENT,False
93,Bangalore,Mentalecho,L2-L,7:12,432,-NNloJiexB0,INDIFFERENT,False
94,Octopus (3 Of Life & Domestic Remix),Art Of Trance,Octopus (3 Of Life & Domestic Remix),7:40,460,QFqUxzxxFyY,INDIFFERENT,False
95,Better Off Alone (UK Short Cut),Alice DJ,Better Off Alone,2:54,174,89P8b-mIo8A,INDIFFERENT,False
96,Anything & Everything,Vini Vici & Pixel,"Best of My Sets, Vol. 12",7:26,446,Eqsg3rZOEL4,INDIFFERENT,False
97,Vibfy & A’Ra -  ALIVE,Vibfy,,8:58,538,8GzAotsmADw,INDIFFERENT,False
98,LOUD - Africa 101,Loud,,7:44,464,7Qr70uY-_Yw,INDIFFERENT,False
99,Ambery,"Floating Points, Fred again..",Ambery,7:32,452,tZr-SE_V7ZE,INDIFFERENT,False
100,The Ever Present Silent Observer (Burn in Noise Remix),Captain Hook & Tetrameth,The Ever Present Silent Observer (Burn in Noise Remix),10:18,618,CaGSpQE9otA,INDIFFERENT,False
101,How I Feel,"ItsArius, Lighthouse, Lynnic",How I Feel,3:15,195,p78IGrOUNtc,INDIFFERENT,False
102,Last Dream,Sarklaz,Last Dream,3:50,230,oPqjOJw3CMQ,INDIFFERENT,False
103,ILLUSION,Abel York,ILLUSION,2:30,150,tZyFD5mMboM,INDIFFERENT,False
104,Annihilation,"KREAM, Korolova",Annihilation,3:08,188,M-tCF-2NUzw,INDIFFERENT,False
105,Last Night (Korolova Remix),Rivo,Last Night (Korolova Remix),2:58,178,kr3Ep15d-C4,INDIFFERENT,False
106,Starbound,"ASTRON4UT, Armin van Buuren",Starbound,2:42,162,Tp4n6k809-M,INDIFFERENT,False
107,Children,"Robert Miles, Tinlicker",A State Of Trance Year Mix 2021 (Selected by Armin van Buuren),4:06,246,QWhjjIabwCI,INDIFFERENT,False
108,Peacock,Gorovich,Peacock,8:01,481,efoPuMY3VqQ,INDIFFERENT,False
109,Majesty (Static Movement Remix),"Ghost Rider, Static Movement","In Remix, Vol. 2",7:59,479,2Fyd9weYXls,INDIFFERENT,False
110,Reflect,DEKEL,Raindrop,9:18,558,GYKMLcQpuBk,INDIFFERENT,False
111,Watch the Shadows,Kenobix,Hypnotic Reviere,4:29,269,Fl-FtnwfoUc,INDIFFERENT,False
112,Context High,Ajja,Oddular,7:24,444,ll7MMMvNDYA,INDIFFERENT,False
113,Hide U (Tinlicker Extended Remix),Kosheen,Hide U (Tinlicker Remix),7:30,450,NaB6S4gpPc8,INDIFFERENT,False
114,The Beautiful Garden,"Raja Ram, Tristan",Nano Sonic Sound System 2014,6:50,410,Q_aNjrkycLM,INDIFFERENT,False
115,TOO LATE TO SLEEP,JUNERA VISION,TOO LATE TO SLEEP,4:01,241,lRPM0qn4vDU,INDIFFERENT,False
116,Played-A-Live (The Bongo Song) (Original Club Mix),Safri Duo,Back To School... Let's Go Dancing!,3:04,184,lzpzsNapEGw,INDIFFERENT,False
117,Finjan,Pettra,Finjan,8:01,481,cir5ofpULR4,INDIFFERENT,False
118,Motherfking Jazz,"Jumpstreet, Oxyflux",,7:22,442,HP8VGZt77tI,INDIFFERENT,False
119,Limerence,R3DN1K,Limerence,3:44,224,DTD3AkWF7vU,INDIFFERENT,False
120,Sunrise (Raz Remix),"Menumas, Raz",,5:18,318,PBCzQLspooo,INDIFFERENT,False
121,Fungus Funk - You Took Too Little,psychedelicious,,7:31,451,8j01DofiTcA,INDIFFERENT,False
122,Victor Ruiz - The Ritual (Phaxe & Emok Remix),Phaxe,,6:40,400,_l0SmGnmh2w,INDIFFERENT,False
123,Years have passed,Akin kaplan,Years have passed,3:28,208,cisDGL2Ro0E,INDIFFERENT,False
124,Rising Dust - Infinity + 1,Rising Dust,,8:29,509,1UwpZvTJhsc,INDIFFERENT,False
125,Cycling Flow,Ingrained Instincts,Invent the Future,8:05,485,W7AJoZ3aA9M,INDIFFERENT,False
126,Alive Within (Session Mix),LumoCore,Alive Within (Session Mix),9:47,587,aXixgOmf_DA,INDIFFERENT,False
127,Fungus Punk,Acid Punks & Fungus Funk,Fungus Punk,7:51,471,0GV1wPbkHlI,INDIFFERENT,False
128,CRIMSONBREAKER,Lunar Amethyst,CRIMSONBREAKER,4:58,298,2AKfICpiPHo,INDIFFERENT,False
129,Machines (Empirikal Remix),Loud,Brain Worms,8:44,524,N-4D1WuJ8AQ,INDIFFERENT,False
130,Salvation,Liquid Soul,,8:00,480,YAszKsWBpKs,INDIFFERENT,False
131,Immunity,Z-Cat & Jumpstreet,Immunity,7:16,436,jifwk_pn8a4,INDIFFERENT,False
