videoId,title,artists,album,duration,duration_seconds,first_seen,last_seen,times_recommended,latest_position,likeStatus,inLibrary
ECJ9EkeacdQ,Wind and Wool,Maestro Blink,Wind and Wool,3:53,233,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,86,INDIFFERENT,False
nXwEdoVcKcY,I Will Always Love You,Gold Megafon,I Will Always Love You,4:46,286,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,87,INDIFFERENT,False
_gZuzm-ZfcY,Leaving,MrDvox,Leaving,5:24,324,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,88,INDIFFERENT,False
UBCaG68mcVI,Blister Sunrise,M83,Blister Sunrise,3:21,201,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,89,INDIFFERENT,False
QBFmaD7nVUw,Waste Away,Matt Bowman,Waste Away,3:49,229,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,90,INDIFFERENT,False
7g0OjqoI998,ANIMAL HOSPITAL LOFI HIP HOP (Super Slowed),"HALO ZER0, MORTEK, NZXT",ANIMAL HOSPITAL LOFI HIP HOP,2:01,121,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,91,INDIFFERENT,False
EvudIDZEPQY,Keep Dreaming,V O C A L O R A,Keep Dreaming,4:18,258,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,92,INDIFFERENT,False
IlP6DRcGo1U,I Will Not Break,ST0RMH4WK,I Will Not Break,1:37,97,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,93,INDIFFERENT,False
uYFmSOldkP8,Let Me Breathe,Mostafa Elsaadi,Let Me Breathe,5:28,328,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,94,INDIFFERENT,False
qyO1uFnJbxU,SAKADUNG PAKDUNGDING INDIE FOLK,"EMDAY, MORTEK, NZXT",SAKADUNG PAKDUNGDING INDIE FOLK,1:17,77,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,95,INDIFFERENT,False
HzbojlfD6-o,I'll Believe in Anything (Trixie Mattel Remix),Wolf Parade & Trixie Mattel,I'll Believe in Anything (Trixie Mattel Remix),2:40,160,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,96,INDIFFERENT,False
16gLNi77bK8,ANIMAL HOSPITAL LOFI HIP HOP (Sped Up),"HALO ZER0, MORTEK, NZXT",ANIMAL HOSPITAL LOFI HIP HOP,1:17,77,2026-09-14T08:57:25Z,2026-09-14T08:57:25Z,1,97,INDIFFERENT,False
