videoId,title,artists,album,duration,duration_seconds,first_seen,last_seen,times_recommended,latest_position,likeStatus,inLibrary
qZF1eXsuznA,Sylvia,Arthur Verocai,Arthur Verocai,3:04,184,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,332,INDIFFERENT,False
05ypnm_Wcls,Devil Got My Woman,Skip James,Presenting Skip James,3:00,180,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,346,INDIFFERENT,False
NqK9AlE2i14,Belesia,Ignacio Maria Gomez,Belesia,4:28,268,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,351,INDIFFERENT,False
eEoW1uLQvQA,Mississippi Blues,William Brown,Mississippi Blues & Gospel 1934 - 1942,6:11,371,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,355,INDIFFERENT,False
nKU7iz9RYV0,The Homeless Wanderer,Tsegue-Maryam Guebrou,"Ethiopiques, vol. 21: Emahoy (Piano Solo)",7:08,428,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,356,INDIFFERENT,False
tZPWqR9KUd8,Walk In The Sky (feat. Bajka),Bonobo,Days To Come,4:35,275,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,363,LIKE,False
p5XnJElFXcg,Nell'altra stanza,Andrea Rellini,Motus,2:30,150,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,365,INDIFFERENT,False
6jdKMs3zgnQ,Take Me Into Your Skin,Trentemøller,The Last Resort,7:31,451,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,372,INDIFFERENT,False
X9pcyNrEFdg,Nickel Chrome,Herman Dune,Giant,4:06,246,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,378,INDIFFERENT,False
AJdTBPuZkHU,Yume Utsutsu,Lamp,Lamp Genso,5:16,316,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,380,INDIFFERENT,False
LUjGtyYEi90,Weird Fishes / Arpeggi,Radiohead,In Rainbows,5:19,319,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,381,INDIFFERENT,False
as1EzpWyP7U,Like a Wave,Cat Clyde,Ivory Castanets,3:11,191,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,394,INDIFFERENT,False
4MOzk7-6j-I,Kiss of Life,Sade,Love Deluxe,5:50,350,2026-09-12T11:03:22Z,2026-09-12T11:03:22Z,1,400,INDIFFERENT,False
