position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Skin & Bones.,RAYE,THIS MUSIC MAY CONTAIN HOPE.,3:15,195,J7f7evuZJ8A,INDIFFERENT,False
2,MY TYPE,Sudan Archives,THE BPM,3:09,189,NZhs0EM5zmk,INDIFFERENT,False
3,All the time / Tout le temps (feat. Yelle),The Knocks,All the time / Tout le temps,2:47,167,_qn-2JX6CsI,INDIFFERENT,False
4,I Could Get Used To This,Jessie Ware,Superbloom,3:42,222,baLj2gC3rf4,INDIFFERENT,False
5,High Maintenance,Paul Russell,High Maintenance,2:25,145,53Wpvjo3rlg,INDIFFERENT,False
6,Catch & Release,Netbeat,PERFECT.,2:41,161,YLR-mll0HdI,INDIFFERENT,False
7,Saturday Night,Ravyn Lenae,Saturday Night,3:38,218,iex9D7pxYbc,INDIFFERENT,False
8,Nothing On (But The Radio),Addison Rae,AR,2:30,150,79X6Qg9UINs,INDIFFERENT,False
9,Wifey Riddim,"Club Shy, Jorja Smith, SadBoi, Shygirl",Club Shy Room 2,2:29,149,7QOYV78_Jio,INDIFFERENT,False
10,"Morals (feat. Mr Jukes, Muzi, Mahotella Queens & Moonchild Sanelly)",Africa Express,EGOLI,3:14,194,TF31vg_a1MU,INDIFFERENT,False
11,Wild And Alone (feat. PinkPantheress),FKA twigs,EUSEXUA Afterglow,4:06,246,k01eb5oaJDk,INDIFFERENT,False
12,Apple (feat. The Japanese House),Charli xcx,Brat and it’s completely different but also still brat,2:38,158,v9Fosi84K9k,INDIFFERENT,False
13,T-Shirt,"Miss Bashful, Tommy Genesis, Victoria",T-Shirt,2:51,171,jJE3v0uyUQ0,INDIFFERENT,False
14,Rock A Bye Baby,Jean Dawson,Rock A Bye Baby,2:51,171,rxBV_0f7kaE,INDIFFERENT,False
15,State Your Name,Starjunk 95,State Your Name,2:43,163,DXDp88iO6D4,INDIFFERENT,False
16,Hurricane,Infinity Song,Hurricane,3:41,221,mxG75duJRUc,INDIFFERENT,False
17,LoveDrug,Lady Gaga,MAYHEM,3:14,194,z7BICzosx2w,INDIFFERENT,False
