position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,My Own Kind Of Hat,Merle Haggard,Serving 190 Proof,2:56,176,0j5_OYutpCM,INDIFFERENT,False
2,If You Don't Like Hank Williams,Kris Kristofferson,Surreal Thing,3:32,212,Ij1gsqSFHE4,INDIFFERENT,False
3,Me And Bobby McGee (Single Version),Roger Miller,Roger Miller,4:04,244,KpRW6IGBAdo,INDIFFERENT,False
4,Big River,Johnny Cash,I Walk the Line,2:20,140,p1rniDzuCSY,INDIFFERENT,False
5,Slow Rollin' Low,Waylon Jennings,This Time,2:46,166,fnVHbv_kNRk,INDIFFERENT,False
6,Nothing I Can Do About It Now,Willie Nelson,A Horse Called Music,3:20,200,Vdyb_pK8UZs,INDIFFERENT,False
7,Blue Field,Stonewall Jackson,The Real Thing,2:51,171,EkeuSe_Y6f4,INDIFFERENT,False
8,A Six Pack To Go,Hank Thompson & The Brazos,A Six Pack To Go,2:12,132,_voAYaRjvag,INDIFFERENT,False
9,Wine Me Up,Faron Young,Country Masters: Faron Young,2:23,143,8MjYpuoHK9o,INDIFFERENT,False
10,Howlin' At The Moon,"Hank Williams, The Drifting Cowboys",Honky Tonkin (Expanded Undubbed Edition),2:45,165,2onV5L_1kt0,INDIFFERENT,False
11,Girl On The Billboard (Rerecorded),Del Reeves,"The Country Music Collection, Vol. 1",2:49,169,1O2zQqdljr4,INDIFFERENT,False
12,I've Never Gone to Bed with an Ugly Woman,Bobby Bare,Drunk & Crazy,2:01,121,QbNpl9Bqdys,INDIFFERENT,False
13,Jackaroo,"David Grisman, Jerry Garcia",Shady Grove,4:02,242,Qui2tRHvKUU,INDIFFERENT,False
14,Old Train,The Tony Rice Unit,Manzanita,2:11,131,JRn6zJgG8WU,INDIFFERENT,False
15,Talking To Casey,"Doc Watson, Merle Watson",Doc & Merle Watson's Guitar Album,2:32,152,dGfqwlo4b6M,INDIFFERENT,False
16,Wings Of A Dove,Ferlin Husky,Capitol Collectors Series,2:20,140,oq5-VEgqmfg,INDIFFERENT,False
17,If You've Got the Money I've Got the Time,Lefty Frizzell,Listen to Lefty,2:58,178,AJbShe2zEqI,INDIFFERENT,False
18,See The Big Man Cry,Charlie Louvin,Less And Less And I Don't Love You Anymore,2:26,146,wzLfcQ0DIJU,INDIFFERENT,False
19,Just Good Ol' Boys,"Joe Stampley, Moe Bandy",Just Good Ol' Boys,2:39,159,nLrwQHSz0WU,INDIFFERENT,False
20,She's All I Got,Johnny Paycheck,Super Hits,2:51,171,4bNQEB6Xsnc,INDIFFERENT,False
21,Old Rivers (feat. The Johnny Mann Singers),Walter Brennan,Old Rivers,2:51,171,1IzRQyt2PyU,INDIFFERENT,False
22,Ringo,Lorne Greene,Nipper's Greatest Hits 60's Vol. 2,3:34,214,K5mF14ue4r0,INDIFFERENT,False
23,Samuel Colt,Billy Walker,"The Gun, the Gold and the Girl Cross the Brazos at Waco",2:37,157,N2mUZo-WQSU,INDIFFERENT,False
24,Put Another Log on the Fire,Tompall Glaser and Band,Wanted! The Outlaws,2:21,141,SR16XcVokZ4,INDIFFERENT,False
25,Tupelo Mississippi Flash,Jerry Reed,Nashville Underground,2:45,165,WSK8-MNRAXE,INDIFFERENT,False
26,Black Rose,Billy Joe Shaver,Old Five And Dimers Like Me,2:45,165,A-ZmXCbsn4c,INDIFFERENT,False
27,Act Naturally,Buck Owens,"The Buck Owens Story, Volume 1: 1956-1964",2:23,143,JqsOILLRUbo,INDIFFERENT,False
28,Crystal Chandeliers,Charley Pride,The Country Way,2:48,168,BXM9aOAPnJE,INDIFFERENT,False
29,Venom Wearin' Denim,Junior Brown,Semi Crazy,2:38,158,S-VZUCb-A38,INDIFFERENT,False
30,Cool Water,Eddy Arnold,Cattle Call,3:36,216,92GaDbEHMHc,INDIFFERENT,False
31,Runaway Truck,Red Simpson,"Roll, Truck, Roll",2:10,130,w5O7bhuguwA,INDIFFERENT,False
32,Blue Moon Of Kentucky,Bill Monroe & The Bluegrass Boys,Country Music Hall Of Fame,2:08,128,OSRlegwWnoc,INDIFFERENT,False
33,The Carroll County Accident,Porter Wagoner,The Carroll County Accident,2:49,169,_0p4dtnnvz4,INDIFFERENT,False
34,All I Have To Do Is Dream,The Osborne Brothers,From Rocky Top to Muddy Bottom: The Songs of Boudleaux and Felice Bryant,2:43,163,NfAVXMet7nE,INDIFFERENT,False
35,Wolverton Mountain,Claude King,Meet Claude King,3:00,180,OA6UZuPBYjg,INDIFFERENT,False
36,Six Days On The Road,Dave Dudley,Six Days On the Road,2:21,141,rGmw44_ZsPw,INDIFFERENT,False
37,Bowling Green,The Kossoy Sisters,Bowling Green and Other Folk Songs from the Southern Mountains,2:14,134,yOad7gNImac,INDIFFERENT,False
38,Sixteen Tons,Jimmy Dean,Big Bad John and Other Fabulous Songs and Tales,2:40,160,GNND6jEb3uU,INDIFFERENT,False
39,The Ballad of Jed Clampett,"Earl Scruggs, Lester Flatt",Hard Travelin',2:03,123,XRRP7EaP978,INDIFFERENT,False
40,Train Medley: Fire Ball Mail / Train of Love / Walking Cane / Wreck of the Old '97/ Orange Blossom Special / Wabash Cannonball / Night Train to Memphis,Boxcar Willie,King of the Railroad,3:22,202,AmOVEehbeEM,INDIFFERENT,False
41,Sea of Heartbreak,Don Gibson,RCA Country Legends: Don Gibson,2:36,156,phCX0E8avxs,INDIFFERENT,False
42,Shoeshine Man,Tom T. Hall,Tom T. Hall's Greatest Hits,3:08,188,w95E81quiOQ,INDIFFERENT,False
43,Miles And Miles Of Texas,Asleep At The Wheel,Wheelin' And Dealin',3:08,188,zqgvT_bvMVo,INDIFFERENT,False
44,May The Bird Of Paradise Fly Up Your Nose,Little Jimmy Dickens,"Grand Old Country, Vol. 4",2:28,148,bBTGe52GwzE,INDIFFERENT,False
45,Wabash Cannonball,"George Jones, The Smoky Mountain Boys",George Jones & The Smoky Mountain Boys,2:00,120,KVHczx3ShxA,INDIFFERENT,False
46,Haunted House,John Anderson,All The People Are Talkin',3:14,194,NRIuW-ISJaI,INDIFFERENT,False
47,Old and in the Way,Old & In The Way,The Complete Boarding House Shows,3:06,186,WtygqVEimUk,INDIFFERENT,False
48,San Antonio Rose (feat. The Texas Playboys),Bob Wills,For The Last Time,3:11,191,1XM_lkXbCto,INDIFFERENT,False
49,Jim Bridger,Johnny Horton,Johnny Horton'S Greatest Hits,2:29,149,8vym-lrmLl4,INDIFFERENT,False
50,Run Horse Run,Charley Crockett,Welcome to Hard Times,2:42,162,r8T71f-Oc4c,INDIFFERENT,False
51,Maximum Living On A Minimum Wage,Mel McDaniel,Naturally Country,2:58,178,g0MNk00far8,INDIFFERENT,False
52,The Ballad Of Davy Crockett,Tennessee Ernie Ford,Capitol Collectors Series,2:54,174,knXmVlChpAo,INDIFFERENT,False
53,Tennessee River,"Hank Williams, Jr.",Rowdy,3:07,187,oMAKMl3amO8,INDIFFERENT,False
54,In The Gravel Yard,Blue Highway,"It's A Long, Long Road",3:06,186,UjBdwlKRcFo,INDIFFERENT,False
55,Boney Fingers,Hoyt Axton,Life Machine,3:09,189,iyzMJ3f2XeQ,INDIFFERENT,False
56,Old Red,Marty Robbins,Return of the Gunfighter,3:01,181,oioe8kMNyL4,INDIFFERENT,False
