position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
82,Coisa Maluca,Ana Frango Elétrico,Me Chama De Gato Que Eu Sou Sua,1:34,94,MP4YbASp3Kg,INDIFFERENT,False
83,Infinito em nós,Zé Ibarra,AFIM,4:11,251,FKeYKO2LPgQ,INDIFFERENT,False
84,Neste Mesmo Lugar,Quarteto Em Cy,Antologia Do Samba Canção Vol. 2,2:59,179,e3IzFq16F5U,INDIFFERENT,False
85,O Barquinho,Dany Crew Beat,Brazil Jazz,3:11,191,uxls85So_nM,INDIFFERENT,False
86,Pawky,Dorothy Ashby,Hip Harp (Japan),7:06,426,sNIfnhL7Jrs,INDIFFERENT,False
87,Menina Bonita Não Chora,Jorge Ben,Samba Esquema Novo,2:06,126,HATsbEOV_10,INDIFFERENT,False
88,Menina Flor,Lisa Ono,Ono Lisa Best 1989-1996,4:14,254,yKLdZp3YJiA,INDIFFERENT,False
89,Crazy He Calls Me,Billie Holiday,Lover Man,3:06,186,WMx-o4S0Ppw,INDIFFERENT,False
90,Soul África,Babu Santana,Soul África,3:24,204,gY1-nlyDBok,INDIFFERENT,False
91,So Nice (Summer Samba),Marcos Valle,Samba '68,2:32,152,-sM-BxtS5jQ,INDIFFERENT,False
92,Samba da Minha Terra,João Gilberto,João Gilberto,2:21,141,SpNAmn4JN8Q,INDIFFERENT,False
93,Rico Sem Dinheiro,Evinha,Cartão Postal,2:13,133,UBzE7-l5juc,INDIFFERENT,False
94,Como Dizia o Poeta (feat. Marília Medalha),"Toquinho, Vinícius de Moraes",Como Dizia O Poeta...,3:15,195,0VzTLHG98i0,INDIFFERENT,False
95,Que mapa?,Arthur Verocai,Arthur Verocai,2:43,163,CkIsxq44S0Y,INDIFFERENT,False
96,Magic Woman,Diggan d'Adesky,Magic Woman,3:23,203,muIwdHJo5L4,INDIFFERENT,False
97,A Gira,Trio Ternura,Trio Ternura (Compacto 1973),3:04,184,_W0tBygfHHc,INDIFFERENT,False
98,Bamba Samba,Woody Herman,Wildroot,3:17,197,vVFYPA_wl8Y,INDIFFERENT,False
99,Gostava Tanto de Você,Quarteto em Cy,Quarteto em Cyngles,2:52,172,JZReR4qwee8,INDIFFERENT,False
100,Gostava Tanto de Você,Tim Maia,Tim Maia In Concert,4:21,261,AH6D2gBhFSw,INDIFFERENT,False
101,Esperar Pra Ver,Evinha,Cartão Postal,2:09,129,CfyP6-ZJ7qE,INDIFFERENT,False
102,Tomara (feat. Marília Medalha),"Toquinho, Vinícius de Moraes",Como Dizia O Poeta...,2:13,133,j9X3LQ18WHY,INDIFFERENT,False
103,Chega de Saudade,João Gilberto,João Gilberto Apresenta Chega de Saudade,2:04,124,Y0a0QuLEC8A,INDIFFERENT,False
104,Amazonas,João Donato,Quem É Quem,2:11,131,r0oLnWwqOFE,INDIFFERENT,False
105,Amor De Nada,Marcos Valle,"Marcos Valle Samba ""Demais""",1:54,114,jtat7-JIERM,INDIFFERENT,False
106,Balança Pema,Jorge Ben,Samba Esquema Novo,1:27,87,mC7y27mwz6w,INDIFFERENT,False
107,Tristeza,Baden Powell,Tristeza on Guitar,3:23,203,gazqGOODS2o,INDIFFERENT,False
108,Todo Mundo Vai,"S-Tone Inc, Toco",Todo Mundo Vai,3:19,199,hm8ae1h4vOo,INDIFFERENT,False
109,Lamento No Morro (Lament on the Hill),Luiz Bonfá,Softly...,2:11,131,ec74M8DIl_c,INDIFFERENT,False
110,Fronteras,"Roberto Nascimento, Tavynho Bonfa",Nostalgias,2:43,163,xaLLSga61CI,INDIFFERENT,False
111,Na Beira Do Mar,Os Tincoãs,Os Tincoãs,2:02,122,y-vOg87yZs8,INDIFFERENT,False
112,Só Tinha De Ser Com Você,Astrud Gilberto,The Astrud Gilberto Album,2:20,140,ebfPtZbo24Q,INDIFFERENT,False
113,Samba do Malandrinho,Dom Salvador & Abolição,Série Samba Soul,2:26,146,DM5kf9Pwf38,INDIFFERENT,False
114,Corre pra Ver (feat. Denise Reis),Joca Perpignan,Samba em Dois,3:33,213,ytBzu-pwUbo,INDIFFERENT,False
115,Sambossa (feat. Tuto Ferraz & Vico),Amanda Magalhães,Maré de Cheiro,4:02,242,QAR6OAmSj_Q,INDIFFERENT,False
116,Nêga,Arnaud Rodrigues,Murituri,2:25,145,D2B4BcdmG9o,INDIFFERENT,False
117,Samba do Avião,Tom Jobim,Inédito,3:25,205,_PQ0HxBnUWs,INDIFFERENT,False
118,Ironia,Batatinha,Toalha da Saudade,2:55,175,sNg2wTBbDuc,INDIFFERENT,False
119,A Subida do Morro,Os Originais Do Samba,Exportação,3:17,197,g_3w-SYA4Dk,INDIFFERENT,False
120,Batendo A Porta,Milton Banana Trio,Sambas De Bossa,2:36,156,NUz5xqhOzu8,INDIFFERENT,False
121,Você,Roberto Menescal E Seu Conjuto,Pure Bossa Nova,2:01,121,twJZI3vpV34,INDIFFERENT,False
