position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
1,Cold Earth,Boards of Canada,Tomorrow's Harvest,3:43,223,VQAD1DkpGoc,INDIFFERENT,False
2,Introduction,Solar Fields,Mirror's Edge (Original Videogame Score),5:35,335,PWXao2AVDF8,INDIFFERENT,False
3,Temporal,Aukai,Temporal,3:05,185,dUzXCkhorog,INDIFFERENT,False
4,Billions and Billions,Stellardrone,A Moment of Stillness,5:15,315,XuYxAy_NeZA,INDIFFERENT,False
5,Blue September,Trentemøller,Obverse,5:10,310,IEaxkX2EMn8,INDIFFERENT,False
6,North Cormorant Obscurity,Rykard,Arrive The Radio Beacon,3:18,198,Mnf1yfYOwUE,INDIFFERENT,False
7,Inner Peace,Jon Hopkins,Opalescent,4:54,294,YhQCTm-eOeY,INDIFFERENT,False
8,Color Me Blue,Akane,Color Me Blue,3:11,191,YguvZnzjrsU,INDIFFERENT,False
9,Deep Waters,Infinity Fields,Infinite Waters,4:30,270,V3uj_LuUzyI,INDIFFERENT,False
10,Red Elevation,Hello Meteor,An Unfamiliar Place,4:51,291,Sn6ERMVzMXY,INDIFFERENT,False
11,Aurora,Kupla,All Natural,2:28,148,sNfhhzvnR58,INDIFFERENT,False
12,Xtal,Aphex Twin,Selected Ambient Works 85-92,4:54,294,sWcLccMuCA8,INDIFFERENT,False
13,Passion,Nightmares On Wax,In A Space Outta Sound,7:01,421,RwB2-Trahd0,INDIFFERENT,False
14,Idea 10,Gibran Alcocer,Idea 10,2:08,128,NfOg7uNLolA,INDIFFERENT,False
15,Forms,Cardamom,Forms,3:01,181,Ijx6qgW_-ZM,INDIFFERENT,False
16,Sweet Instability,Suso Sáiz,Resonant Bodies,3:54,234,CO8t-l3CdC4,INDIFFERENT,False
17,The Slow Light,All India Radio,The Slow Light,4:12,252,-vFNUXhwBfE,INDIFFERENT,False
18,Serenidade,Vincenzo Crimaco,Serenidade,3:08,188,cqxLnjRYqXs,INDIFFERENT,False
19,Fragment II,Library Tapes,Fragment,4:01,241,Fq8lS-mSeoY,INDIFFERENT,False
20,Tranquil Encounter,Astron,Little Moments & Tranquil Encounter,4:19,259,4HCRb5EwJvU,INDIFFERENT,False
21,Stars,Yosi Horikawa,Vapor,6:20,380,b4rkjBJkN8M,INDIFFERENT,False
22,Invisible [Piano Version] (feat. Sofiane Pamart),NTO,Invisible,2:55,175,SJJvB0LEh8c,INDIFFERENT,False
23,Fromme,Loscil,Coast / Range / Arc,7:36,456,86K_KPnNiNw,INDIFFERENT,False
24,Boy,Instupendo,Boy,3:59,239,_hN8X3l59P4,INDIFFERENT,False
25,III,Jacaszek,Pentral,3:44,224,_ROJXuNbaDk,INDIFFERENT,False
26,"Bloom, Pt. 1 (feat. Karin My)",Carbon Based Lifeforms,Seeker,5:07,307,qK1Bh7ZPncw,INDIFFERENT,False
27,Sylvan Echoes,Jacob LaVallee,Sylvan Echoes,3:32,212,HeQE-OgzgRI,INDIFFERENT,False
28,Steep Hills of Vicodin Tears,"A Winged Victory for the Sullen, Adam Wiltzie, Dustin O'Halloran",A Winged Victory for the Sullen,4:27,267,1Fl9Nv-gL9I,INDIFFERENT,False
29,"A Minute, a Day, No More","Harold Budd, Robin Guthrie",Before the Day Breaks,5:22,322,TLWW94-DoHU,INDIFFERENT,False
30,Afternoon Memories,Lavaros,Afternoon Memories,2:56,176,90lYz0hT7ss,INDIFFERENT,False
31,Night Away (Slowed),Warmth,Night Away (Slowed),4:00,240,YSg-dOYSBP0,INDIFFERENT,False
32,Heart to Heart,David Versace,Eye to Eye,2:45,165,42pZAwRBMJs,INDIFFERENT,False
33,Alone in Kyoto,Air,Talkie Walkie,4:51,291,I0SVd_Q5wIg,INDIFFERENT,False
34,Midnight Feast,Mr. Scruff,Keep It Unreal,3:35,215,m6353odIc5Q,INDIFFERENT,False
35,Up the Down Steroids,Dadamnphreaknoizphunk,The Cheerleaders Are Smiling at You,5:58,358,3Rzudw6Esoo,INDIFFERENT,False
36,Recurring Dream,Innesti,In Letters,4:14,254,YAtV3BDRu5Y,INDIFFERENT,False
37,A Higher Intelligence,Poldoore,The Day After,4:34,274,ThWc22kKHWc,INDIFFERENT,False
38,Cast in Lemon & Sand,Heathered Pearls,Body Complex,1:45,105,gfL-AuNCtVk,INDIFFERENT,False
39,Pastoral,Northcape,Captured from Static,3:09,189,zUZqHX142WY,INDIFFERENT,False
40,Ends,Líom,Coast,5:56,356,6NXhKJm3KYI,INDIFFERENT,False
41,Than Is The Mater,Biosphere,Departed Glories,4:15,255,P5BDE8ElCxo,INDIFFERENT,False
42,Van Gogh,"Virginio Aiello, on piano",Van Gogh,3:04,184,X9PBCSlhaY4,INDIFFERENT,False
43,Love Garden (Dedicated to Ildiko),Gabor Deutsch,Contrast,5:27,327,ERuUm2tJS9Q,INDIFFERENT,False
44,Home,Murphy Cooper,Home,3:06,186,J8ljVYAussA,INDIFFERENT,False
45,Let Your Body Fly,MAISON ROYALE,Let Your Body Fly,3:25,205,dUbnvxB7WtA,INDIFFERENT,False
46,"Float (Loi Krathong, 2003)",GoGo Penguin,Necessary Fictions,2:34,154,_KYSafh63Tk,INDIFFERENT,False
47,Chasing Cloud Nine,LUCHS,Chasing Cloud Nine,2:42,162,CPvj4moLBvA,INDIFFERENT,False
48,The Dream Is Always the Same,State Azure,Dreams,5:10,310,zfUim3kXBUk,INDIFFERENT,False
49,Purrfect,Funki Porcini,Love Pussycats & Carwrecks,4:51,291,x4fpaA3nRIw,INDIFFERENT,False
50,Snow & Stars,Suduaya,Downbeat Sunrise,8:35,515,bsOGWphbMcE,INDIFFERENT,False
51,Beacons of Hope,Gallery Six,Meteoric Dust,5:25,325,pI7BZ6PrLK0,INDIFFERENT,False
52,Telegram,Beautumn,Bordeaux,4:32,272,zrmXx9wbFcI,INDIFFERENT,False
53,Hohenbol,Feldgeister,Between Camerae,3:20,200,hSzmR10T1hs,INDIFFERENT,False
54,Smokezilla,Matt Borghi,After Otherwise,3:19,199,ZSqaI7OocCQ,INDIFFERENT,False
55,In Motion,Ann Annie,Wander Into,3:58,238,z42Up1OIxUQ,INDIFFERENT,False
56,Last Day (David August Revision),"DAVID AUGUST, Kollektiv Turmstrasse",Diynamic Revisited (By David August),6:45,405,zaNpqa2LOzU,INDIFFERENT,False
