title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Reeling,Say She She,Reeling / Don't You Dare Stop,False,INDIFFERENT,3:43,223,R5gDHlUUfP8,2024-05-25T03:26:49Z,gh-1305
Prism,Say She She,Prism,False,INDIFFERENT,3:53,233,ArhQRaMfYOw,2024-05-25T03:22:56Z,gh-1305
I May Never,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:37,217,j1GlHHqqoFc,2024-05-25T03:19:19Z,gh-1305
Easy In The Early ('Til Sundown),Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,2:48,168,xuqs7vMBegA,2024-05-25T03:16:31Z,gh-1305
Drinker Born,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:22,202,3p4E7eiHcsQ,2024-05-25T03:13:09Z,gh-1305
Wallflower,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:11,191,Qn-kPpEnfvM,2024-05-25T03:09:58Z,gh-1305
D & P Blues,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:33,213,mVdQaTmUPF4,2024-05-25T03:06:25Z,gh-1305
"Streak O' Lean, Streak O' Fat (A.K.A. Hongshao Rou)",Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:49,229,1l1uN2WLKl0,2024-05-25T03:02:36Z,gh-1305
Sisters Of The Road,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,1:21,81,K6W0I5-HHlk,2024-05-25T03:01:15Z,gh-1305
Bony On The Isle Of St. Helena,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,4:10,250,kqs2FO_UW5U,2024-05-25T02:57:05Z,gh-1305
Buonaparte,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,0:45,45,PSl7iSwNM14,2024-05-25T02:56:20Z,gh-1305
My Epitaph,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:17,197,I6AAakgiJqc,2024-05-25T01:31:17Z,gh-1304
My Little Carpenter,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:46,226,8j5Z3xEjVBA,2024-05-25T01:27:31Z,gh-1304
Wish I Had My Time Again,Uncle Earl,"Waterloo, Tennessee",True,LIKE,2:33,153,WUB6Qpm4NOk,2024-05-25T01:24:58Z,gh-1304
One True,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,2:30,150,14w1YcGsQXg,2024-05-25T01:22:28Z,gh-1304
The Last Goodbye,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,3:40,220,pxuwnmFFvY0,2024-05-25T01:18:48Z,gh-1304
Black-Eyed Susie,Uncle Earl,"Waterloo, Tennessee",False,INDIFFERENT,1:50,110,VtGnJw7i-TM,2024-05-25T01:16:58Z,gh-1304
Take It Down,The Wailin' Jennys,40 Days,False,INDIFFERENT,3:54,234,WBfG7HbzTjk,2024-05-25T01:13:04Z,gh-1304
The Eleventh Reel,Chris Thile,How To Grow A Woman From The Ground,,INDIFFERENT,3:29,209,rZ9Feac3Pf4,2024-05-25T01:09:35Z,gh-1304
One More Day,The Wood Brothers,Ways Not To Lose,False,INDIFFERENT,3:07,187,oVZYCtuFVf8,2024-05-25T01:06:28Z,gh-1304
Caleb Meyer,Gillian Welch,Hell Among The Yearlings,False,INDIFFERENT,3:02,182,xFhwINRf0KI,2024-05-25T01:03:26Z,gh-1304
Passengers,"Aoife O'Donovan, Madison Cunningham",Age of Apathy,,INDIFFERENT,3:33,213,yXFl8vzDDgE,2024-05-25T00:59:53Z,gh-1304
Subtitles,Madison Cunningham,Subtitles,False,INDIFFERENT,4:06,246,WZLeX1a47U4,2024-05-25T00:55:47Z,gh-1304
Life According To Raechel,Madison Cunningham,Revealer,False,INDIFFERENT,4:34,274,y8QKJ_pN4Cs,2024-05-25T00:51:13Z,gh-1304
In My Life,Madison Cunningham,In My Life,False,INDIFFERENT,2:57,177,dnceGRsyxRI,2024-05-25T00:48:16Z,gh-1304
"Little Joe (feat. Andrew Marlin, Noam Pikelny, Chris Eldridge & Alex Hargreaves)",Mighty Poplar,Mighty Poplar,,LIKE,3:04,184,xQ-kxkDP8H0,2024-05-25T00:45:12Z,gh-1304
Rye Whiskey,Punch Brothers,Antifogmatic,True,INDIFFERENT,3:30,210,jXfE-e4a3GU,2024-05-25T00:41:42Z,gh-1304
"Daniel Donato's Cosmic Country 1/6/2024 Denver, CO (Full Show)","15K views, Daniel Donato",,,INDIFFERENT,2:33:31,9211,t2hml2w2rxU,2024-05-24T18:53:48Z,gh-1303
"Daniel Donato's Cosmic Country 1/5/2024 Denver, CO (Full Show)","20K views, Daniel Donato",,,LIKE,2:42:32,9752,XpGHXaUM8do,2024-05-24T16:11:16Z,gh-1303
One Better,Les Claypool,Of Whales And Woe,False,INDIFFERENT,6:00,360,13bHgZPtJ7Q,2024-05-24T16:05:16Z,gh-1303
Rumble of the Diesel,Les Claypool,Of Whales And Woe,True,LIKE,4:04,244,_-ceV24iOn0,2024-05-24T16:01:12Z,gh-1303
The Mollusk,Ween,The Mollusk,False,INDIFFERENT,2:37,157,3nZmVy3g3CE,2024-05-24T15:58:35Z,gh-1303
Pseudo Suicide,Oysterhead,The Grand Pecking Order,False,INDIFFERENT,4:53,293,atTo1pT6z8s,2024-05-24T18:27:36Z,gh-1302
Cumberland Blues,Grateful Dead,Workingman's Dead,False,INDIFFERENT,3:18,198,Sd7ckqwjuvI,2024-05-24T18:24:18Z,gh-1302
Hey There Fancypants,Ween,Quebec,False,INDIFFERENT,2:00,120,AWUaFnZRUko,2024-05-24T18:22:18Z,gh-1302
Cash On The Barrelhead,Leftover Salmon,Euphoria,False,INDIFFERENT,3:29,209,A2c3dm3z0mI,2024-05-24T18:18:49Z,gh-1302
Blackjack County Chains,The Del McCoury Band,The Cold Hard Facts,False,INDIFFERENT,3:27,207,gWO3IfD7K2o,2024-05-24T18:15:22Z,gh-1302
I'm Knocking On Your Door,Old & In The Way,The Complete Boarding House Shows,,INDIFFERENT,3:36,216,Zr4zT1HQJ4w,2024-05-24T18:11:46Z,gh-1302
Dreadful Wind And Rain,"David Grisman, Jerry Garcia",Shady Grove,False,INDIFFERENT,4:48,288,SybfYzby9UI,2024-05-24T18:06:58Z,gh-1302
Southern Belle,Leftover Salmon,Southern Belle,False,INDIFFERENT,3:54,234,LKmwA27U3o0,2024-05-24T18:03:04Z,gh-1302
Can't Let Go,Lucinda Williams,Car Wheels On A Gravel Road,False,INDIFFERENT,3:29,209,75mWmB5HDxE,2024-05-24T17:59:35Z,gh-1302
Old and in the Way,Old & In The Way,The Complete Boarding House Shows,,INDIFFERENT,3:06,186,IQa6-DDaMC4,2024-05-24T17:56:29Z,gh-1302
Shady Grove,"David Grisman, Jerry Garcia, Tony Rice",The Pizza Tapes,,INDIFFERENT,4:46,286,5aCeFzCni_w,2024-05-24T17:51:43Z,gh-1302
Euphoria,Leftover Salmon,Euphoria,False,INDIFFERENT,3:34,214,xUIEjyKVQTQ,2024-05-24T17:48:09Z,gh-1302
Rye Whiskey,Punch Brothers,Antifogmatic,True,INDIFFERENT,3:30,210,jXfE-e4a3GU,2024-05-24T17:44:39Z,gh-1302
Catfish John,Old & In The Way,The Complete Boarding House Shows,,INDIFFERENT,3:38,218,FgtZLDKlCBE,2024-05-24T17:41:01Z,gh-1302
Rosalee Mcfall,"David Grisman, Jerry Garcia, Tony Rice",The Pizza Tapes,,INDIFFERENT,3:13,193,xk1viGQkdtU,2024-05-24T17:37:48Z,gh-1302
Five Alive,Leftover Salmon,The Nashville Sessions,False,INDIFFERENT,3:16,196,AIp76Ca6Trg,2024-05-24T17:34:32Z,gh-1302
Midnight Rider,The Allman Brothers Band,Idlewild South (Deluxe Edition Remastered),False,INDIFFERENT,3:01,181,O6Q40nZRRco,2024-05-24T17:31:31Z,gh-1302
Old and in the Way Breakdown,Old & In The Way,The Complete Boarding House Shows,,INDIFFERENT,3:22,202,RnhHZs78IWI,2024-05-24T17:28:09Z,gh-1302
Been All Around This World,"David Grisman, Jerry Garcia",Been All Around This World,False,INDIFFERENT,3:30,210,kFxyjaH4fM0,2024-05-24T17:24:39Z,gh-1302
Midnight Blues,Leftover Salmon,The Nashville Sessions,False,INDIFFERENT,3:13,193,0a420BDR9-M,2024-05-24T17:21:26Z,gh-1302
Church Street Blues,Tony Rice,Church Street Blues,False,INDIFFERENT,3:09,189,UHYkvDo2rXc,2024-05-24T17:18:17Z,gh-1302
The Great Pretender,Old & In The Way,That High Lonesome Sound,True,LIKE,3:39,219,goE5qv5eh3M,2024-05-24T17:14:38Z,gh-1302
Deal,Jerry Garcia,Might As Well: A Round Records Retrospective,False,INDIFFERENT,3:13,193,9TCjnPVj04Q,2024-05-24T17:11:25Z,gh-1302
The Marriage of Coyote Woman,All Them Witches,Lightning at the Door,False,INDIFFERENT,5:50,350,stUxPQ6mjAI,2024-05-24T17:05:35Z,gh-1302
Holy Mackerel (Albulm Version),Les Claypool And The Holy Mackerel,Highball With The Devil,False,INDIFFERENT,3:53,233,_9qdYnDVxvc,2024-05-24T17:01:42Z,gh-1302
Wandering Sadhu,Desert Dwellers,Anahata Yoga Dub,False,INDIFFERENT,5:42,342,eMrxX3rqmVo,2024-05-24T16:56:00Z,gh-1302
Mr. Sellack,The Roches,The Roches,,INDIFFERENT,4:04,244,UGXwK_A5AvQ,2024-05-24T16:51:56Z,gh-1302
I'll Not Be Afraid,Ralph Stanley,A Mother's Prayer,False,INDIFFERENT,4:05,245,kDICbKREs5o,2024-05-24T16:47:51Z,gh-1302
Fee,Phish,Junta,False,INDIFFERENT,5:25,325,hA4-0gRgzAI,2024-05-24T16:42:26Z,gh-1302
Bird's Lament,Moondog,Sax Pax For A Sax,False,INDIFFERENT,2:04,124,rPcyAZ_5Oik,2024-05-24T16:40:22Z,gh-1302
Sonido Cósmico,Hermanos Gutiérrez,Sonido Cósmico,False,INDIFFERENT,3:44,224,Oam9WmzxEFU,2024-05-24T16:36:38Z,gh-1302
Carry My Body Down,Nick 13,Nick 13,False,INDIFFERENT,3:55,235,6X2aHd8kxdI,2024-05-24T16:32:43Z,gh-1302
One Toke Over the Line,Brewer & Shipley,Tarkio Road,True,LIKE,3:20,200,OF3EUFnafp8,2024-05-24T16:29:23Z,gh-1302
Stay a Little Longer,Bob Wills and His Texas Playboys,The Essential Bob Wills & His Texas Playboys,False,INDIFFERENT,2:46,166,riOJw7-MJ0w,2024-05-24T16:26:37Z,gh-1302
Midnight Moonlight,Old & In The Way,The Complete Boarding House Shows,,LIKE,6:15,375,DaXYsEAD1Ng,2024-05-24T16:20:22Z,gh-1302
Get It 'Fore It’s Gone,Pokey LaFarge,In the Blossom of Their Shade,,INDIFFERENT,3:35,215,58ZzKCJsoBE,2024-05-24T16:16:47Z,gh-1302
Juke Joint Jumping,Wayne Hancock,Thunderstorms and Neon Signs,,INDIFFERENT,3:19,199,P1AUU0727YM,2024-05-24T16:13:28Z,gh-1302
American Made,The Oak Ridge Boys,Oak Ridge Boys Collection,False,INDIFFERENT,2:40,160,DkJfluRpkm8,2024-05-24T16:10:48Z,gh-1302
Kodachrome,Paul Simon,There Goes Rhymin' Simon,True,LIKE,3:36,216,JD6Zq505pnM,2024-05-24T16:07:12Z,gh-1302
The Great Atomic Power,The Louvin Brothers,Grand Ole Opry Legends,True,LIKE,2:49,169,2ci3UUzHTVc,2024-05-24T16:04:23Z,gh-1302
Bananas and Blow,Ween,White Pepper,,INDIFFERENT,3:35,215,IWrYNcv7fPk,2024-05-24T16:00:48Z,gh-1302
Money for Nothing,Dire Straits,Brothers in Arms,False,INDIFFERENT,8:27,507,T82VtnfKGd8,2024-05-24T15:52:21Z,gh-1302
The Argus,Ween,Quebec,False,INDIFFERENT,4:54,294,Y3qguNFflow,2024-05-24T01:31:03Z,gh-1296
"Ghosts of the Forest (Live, 4/20/19)",Trey Anastasio & Ghosts of the Forest,Ghosts of the Forest: Beneath a Sea of Stars (Live),True,LIKE,6:41,401,vG4xwTt0dTU,2024-05-24T01:24:22Z,gh-1296
Ghosts of the Forest,Trey Anastasio,"2023/06/10 Denver, CO",,INDIFFERENT,5:35,335,bMXGDrunsrw,2024-05-24T01:18:47Z,gh-1296
Her Town Too,James Taylor,Dad Loves His Work,False,INDIFFERENT,4:35,275,aj4ul0x-giA,2024-05-23T19:02:52Z,gh-1294
Mexico,James Taylor,Gorilla,False,INDIFFERENT,2:59,179,63tDALdA5tU,2024-05-23T18:59:53Z,gh-1294
Sweet Baby James,James Taylor,Sweet Baby James,False,INDIFFERENT,2:54,174,fyoZLKgLcys,2024-05-23T18:56:59Z,gh-1294
Shower the People,James Taylor,In the Pocket,False,INDIFFERENT,4:34,274,9elqVg3s8kk,2024-05-23T18:52:25Z,gh-1294
Carolina in My Mind,James Taylor,Greatest Hits,False,INDIFFERENT,3:59,239,tRIhSrWFeWM,2024-05-23T18:48:26Z,gh-1294
Fire and Rain,James Taylor,Sweet Baby James,False,INDIFFERENT,3:24,204,N4E9MKbOFAY,2024-05-23T18:45:02Z,gh-1294
You've Got a Friend,James Taylor,Mud Slide Slim and the Blue Horizon,False,INDIFFERENT,4:29,269,qOV43TlrkCk,2024-05-23T18:40:33Z,gh-1294
How Sweet It Is (To Be Loved By You),James Taylor,Gorilla,False,INDIFFERENT,3:37,217,bdxXEERZO20,2024-05-23T18:36:56Z,gh-1294
Nana,Kikagaku Moyo,Masana Temples,,INDIFFERENT,3:14,194,kU0AEg2CoqI,2024-05-23T18:28:54Z,gh-1293
One Night/All Night,"Justice, Tame Impala",Hyperdrama,False,INDIFFERENT,4:37,277,qX4FtyHQWVc,2024-05-23T18:24:17Z,gh-1293
Time Is the Enemy,Quantic,Life in the Rain,False,INDIFFERENT,3:44,224,4W9iWpxLpOA,2024-05-23T18:20:33Z,gh-1293
My Golden Years,The Lemon Twigs,My Golden Years,False,INDIFFERENT,3:14,194,71xH5xHe-uE,2024-05-23T18:17:19Z,gh-1293
Nazo Nazo,Kikagaku Moyo,Masana Temples,,INDIFFERENT,3:08,188,UmH7JcDl5hY,2024-05-23T18:14:11Z,gh-1293
Smoke and Mirrors,Kikagaku Moyo,Forest of Lost Children,False,INDIFFERENT,7:17,437,N9GbStZCfw4,2024-05-23T18:06:54Z,gh-1293
Maison Silk Road,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,6:21,381,AgTZoWqycJ8,2024-05-23T18:00:33Z,gh-1293
Nap Song,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,2:59,179,tgu9HtIMD9g,2024-05-23T17:57:34Z,gh-1293
"Yayoi, Iyayoi",Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,6:59,419,V-OG6pvJ5Gg,2024-05-23T17:50:35Z,gh-1293
Field of Tiger Lilies,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,1:20,80,GhSa0aUkJ1Q,2024-05-23T17:49:15Z,gh-1293
Daydream Soda,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,3:25,205,enjkkZRBBnA,2024-05-23T17:45:50Z,gh-1293
Gomugomu,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,2:05,125,I5IvtRMTigg,2024-05-23T17:43:45Z,gh-1293
Cardboard Pile,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,4:07,247,pIsvXFUk3Nw,2024-05-23T17:39:38Z,gh-1293
Meu Mar,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,6:08,368,key0c48fRjI,2024-05-23T17:33:30Z,gh-1293
Effe,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,3:23,203,L21lLcTXdlE,2024-05-23T17:30:07Z,gh-1293
Dancing Blue,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,6:14,374,7tpFfkciIGY,2024-05-23T17:23:53Z,gh-1293
Monaka,Kikagaku Moyo,Kumoyo Island,False,INDIFFERENT,5:16,316,hIQLvv1kN-4,2024-05-23T17:18:37Z,gh-1293
Marquee Moon,Television,Marquee Moon,True,LIKE,10:39,639,g4myghLPLZc,2024-05-23T17:07:58Z,gh-1293
Lemurian Tsunami Inside a Hat,"Acid Mothers Reynols, Acid Mothers Temple, Reynols",Vol. 3,,INDIFFERENT,12:45,765,twl1UXpEolQ,2024-05-23T16:55:13Z,gh-1293
Smelling Oneiric Asado,"Acid Mothers Reynols, Acid Mothers Temple, Reynols",Vol. 3,,INDIFFERENT,7:01,421,CX0uT0gTCM8,2024-05-23T16:48:12Z,gh-1293
Multiverse Turtle Reflex,"Acid Mothers Reynols, Acid Mothers Temple, Reynols",Vol. 3,,INDIFFERENT,9:15,555,FfGeF0rUdaA,2024-05-23T16:38:57Z,gh-1293
Kicking Air Bricks,"Acid Mothers Reynols, Acid Mothers Temple, Reynols",Vol. 3,,INDIFFERENT,12:44,764,dfVZBD-E8vA,2024-05-23T16:26:13Z,gh-1293
The Cuckoo Bird,The Doc Watson Family,The Doc Watson Family,False,INDIFFERENT,3:04,184,8alzGmUnhz0,2024-05-23T01:32:10Z,gh-1287
Shouting On The Hills Of Glory,Ralph Stanley & Friends,Clinch Mountain Country,False,INDIFFERENT,3:10,190,XRuLPxien58,2024-05-23T01:29:00Z,gh-1287
Stay All Night (Stay A Little Longer) (feat. Texas Playboys),Bob Wills,For The Last Time,False,INDIFFERENT,3:07,187,KZBVAGBYPos,2024-05-23T01:25:53Z,gh-1287
The Great Atomic Power,The Louvin Brothers,Grand Ole Opry Legends,True,LIKE,2:49,169,2ci3UUzHTVc,2024-05-23T01:23:04Z,gh-1287
Rhinestone Cowboy (Extended Version),Glen Campbell,Meet Glen Campbell,False,INDIFFERENT,3:28,208,ctsLFINNHjw,2024-05-22T06:30:14Z,gh-1280
Goodbye Stranger (2010 Remastered),Supertramp,Breakfast In America,False,INDIFFERENT,5:51,351,u8pVZ5hTGJQ,2024-05-22T06:24:23Z,gh-1280
Forget the Flowers,Wilco,Being There,False,INDIFFERENT,2:48,168,TSlzuhug8c4,2024-05-22T06:21:35Z,gh-1280
Brontosaurus,They Might Be Giants,BOOK,False,INDIFFERENT,3:05,185,F71gpyuer2Y,2024-05-22T06:18:30Z,gh-1280
Don't Go Breaking My Heart,"Elton John, Kiki Dee",Diamonds (Deluxe),False,INDIFFERENT,4:27,267,DH7kBuZ5GZk,2024-05-22T06:14:03Z,gh-1280
Lay All Your Love On Me,ABBA,Super Trouper,False,INDIFFERENT,4:35,275,5mHzaIehRTE,2024-05-22T06:09:28Z,gh-1280
Bouncing Around the Room,Phish,Lawn Boy,False,INDIFFERENT,3:56,236,VHQfg59Kp5Q,2024-05-22T06:05:32Z,gh-1280
Seduction of Spring,T Sisters,Kindred Lines,,LIKE,3:12,192,DPO0Rn-5ZW8,2024-05-22T06:02:20Z,gh-1280
Sail Away,The Oak Ridge Boys,The Oak Ridge Boys Have Arrived,False,INDIFFERENT,3:30,210,nafM2EfOaT4,2024-05-22T05:58:50Z,gh-1280
Going Back To Texas,Wayne Hancock,"Wild, Free and Reckless",False,INDIFFERENT,3:30,210,L1R3qWkX9EQ,2024-05-22T05:55:20Z,gh-1280
The Gambler,Kenny Rogers,The Gambler,False,INDIFFERENT,3:35,215,w4RvskuFnPY,2024-05-22T05:51:45Z,gh-1280
No Shoes,The Roches,Moonswept,False,INDIFFERENT,4:11,251,EqZrC6pkhN8,2024-05-22T03:25:32Z,gh-1279
She's All I Got,Johnny Paycheck,She's All I Got,False,INDIFFERENT,2:57,177,wbzgZ2OxuNE,2024-05-22T03:22:35Z,gh-1279
Poison Trees,The Devil Makes Three,Do Wrong Right,,INDIFFERENT,3:58,238,uia5vCOAk2Y,2024-05-22T03:18:37Z,gh-1279
Faster Horses (The Cowboy And The Poet),Tom T. Hall,"Tom T. Hall - Storyteller, Poet, Philosopher",False,INDIFFERENT,2:53,173,UD8ytadaNI8,2024-05-22T03:15:44Z,gh-1279
"Ruby, Don't Take Your Love to Town",CAKE,Wheels EP (Live),False,INDIFFERENT,2:58,178,LLPu_pqegns,2024-05-22T03:12:46Z,gh-1279
Something In The Water,Pokey LaFarge,Something In The Water,False,INDIFFERENT,3:24,204,eOJIBXMPcf0,2024-05-22T03:09:22Z,gh-1279
You Don't Mess Around with Jim,Jim Croce,You Don't Mess Around With Jim,False,INDIFFERENT,3:03,183,VRIHW-aQl-k,2024-05-22T03:06:19Z,gh-1279
The Logical Song,Supertramp,The Very Best Of Supertramp,False,INDIFFERENT,4:10,250,low6Coqrw9Y,2024-05-22T03:02:09Z,gh-1279
Kodachrome,Paul Simon,There Goes Rhymin' Simon,True,LIKE,3:36,216,JD6Zq505pnM,2024-05-22T02:58:33Z,gh-1279
I Don't Wanna Leave You on the Farm,Ween,12 Golden Country Greats,,INDIFFERENT,2:45,165,MfJj5pypPSU,2024-05-22T02:55:48Z,gh-1279
Chiquitita,ABBA,Voulez-Vous,False,INDIFFERENT,5:27,327,8WyfVoFM9As,2024-05-22T02:50:21Z,gh-1279
Rasputin,Boney M.,The Magic Of Boney M.,False,INDIFFERENT,4:27,267,6JhVo2zS8hU,2024-05-22T02:45:54Z,gh-1279
Bobbie Sue,The Oak Ridge Boys,Bobbie Sue,False,INDIFFERENT,2:54,174,VtgUp-w0mdw,2024-05-22T02:43:00Z,gh-1279
She's My Baby,Wayne Hancock,Thunderstorms and Neon Signs,,INDIFFERENT,2:32,152,2Jtc7CJmkoc,2024-05-22T02:40:28Z,gh-1279
Stupid Texas Song,Austin Lounge Lizards,Employee Of The Month,,LIKE,3:34,214,aPvLD7HSUDY,2024-05-22T02:36:54Z,gh-1279
Falling Out,Ween,White Pepper,,LIKE,2:29,149,8o19PCXwm6c,2024-05-22T02:34:25Z,gh-1279
Tulsa,Wayne Hancock,Tulsa,False,INDIFFERENT,4:05,245,hwgWbsA3dJg,2024-05-22T02:30:20Z,gh-1279
We,The Roches,The Roches,,LIKE,2:36,156,PbgQITWRTbQ,2024-05-22T02:27:44Z,gh-1279
Pretty Girl,Ween,12 Golden Country Greats,,INDIFFERENT,2:36,156,UuXkjrFz2Ww,2024-05-22T02:25:08Z,gh-1279
One Toke Over the Line,Brewer & Shipley,Tarkio Road,True,LIKE,3:20,200,OF3EUFnafp8,2024-05-22T02:21:48Z,gh-1279
Take A Chance On Me,ABBA,The Album,False,INDIFFERENT,4:04,244,DkkQ8dCPiwA,2024-05-22T02:17:44Z,gh-1279
Even If You Don't,Ween,White Pepper,,INDIFFERENT,3:26,206,W_V7A-NN3MI,2024-05-22T02:14:18Z,gh-1279
Was I Drunk?,Corn Potato String Band,Good Job Everybody,,LIKE,3:25,205,3bxFS2RhS2E,2024-05-22T02:10:53Z,gh-1279
I Had but Fifty Cents,Corn Potato String Band,Good Job Everybody,,INDIFFERENT,3:14,194,3b-hd7Z87-s,2024-05-22T02:07:39Z,gh-1279
Emotions,Corn Potato String Band,Good Job Everybody,,INDIFFERENT,3:53,233,L6E3g1uvMH8,2024-05-22T02:03:46Z,gh-1279
Flying Saucers,Corn Potato String Band,Good Job Everybody,,LIKE,2:17,137,oTnlZSWLw_M,2024-05-22T02:01:29Z,gh-1279
Brown Skin Gal,Corn Potato String Band,Good Job Everybody,,INDIFFERENT,2:49,169,1k7ip3rzeis,2024-05-22T01:58:40Z,gh-1279
Cigareets and Whiskey,Corn Potato String Band,Good Job Everybody,,INDIFFERENT,3:35,215,8wHfd_jEieI,2024-05-22T01:55:05Z,gh-1279
I Let the Stars Get in My Eyes,Corn Potato String Band,Good Job Everybody,,INDIFFERENT,2:48,168,nkLAE7LCL4o,2024-05-22T01:52:17Z,gh-1279
Helena Polka,Corn Potato String Band,Good Job Everybody,,DISLIKE,2:58,178,O1Co8sHrfhc,2024-05-22T01:49:19Z,gh-1279
Rubber Dolly,Corn Potato String Band,Good Job Everybody,,INDIFFERENT,2:48,168,DK0Ncvx_3CE,2024-05-22T01:46:31Z,gh-1279
(You Got To Pray To The Lord) When You See Those Flying Saucers,Dry Branch Fire Squad,Echoes of the Mountains,False,INDIFFERENT,2:13,133,Bjkh3bb_vR4,2024-05-22T01:44:18Z,gh-1279
The Great Atomic Power,The Louvin Brothers,Grand Ole Opry Legends,True,LIKE,2:49,169,2ci3UUzHTVc,2024-05-22T01:41:29Z,gh-1279
"Jalan Crossland | ""Great Atomic Power"" | Western AF","27K views, Western AF",,,LIKE,3:13,193,azbPRpa8KsY,2024-05-22T01:38:16Z,gh-1279
Birds of a Feather,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,8:15,495,kibSFc1XjJM,2024-05-22T01:27:56Z,gh-1278
ACDC Bag,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,8:42,522,C1QGoF9ygB0,2024-05-22T01:19:14Z,gh-1278
77 Million Paintings,Brian Eno,Music For Installations,False,INDIFFERENT,44:01,2641,D8Nysy5SY2w,2024-05-21T20:43:31Z,gh-1277
The Mango Song,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,7:32,452,yl1krBVFLsE,2024-05-21T20:35:59Z,gh-1277
Wilson,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,7:55,475,yP63fkSSIsU,2024-05-21T20:28:04Z,gh-1277
Also Sprach Zarathustra,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,18:14,1094,juAXBFBZaIU,2024-05-21T20:34:48Z,gh-1276
HYHU,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,3:35,215,Sgvx1uMdXOg,2024-05-21T20:31:13Z,gh-1276
Wading in the Velvet Sea,Phish,"1998.08.16 Limestone, ME - Lemmonwheel",,INDIFFERENT,8:03,483,maEWa8LX4tU,2024-05-21T20:23:10Z,gh-1276
Heart Attack,The Pretty Shabbies,A Pretty Shabby Album,,LIKE,4:58,298,VH5mTbe-dj4,2024-05-21T20:18:12Z,gh-1276
Use Inc.,The Pretty Shabbies,A Pretty Shabby Album,,INDIFFERENT,2:31,151,Phwy19XE98Q,2024-05-21T20:15:41Z,gh-1276
Bitterblue,The Pretty Shabbies,A Pretty Shabby Album,,INDIFFERENT,3:02,182,a4C2nkNfHlI,2024-05-21T20:12:39Z,gh-1276
Megalomaniacally,The Pretty Shabbies,A Pretty Shabby Album,,INDIFFERENT,2:21,141,FeVyVMWYdCo,2024-05-21T20:10:18Z,gh-1276
Butchagotta,The Pretty Shabbies,A Pretty Shabby Album,,INDIFFERENT,4:15,255,z_5q384UqtA,2024-05-21T20:06:03Z,gh-1276
Clap Your Hands (Solomun Remix),Whilk & Misky,Clap Your Hands (The Remixes),False,INDIFFERENT,9:38,578,6_jIMB7Y6n8,2024-05-21T19:56:25Z,gh-1276
California Dreamin' (Single Version),The Mamas & The Papas,If You Can Believe Your Eyes & Ears,False,INDIFFERENT,2:43,163,oU6uUEwZ8FM,2024-05-21T19:53:42Z,gh-1276
LUNCH,Billie Eilish,HIT ME HARD AND SOFT,False,DISLIKE,3:00,180,9U4-PgbN7eM,2024-05-21T19:50:42Z,gh-1276
"Gumbo > Sanity (1998-08-15 Lemonwheel, Limestone, ME)",Phish,The Leaked SBD Tracks Project,,INDIFFERENT,19:10,1150,9F3Nho9e82g,2024-05-21T19:31:32Z,gh-1276
Deer Park,Tripswitch,Circuit Breaker,False,INDIFFERENT,10:22,622,XNiwl527mZ4,2024-05-21T19:21:10Z,gh-1276
Viscous,Tripswitch,Circuit Breaker,False,INDIFFERENT,7:15,435,sjfRFtNAMXA,2024-05-21T19:13:55Z,gh-1276
Tomahna,Tripswitch,Circuit Breaker,False,INDIFFERENT,5:34,334,7LmVAO8Pbx4,2024-05-21T19:08:21Z,gh-1276
