title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Whole Lotta Love (Remaster),Led Zeppelin,Led Zeppelin II (Deluxe Edition),True,LIKE,5:35,335,0bcIjILqORM,2024-02-28T22:19:31Z,gh-511
How Many More Times (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,8:28,508,y-5o2f9wzmw,2024-02-28T22:11:03Z,gh-511
I Can't Quit You Baby (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,4:43,283,0dA5Vfl1bbU,2024-02-28T22:06:20Z,gh-511
Communication Breakdown (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,2:31,151,3EH7QMVnSRI,2024-02-28T22:03:49Z,gh-511
Black Mountain Side (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,2:13,133,5Y2yoadwSQ0,2024-02-28T22:01:36Z,gh-511
Your Time Is Gonna Come (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,4:35,275,5cvEVivHVsU,2024-02-28T21:57:01Z,gh-511
Dazed and Confused (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,6:29,389,yO2n7QoyieM,2024-02-28T21:50:32Z,gh-511
You Shook Me (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,6:29,389,aywXuljytH0,2024-02-28T21:44:03Z,gh-511
Babe I'm Gonna Leave You (Remaster),Led Zeppelin,Led Zeppelin (Remaster),False,INDIFFERENT,6:43,403,UyOg0mt2R2k,2024-02-28T21:37:20Z,gh-511
Good Times Bad Times (Remaster),Led Zeppelin,Led Zeppelin (Remaster),True,LIKE,2:47,167,lsZG7n7ries,2024-02-28T21:34:33Z,gh-511
I Walk on Guilded Splinters,Dr. John,Gris Gris,False,INDIFFERENT,7:47,467,lekQoT485aA,2024-02-28T21:26:46Z,gh-511
Her Eyes Are a Blue Million Miles,Captain Beefheart And The Magic Band,Clear Spot,False,INDIFFERENT,2:57,177,Xeu2UuScwYk,2024-02-28T21:24:41Z,gh-510
Sing A Simple Song,The Meters,The Meters,False,INDIFFERENT,3:06,186,7VT9MTLEDWw,2024-02-28T21:21:35Z,gh-510
Scarborough Fair / Canticle,Paul Desmond,Bridge Over Troubled Water,False,INDIFFERENT,4:22,262,kZtoVJVCdk0,2024-02-28T21:17:13Z,gh-510
Tomahawk,The Budos Band,Burnt Offering,False,INDIFFERENT,3:30,210,QH_K3CY-nLM,2024-02-28T21:13:43Z,gh-510
Oh! Oh! Here He Comes,Herbie Hancock,Fat Albert Rotunda,False,INDIFFERENT,4:08,248,aklfOR_nYWY,2024-02-28T21:09:35Z,gh-510
"Izabella (Live at the Fillmore East, NY - 12/31/69 - 1st Set)",Jimi Hendrix,Songs For Groovy Children: The Fillmore East Concerts,False,INDIFFERENT,3:29,209,ijVNet7v3A4,2024-02-28T21:06:06Z,gh-510
It Must Be A Camel,Frank Zappa,Hot Rats,False,INDIFFERENT,5:18,318,4xg_elzHQz8,2024-02-28T21:00:48Z,gh-510
The Gumbo Variations,Frank Zappa,Hot Rats,False,INDIFFERENT,12:55,775,fLp5HoNaxKg,2024-02-28T20:47:53Z,gh-510
Little Umbrellas,Frank Zappa,Hot Rats,False,INDIFFERENT,3:09,189,OmFx4nJIJws,2024-02-28T20:44:44Z,gh-510
Son Of Mr. Green Genes,Frank Zappa,Hot Rats,False,INDIFFERENT,8:58,538,_YNK4m_kN-8,2024-02-28T20:35:46Z,gh-510
Willie The Pimp,Frank Zappa,Hot Rats,False,INDIFFERENT,9:24,564,KHiclrHm-ig,2024-02-28T20:26:22Z,gh-510
Peaches En Regalia,Frank Zappa,Hot Rats,False,INDIFFERENT,3:39,219,HFQKP3Ehucg,2024-02-28T20:22:43Z,gh-510
Disappearing,Kevin Morby,This Is A Photograph,False,INDIFFERENT,3:28,208,IUhhNN-C9GQ,2024-02-28T18:26:11Z,gh-509
Uninvisible,Medeski Martin & Wood,Uninvisible,False,INDIFFERENT,3:38,218,N5kYgB4DDw4,2024-02-28T18:22:33Z,gh-509
Agradezco,Xuqutopi & Lenka Lov,Templo de Amor,False,INDIFFERENT,7:18,438,h-XSA405U90,2024-02-28T18:15:15Z,gh-509
Finally Moving,Pretty Lights,Taking up Your Precious Time,False,INDIFFERENT,4:38,278,rSW-L4kXun8,2024-02-28T18:10:37Z,gh-509
Los oceanos de arena,Tommy Guerrero,Perpetual,,INDIFFERENT,3:58,238,EaLFd4mKM_A,2024-02-28T18:06:39Z,gh-509
El Mar,Hermanos Gutiérrez,8 Años,False,INDIFFERENT,2:55,175,ZcZnUBCkdPE,2024-02-28T18:03:44Z,gh-509
Big Country (Live at the Quick),Béla Fleck & The Flecktones,Live at the Quick,False,INDIFFERENT,8:22,502,BzDPg2o6sJo,2024-02-28T17:55:22Z,gh-509
Between the Mayo and the Mustard,Delvon Lamarr Organ Trio,Close but No Cigar,False,INDIFFERENT,4:12,252,IC4KxT6Gv5M,2024-02-28T17:51:10Z,gh-509
"High Tide, Storm Rising",Skinshape,"High Tide, Storm Rising",False,INDIFFERENT,3:57,237,2t1EiWjHFt8,2024-02-28T17:47:13Z,gh-509
Tu Y Yo,Hermanos Gutiérrez,Hoy Como Ayer,False,INDIFFERENT,3:12,192,ke4fsoLCaq0,2024-02-28T17:44:01Z,gh-509
Thin Brown Layer,Tommy Guerrero,Soul Food Taqueria,,INDIFFERENT,4:40,280,2xOPkdtFeHM,2024-02-28T17:39:21Z,gh-509
Stay The Same (feat. Andreya Triana),Bonobo,Black Sands,False,INDIFFERENT,4:45,285,dQWGCUnImWs,2024-02-28T17:34:36Z,gh-509
Alakarra,"Khruangbin, Vieux Farka Touré",Ali,False,INDIFFERENT,3:00,180,ruezN4AaWxg,2024-02-28T17:31:36Z,gh-509
Don Lucho,Hermanos Gutiérrez,L.a. Venganza / Don Lucho,False,INDIFFERENT,3:16,196,SaDsdMJpgVo,2024-02-28T17:28:20Z,gh-509
Old Engine Oil,The Budos Band,V,False,INDIFFERENT,3:12,192,_jfXXTVh0t4,2024-02-28T17:25:08Z,gh-509
Sahara Cowboy,Arc De Soleil,Chameleon Sunday,False,INDIFFERENT,3:05,185,sk1j6cg2p3k,2024-02-28T17:22:03Z,gh-509
Karina,Menahan Street Band,Make the Road By Walking,False,INDIFFERENT,3:26,206,pbRMTtDwhD8,2024-02-28T17:18:37Z,gh-509
Hijos Del Sol,Hermanos Gutiérrez,Hijos Del Sol,False,INDIFFERENT,2:57,177,BuaUxIM3_ZA,2024-02-28T17:15:40Z,gh-509
Mirando El Fuego (feat. Joaquín Cornejo & Minuk),El Búho,Camino de Flores,,INDIFFERENT,5:42,342,_nPBuSaHYhs,2024-02-28T17:09:58Z,gh-509
I'm Just a Clown,Charley Crockett,I'm Just a Clown,False,INDIFFERENT,4:14,254,P4nw9coUZ6A,2024-02-28T17:05:44Z,gh-509
Dram,Ikebe Shakedown,Stone by Stone,False,INDIFFERENT,4:04,244,wXm07jdyT2Y,2024-02-28T17:01:40Z,gh-509
Real Low Down Lonesome,"Early James, Sierra Ferrell",Real Low Down Lonesome,False,INDIFFERENT,4:30,270,WDNvttys-m8,2024-02-28T16:57:10Z,gh-509
Western Bronco,Hermanos Gutiérrez,Western Bronco,False,INDIFFERENT,3:14,194,QYwcQ1_4lmI,2024-02-28T16:53:56Z,gh-509
Quiet Heat,Tommy Guerrero,Sunshine Radio,,INDIFFERENT,3:47,227,fYxEva04rGE,2024-02-28T16:50:09Z,gh-509
El Bueno Y El Malo,Hermanos Gutiérrez,El Bueno Y El Malo,,LIKE,3:26,206,ubic5jSQ82c,2024-02-28T16:46:43Z,gh-509
John McLaughlin,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,1:44,104,cltBf4OhejM,2024-02-28T06:28:16Z,gh-505
In Tall Buildings,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,3:27,207,z7fhb-Y0jEc,2024-02-28T06:13:54Z,gh-504
Howard Hughes' Blues,John Hartford,Morning Bugle,False,INDIFFERENT,2:51,171,u4S0OzdpQfE,2024-02-28T01:25:10Z,gh-501
Nobody Knows What You Do,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,3:59,239,jozQQIalOnY,2024-02-28T01:21:11Z,gh-501
Somewhere My Love /We'll Meet Again Sweetheart,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,2:41,161,ZwVIOkjapmA,2024-02-28T01:18:30Z,gh-501
Sly Feel,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,4:38,278,n7ey7lBA1L4,2024-02-28T01:13:52Z,gh-501
The Golden Globe Award,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,4:26,266,F8tDDHIL3-E,2024-02-28T01:09:26Z,gh-501
Down,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,2:07,127,Dyb7lSfKOlU,2024-02-28T01:07:19Z,gh-501
Joseph's Dream,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,4:25,265,7hTvyV7Qc-g,2024-02-28T01:02:54Z,gh-501
The False Hearted Tenor Waltz,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,3:08,188,Qy89N6ZO-bM,2024-02-28T00:59:46Z,gh-501
Granny Wontcha Smoke Some Marijuana,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,3:00,180,mufbOqlRjmA,2024-02-28T00:56:46Z,gh-501
John McLaughlin,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,1:44,104,cltBf4OhejM,2024-02-28T00:55:02Z,gh-501
In Tall Buildings,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,3:27,207,z7fhb-Y0jEc,2024-02-28T00:51:35Z,gh-501
Didn't Want to Be Forgotten,John Hartford,Nobody Knows What You Do,False,INDIFFERENT,2:22,142,aYXTeu0YnkE,2024-02-28T00:49:13Z,gh-501
You Don't Have to Do That,John Hartford,Nobody Knows What You Do,False,LIKE,2:38,158,h3SwkuG9SnU,2024-02-28T00:46:35Z,gh-501
Dorado Valley,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:27,207,ZnuLT3HltXI,2024-02-27T21:24:04Z,gh-500
Los Amantes,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,2:37,157,SptYa7-TEkA,2024-02-27T21:21:27Z,gh-500
La Verdad,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:59,239,oMk4fVjrfwc,2024-02-27T21:17:28Z,gh-500
Pueblo Man,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,2:49,169,NY9EPkR61k0,2024-02-27T21:14:39Z,gh-500
Tres Hermanos (feat. Dan Auerbach),Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:22,202,2bLn6K3v7SU,2024-02-27T21:11:17Z,gh-500
Cielo Grande,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,2:57,177,K3eGOsrsAXc,2024-02-27T21:08:20Z,gh-500
Thunderbird,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:28,208,5kaqGWCC6to,2024-02-27T21:04:52Z,gh-500
Los Chicos Tristes,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:50,230,UZVQlR5j8nw,2024-02-27T21:01:02Z,gh-500
Hermosa Drive,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:55,235,rv_G1lHOUe4,2024-02-27T20:57:07Z,gh-500
El Bueno Y El Malo,Hermanos Gutiérrez,El Bueno Y El Malo,,INDIFFERENT,3:26,206,ubic5jSQ82c,2024-02-27T20:53:41Z,gh-500
Setting Sun,George FitzGerald,Setting Sun,False,INDIFFERENT,6:14,374,VZmCiIy84RQ,2024-02-27T20:47:27Z,gh-500
Soulful,L'Indécis,Playtime,False,INDIFFERENT,3:41,221,fs0BCIUQ7Ws,2024-02-27T20:43:46Z,gh-500
You Wish,Nightmares on Wax,In A Space Outta Sound,False,DISLIKE,3:31,211,tkEPEKSmlYI,2024-02-27T20:40:15Z,gh-500
Getula,Be Svendsen,Getula,True,INDIFFERENT,10:00,600,F39XU3WhmE8,2024-02-27T20:30:15Z,gh-500
Keep on Swinging,Rival Sons,Head Down,False,INDIFFERENT,4:00,240,GsDljoaEomE,2024-02-27T20:26:15Z,gh-500
Tower Of Power - What Is Hip Isolated Bass (Francis Rocco Prestia),"1.8K views, Maarten Plukker",,,LIKE,6:02,362,1TTezBoAcuw,2024-02-27T20:20:13Z,gh-500
Ride Captain Ride,"Blood, Sweat & Tears",New City,False,INDIFFERENT,5:07,307,qpSu2690vKg,2024-02-27T20:15:06Z,gh-500
Moonlight,The Plate Scrapers,Dishes,,LIKE,4:17,257,A7RQ__ae1nM,2024-02-27T20:10:49Z,gh-500
Eight O Two Two Two Three,Kingzeek,"Now, Open Your Eyes",,INDIFFERENT,4:05,245,jU7WkSjXCkU,2024-02-27T20:06:44Z,gh-500
Good Mourning,Kingzeek,"Now, Open Your Eyes",,INDIFFERENT,3:34,214,8RyFzq4ruvY,2024-02-27T20:03:10Z,gh-500
Now Open Your Eyes,Kingzeek,"Now, Open Your Eyes",,INDIFFERENT,2:45,165,j7OHfM8bAus,2024-02-27T20:00:25Z,gh-500
Word 4 Word,Kingzeek,"Now, Open Your Eyes",,INDIFFERENT,3:03,183,-RbsuAxyiM8,2024-02-27T19:57:22Z,gh-500
Good Day,Kingzeek,"Now, Open Your Eyes",,INDIFFERENT,3:24,204,3VSXL2pTyEs,2024-02-27T19:53:58Z,gh-500
Little Green Apples (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:38,158,6yacEy7SV6E,2024-02-27T19:51:20Z,gh-500
Walkin' In The Sunshine (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:34,154,cK2xlklx3EU,2024-02-27T19:48:46Z,gh-500
I've Been A Long Time Leavin' (But I'll Be A Long Time Gone) (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:15,135,yMTRc-Ihlcg,2024-02-27T19:46:31Z,gh-500
Husbands And Wives (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:24,144,a831Xig4UlU,2024-02-27T19:44:07Z,gh-500
England Swings (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,1:54,114,aIfoZGPHLu8,2024-02-27T19:42:13Z,gh-500
Kansas City Star (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:19,139,ct5T0qsLtBA,2024-02-27T19:39:54Z,gh-500
The Last Word In Lonesome Is Me (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:48,168,ubyjcE2FIcw,2024-02-27T19:37:06Z,gh-500
One Dyin' And A Buryin' (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:03,123,iNJaChQHMwY,2024-02-27T19:35:03Z,gh-500
Engine Engine #9 (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:19,139,mWJcsVS6OaI,2024-02-27T19:32:44Z,gh-500
You Can't Roller Skate In A Buffalo Herd (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,1:55,115,FVG7Vmu8x84,2024-02-27T19:30:49Z,gh-500
King Of The Road (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:29,149,b7gPg2PxOc4,2024-02-27T19:28:20Z,gh-500
In The Summertime,Roger Miller,All Time Greatest Hits,False,INDIFFERENT,1:45,105,zV4bO7pmlHw,2024-02-27T19:26:35Z,gh-500
Do-Wacka-Do (Single Version),Roger Miller,All Time Greatest Hits,False,INDIFFERENT,1:45,105,g-iYRRWXaIU,2024-02-27T19:24:50Z,gh-500
Chug-A-Lug,Roger Miller,All Time Greatest Hits,False,INDIFFERENT,2:05,125,3IJwWI67YIg,2024-02-27T19:22:45Z,gh-500
Dang Me,Roger Miller,All Time Greatest Hits,False,INDIFFERENT,1:50,110,NYsd1ihNXTI,2024-02-27T19:20:55Z,gh-500
1974,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,6:24,384,TW81Ia9JKig,2024-02-27T18:21:31Z,gh-499
The Transient,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,1:44,104,pLDCkLqUYM0,2024-02-27T18:19:47Z,gh-499
4 Weeks,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,2:00,120,6T_ou_mmfqI,2024-02-27T18:17:47Z,gh-499
An Interior,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,2:56,176,yunvHSCrssM,2024-02-27T18:14:51Z,gh-499
Unsleeping Eye,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,8:14,494,mrTxu9Y7m9g,2024-02-27T18:06:37Z,gh-499
Orgy,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,4:31,271,RBwjGAWxE1g,2024-02-27T18:02:06Z,gh-499
Human Destiny,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,3:07,187,8Pm_jjFHTSs,2024-02-27T17:58:59Z,gh-499
The Trap,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,5:20,320,IaExAF9Ob4o,2024-02-27T17:53:39Z,gh-499
Roddie & Vince,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,2:21,141,24YyvIldyTQ,2024-02-27T17:51:18Z,gh-499
TCKM,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,6:58,418,NEb1jDAtZ8o,2024-02-27T17:44:20Z,gh-499
Wild Nature,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,3:44,224,PQFrNsmWH14,2024-02-27T17:40:36Z,gh-499
Weak Brown Earth,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,2:28,148,yZkTtL5gTTw,2024-02-27T17:38:08Z,gh-499
Speed Ring,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,3:27,207,_xNtyNfnKiY,2024-02-27T17:34:41Z,gh-499
Six Stripes,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,4:17,257,5hRdgfBII-U,2024-02-27T17:30:24Z,gh-499
Red Ink,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,3:36,216,e9XgrIqkPB0,2024-02-27T17:26:48Z,gh-499
Dawn Chorus,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,2:04,124,ldPy7oIAqew,2024-02-27T17:24:44Z,gh-499
The Great Flood,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,2:10,130,-EGZH9bxEyE,2024-02-27T17:22:34Z,gh-499
Broken Pencils,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,2:33,153,XMBp-KIM9HA,2024-02-27T15:24:56Z,gh-498
New Soap,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,2:45,165,twWMu63vOfU,2024-02-27T15:22:11Z,gh-498
Autoportrait,Ivan the Tolerable,Firefighters in Reverse,,INDIFFERENT,3:18,198,bXZD5uTpfMU,2024-02-27T15:18:53Z,gh-498
Kool-Aid,Bring Me The Horizon,Kool-Aid,True,LIKE,3:49,229,wbMgoC3DrW8,2024-02-27T15:15:04Z,gh-498
Ginseng Sullivan,The Tony Rice Unit,Manzanita,,LIKE,3:11,191,1e_Jc2mo1xI,2024-02-27T15:11:53Z,gh-498
Other Side to This Life,Karen Dalton,1966,True,LIKE,3:44,224,clVMy3T3iiw,2024-02-27T15:08:09Z,gh-498
In Spite of Ourselves (feat. Iris DeMent),John Prine,In Spite of Ourselves,False,INDIFFERENT,3:34,214,WWclZpTBRaU,2024-02-27T06:26:05Z,gh-495
Tadow (Extended Version),"FKJ, Masego",Tadow,False,INDIFFERENT,8:06,486,qQiqweTbrHs,2024-02-27T06:17:59Z,gh-495
Live Nude Girl,Gordon Haskell,The Lady Want's To Know,,LIKE,4:21,261,eDBrNu4z6KI,2024-02-27T06:13:38Z,gh-495
"Sweet Georgia Brown (feat. Stuart Duncan, Sierra Hull, Jake Workman & Rob Ickes)",David Naiditch,Bluegrass That Swings,True,LIKE,3:21,201,4S4f3kIJc9g,2024-02-27T06:10:17Z,gh-495
River of Jordan (Live),The Tillers,Farewell to the Historic Southgate House,False,LIKE,2:52,172,1IB-DtFaKbo,2024-02-27T06:07:25Z,gh-495
Pigs,Wood & Wire,Pigs,False,INDIFFERENT,4:15,255,s_6cK3CgjFc,2024-02-27T06:03:10Z,gh-495
Wild Bill Jones,Ken & Brad Kolodner,Stony Run,,LIKE,2:46,166,oHT0oasxDhc,2024-02-27T06:00:24Z,gh-495
54-46 Was My Number,Toots & The Maytals,In The Dark,False,INDIFFERENT,3:25,205,wNxNwvjzGM0,2024-02-27T05:56:59Z,gh-495
I Think I'll Just Stay Here And Drink,Merle Haggard,Back To The Barrooms,False,INDIFFERENT,4:32,272,CYXOliWGLMQ,2024-02-27T05:52:27Z,gh-495
Lost Highway,Hank Williams,Health & Happiness Shows,False,INDIFFERENT,3:24,204,92dezZCxer8,2024-02-27T05:49:03Z,gh-495
D.A.N.C.E,Justice,Cross,True,INDIFFERENT,4:03,243,P0Nryn0YZ-A,2024-02-27T05:45:00Z,gh-495
On The Sunny Side Of Life,Country Gentlemen,The Early Rebel Recordings: 1962-1971,,LIKE,2:21,141,cgzjR8GBzkQ,2024-02-27T05:42:39Z,gh-495
Birthday Boys,Oysterhead,The Grand Pecking Order,False,INDIFFERENT,3:04,184,h-Xy4vQiP9Q,2024-02-27T05:39:35Z,gh-495
"Around the World / Harder, Better, Faster, Stronger",Daft Punk,Alive 2007,,INDIFFERENT,5:43,343,kcxK1Tnwy5M,2024-02-27T05:33:52Z,gh-495
The Other Side of This Life,"Peter, Paul & Mary","Peter, Paul and Mary Album",True,LIKE,3:04,184,_mVXZdPgGUY,2024-02-27T05:30:48Z,gh-495
He's Fine,The Secret Sisters,He's Fine,False,INDIFFERENT,3:44,224,Sc9X6qmScKY,2024-02-27T05:27:04Z,gh-495
One Piece at a Time,Johnny Cash & Tennessee Three,One Piece At A Time,False,INDIFFERENT,4:02,242,pmeVwYojB-s,2024-02-27T05:23:02Z,gh-495
Zarana,Aaron Jonah Lewis,"Mozart of the Banjo, the Joe Morley Project",,INDIFFERENT,3:22,202,68KUbzLVEL4,2024-02-27T05:19:40Z,gh-495
Outshine the Sun,Foghorn Stringband,Outshine the Sun,,INDIFFERENT,2:48,168,o6D_kP-2jYc,2024-02-27T05:16:52Z,gh-495
