title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Stay Hungry,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,2:41,161,JIK78TitysA,2024-01-31T17:53:00Z,gh-267
I'm Not in Love,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,4:36,276,1T44eY1dRHs,2024-01-31T17:48:24Z,gh-267
Artists Only,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,3:36,216,7Lf4_eXORRM,2024-01-31T17:44:48Z,gh-267
Found a Job,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,5:00,300,MhAPYgw7unI,2024-01-31T17:39:48Z,gh-267
The Girl Wants to Be with the Girls,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,2:39,159,pivsCsCb2DY,2024-01-31T17:37:09Z,gh-267
Warning Sign,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,3:55,235,MBLD2TnCe5A,2024-01-31T17:33:14Z,gh-267
The Good Thing,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,3:04,184,j-FMyDKX0a8,2024-01-31T17:30:10Z,gh-267
With Our Love,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,3:32,212,tAAWIvge4Qo,2024-01-31T17:26:38Z,gh-267
Thank You for Sending Me an Angel,Talking Heads,More Songs About Buildings and Food,False,INDIFFERENT,2:12,132,L0yT4Yv4ey8,2024-01-31T17:24:26Z,gh-267
Crossing Paths,Lake Isabel,Crossing Paths,False,INDIFFERENT,3:00,180,lTxVVdhFE6Q,2024-01-31T15:24:19Z,gh-266
Same but Different,Vashti Bunyan,Lookaftering,False,INDIFFERENT,3:39,219,5D8J6lVcDPg,2024-01-31T15:20:40Z,gh-266
Birthday Boy,Ween,God Ween Satan: The Oneness [Anniversary Edition],False,INDIFFERENT,3:30,210,CphpuX_KXmU,2024-01-31T15:17:10Z,gh-266
Raise,Fuzz,Fuzz,False,INDIFFERENT,3:43,223,PSw0Zjq9xb8,2024-01-31T15:13:27Z,gh-266
Chem-Farmer,Thee Oh Sees,Carrion Crawler / The Dream,False,INDIFFERENT,4:07,247,jDk9ySTpwAA,2024-01-31T15:09:20Z,gh-266
Glide,Phish,"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",False,INDIFFERENT,4:21,261,jYmO7zAyczk,2024-01-31T06:25:45Z,gh-263
Llama,Phish,"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",False,INDIFFERENT,5:06,306,orqTrYWrNOo,2024-01-31T06:20:39Z,gh-263
Punch You In The Eye,Phish,"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",False,INDIFFERENT,8:02,482,-8DfdV452tw,2024-01-31T06:12:37Z,gh-263
Old Home Place,Phish,"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",False,INDIFFERENT,3:03,183,BK-dm_LSEbc,2024-01-31T06:09:34Z,gh-263
Fast Enough For You,Phish,"LivePhish, Vol. 12 8/13/96 (Deer Creek Music Center, Noblesville, IN)",False,INDIFFERENT,6:53,413,kvHs0lAA0Zk,2024-01-31T06:02:41Z,gh-263
Grandpa Was a Carpenter,John Prine,Sweet Revenge,False,INDIFFERENT,2:10,130,ax1fmLA9iDA,2024-01-31T06:00:31Z,gh-263
Water Fountain Quicksand,Railroad Earth,The Good Life,False,INDIFFERENT,2:56,176,GRNuN16ej1E,2024-01-31T05:57:35Z,gh-263
"Don't Think Twice, It's All Right",The Infamous Stringdusters,Undercover,True,LIKE,4:26,266,Wewb33DJSz0,2024-01-31T05:53:09Z,gh-263
"Don't Think Twice, It's All Right",The Infamous Stringdusters,Undercover,True,LIKE,4:26,266,Wewb33DJSz0,2024-01-31T03:22:21Z,gh-262
Upside Down,Teho,Woody,,INDIFFERENT,6:50,410,f3mBuoZMYoQ,2024-01-31T01:22:29Z,gh-261
Go Away,Teho,Woody,,INDIFFERENT,7:21,441,C5iwtSf_m4Q,2024-01-31T01:15:08Z,gh-261
Woody,Teho,Woody,,INDIFFERENT,7:04,424,B6-6XQ5T5KA,2024-01-31T01:08:04Z,gh-261
Through the Kids Eyes,Teho,Woody,,INDIFFERENT,5:38,338,lgLpYhJdiRg,2024-01-31T01:02:26Z,gh-261
Origins,Teho,Origins,False,INDIFFERENT,6:20,380,d6R5SNTOvdg,2024-01-31T00:56:06Z,gh-261
Cumberland Gap,David Rawlings,Poor David's Almanack,,INDIFFERENT,2:55,175,dra9BCISlyQ,2024-01-31T00:53:11Z,gh-261
Midnight Train,David Rawlings,Poor David's Almanack,,INDIFFERENT,3:18,198,S_7ayGvOLWI,2024-01-31T00:49:53Z,gh-261
Money Is The Meat In The Coconut,David Rawlings,Poor David's Almanack,,LIKE,2:23,143,vwe5K642jTo,2024-01-31T00:47:30Z,gh-261
"Dixie Chicken (Live at the Rainbow Theatre, London, UK, 8/3/1977)",Little Feat,Waiting for Columbus (Live Version),False,INDIFFERENT,8:54,534,UMJbtFZWWa8,2024-01-31T00:38:36Z,gh-261
Vagabond,Wolfmother,Wolfmother,False,INDIFFERENT,3:51,231,3ndE__G64uQ,2024-01-31T00:34:45Z,gh-261
Ghosts Of Mississippi,The SteelDrivers,Reckless,False,INDIFFERENT,6:15,375,PzTgzDAC4EY,2024-01-30T21:21:05Z,gh-260
All Hail,The Devil Makes Three,Do Wrong Right,,LIKE,4:02,242,4_bjSdl85gU,2024-01-30T21:17:03Z,gh-260
Thunder & Lightning,Brown Bird,Salt For Salt,False,INDIFFERENT,3:29,209,KGsxXfIEq8Q,2024-01-30T21:13:34Z,gh-260
Feet and Bones,Trampled by Turtles,Palomino,False,INDIFFERENT,1:56,116,RN46VrMYKNg,2024-01-30T21:11:38Z,gh-260
The Angel of Death,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,3:37,217,qj7LXpqOl4I,2024-01-30T21:08:01Z,gh-260
Down in the Valley,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,3:10,190,L5PAVgMYLio,2024-01-30T21:04:51Z,gh-260
What Would You Give (In Exchange for Your Soul),The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,4:24,264,Uk_bF6G1lvw,2024-01-30T21:00:27Z,gh-260
Come on up to the House,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:56,176,DktajBn2IZ8,2024-01-30T20:57:31Z,gh-260
I Am the Man Thomas,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:40,160,eQgta3g_Qrs,2024-01-30T20:54:51Z,gh-260
There’ll Be a Jubilee,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:56,176,V1g22idnLOo,2024-01-30T20:51:55Z,gh-260
Waiting Around to Die,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,3:35,215,WZPo9QlYrKA,2024-01-30T20:48:20Z,gh-260
I’m Gonna Get High,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:32,152,IIlOx7QELIY,2024-01-30T20:45:48Z,gh-260
Chase the Feeling,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,3:35,215,3gKPXsiJpvA,2024-01-30T20:42:13Z,gh-260
I Gotta Get Drunk,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:30,150,WcW6UGlGXow,2024-01-30T20:39:43Z,gh-260
Champagne and Reefer,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:55,175,qixzChjrT-k,2024-01-30T20:36:48Z,gh-260
Drunken Hearted Man,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:49,169,h8SmPil4niM,2024-01-30T20:33:59Z,gh-260
Gracefully Facedown,The Devil Makes Three,Do Wrong Right,,INDIFFERENT,4:12,252,JfWASwsYb2w,2024-01-30T20:29:47Z,gh-260
Chesapeake Bay,Corn Potato String Band,Corn Potato String Band,,LIKE,2:48,168,InnlDgthavk,2024-01-30T20:26:59Z,gh-260
Chesapeake Bay,The Piccadilly Six,Apple Blossom Time,,INDIFFERENT,2:50,170,IZgN-jSSW0s,2024-01-30T20:24:09Z,gh-260
"Chesapeake Bay (The Caesar's Palace, Dunstable 1967)",Lonnie Donegan,Lonnie Live! Rare Tapes from the Late Sixties,,LIKE,2:01,121,jVHf91M2UTQ,2024-01-30T20:22:08Z,gh-260
Make Yourself A Happiness Pie,Ray Noble and The New Mayfair Dance Orchestra,"British Dance Bands - Pete Smiths Specialties, Vol. 2",,INDIFFERENT,3:12,192,CUF0vBBqIwI,2024-01-30T20:18:56Z,gh-260
Teddy Bears Picnic,Henry Hall & The BBC Dance Orchestra,"British Dance Bands - Pete Smiths Specialties, Vol. 2",,INDIFFERENT,2:53,173,fcZCxWBC4AA,2024-01-30T20:16:03Z,gh-260
Yacka Hula Hickey Dula,Felix Mendelssohn and His Hawaiian Serenaders,"British Dance Bands - Pete Smiths Specialties, Vol. 2",,INDIFFERENT,2:43,163,eoHm0_t6XoE,2024-01-30T20:13:20Z,gh-260
"It's Been A Long, Long Time",Peggy Lee,Things Are Swingin',False,INDIFFERENT,2:20,140,UE4J-rREYiY,2024-01-30T20:11:00Z,gh-260
Tiger Rag,Harry Roy,Harry Roy and His Orchestra. New Day Come,,LIKE,2:43,163,2a48zD-_5u8,2024-01-30T20:08:17Z,gh-260
Thriller Rag,Tuba Skinny,Some Kind-A-Shake,,INDIFFERENT,3:47,227,29RWqxjAEuQ,2024-01-30T20:04:30Z,gh-260
Deep Minor Rhythm Stomp,Tuba Skinny,Some Kind-A-Shake,,INDIFFERENT,3:27,207,9yHVR43rZkw,2024-01-30T20:01:03Z,gh-260
I'm Gettin' Sentimental Over You,Tommy Dorsey & His Orchestra,Battle of the Bands: Glenn Miller vs. Tommy Dorsey,False,INDIFFERENT,3:38,218,HHxqCBo3PwU,2024-01-30T19:57:25Z,gh-260
Too Late,Tuba Skinny,Some Kind-A-Shake,,INDIFFERENT,4:12,252,MJ_LUeMhwTQ,2024-01-30T19:53:13Z,gh-260
Jubilee Stomp,Tuba Skinny,Some Kind-A-Shake,,INDIFFERENT,3:38,218,ufnQf9fwuds,2024-01-30T19:49:35Z,gh-260
Tuba Skinny - Full Set - Jazz & Heritage Center 2022,"602K views, wwozneworleans",,,LIKE,1:24:01,5041,861jOEqVr4Q,2024-01-30T18:25:34Z,gh-260
Rock Salt and Nails,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,3:47,227,8xifHI4yLd4,2024-01-30T18:21:47Z,gh-260
James Alley Blues,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,4:06,246,mnfd0zBWkn8,2024-01-30T18:17:41Z,gh-260
Mexican Cowboy,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,3:53,233,FTbhfZlrXiU,2024-01-30T18:13:48Z,gh-260
Mother Earth,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,3:36,216,cZ5B_KFcmvU,2024-01-30T18:10:12Z,gh-260
Stewball,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,3:47,227,yT7WzqP6EH4,2024-01-30T18:06:25Z,gh-260
Long John Dean,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,2:54,174,thC8dExOTKk,2024-01-30T18:03:31Z,gh-260
Midnight Special,Willie Watson,"Folk Singer, Vol. 1",False,INDIFFERENT,4:38,278,CORVjNWEl-0,2024-01-30T17:58:53Z,gh-260
I Think I Like When It Rains,WILLIS,Locals 2,False,INDIFFERENT,4:39,279,HpYdA-06jTc,2024-01-30T17:54:14Z,gh-260
Glimmer,Tame Impala,The Slow Rush,False,INDIFFERENT,2:09,129,0n28cYmm1Zs,2024-01-30T17:52:05Z,gh-260
Dramamine,Modest Mouse,This Is a Long Drive for Someone with Nothing to Think About,False,INDIFFERENT,5:42,342,dXBEuQwy5NU,2024-01-30T17:46:23Z,gh-260
Femme Fatale,"Nico, The Velvet Underground",The Velvet Underground & Nico 45th Anniversary,False,INDIFFERENT,2:39,159,ggHPtzVSEeE,2024-01-30T17:43:44Z,gh-260
I Don't Mind,The Head And The Heart,Signs of Light,False,INDIFFERENT,2:35,155,1-UhOUXE2HI,2024-01-30T17:41:09Z,gh-260
Rabbit Heart (Raise It Up),Florence + The Machine,Lungs (Digital Deluxe Version),False,INDIFFERENT,3:53,233,eDugt2pFiuk,2024-01-30T17:37:16Z,gh-260
Over,Electric Guest,Plural,False,INDIFFERENT,3:58,238,ddjIJXdb85k,2024-01-30T17:33:18Z,gh-260
A-Punk,Vampire Weekend,Vampire Weekend,False,INDIFFERENT,2:18,138,BBpzg38GIXU,2024-01-30T17:31:00Z,gh-260
Sympathy,Vampire Weekend,Father of the Bride,False,INDIFFERENT,3:47,227,drHFNf3r2VQ,2024-01-30T17:27:13Z,gh-260
Blood Poem,Ivan the Tolerable,Twenny Eighteen Reveries,False,INDIFFERENT,5:34,334,JB_xTTVvuis,2024-01-30T17:21:39Z,gh-260
Square One,Ivan the Tolerable,Twenny Eighteen Reveries,False,INDIFFERENT,8:27,507,Fgu8uVlY9nM,2024-01-30T18:20:59Z,gh-259
Flood,Ivan the Tolerable,Twenny Eighteen Reveries,False,INDIFFERENT,4:15,255,mTxYgkwOrl4,2024-01-30T18:16:44Z,gh-259
Pond Skimmer,Ivan the Tolerable,Twenny Eighteen Reveries,False,INDIFFERENT,2:34,154,lhmju48b1ns,2024-01-30T18:14:10Z,gh-259
The Bottom of the Sea,Ivan the Tolerable,Twenny Eighteen Reveries,False,INDIFFERENT,10:12,612,0yRBxcK33o4,2024-01-30T18:03:58Z,gh-259
Orgy,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,4:31,271,RBwjGAWxE1g,2024-01-30T17:59:27Z,gh-259
Human Destiny,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,3:07,187,8Pm_jjFHTSs,2024-01-30T17:56:20Z,gh-259
The Trap,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,5:20,320,IaExAF9Ob4o,2024-01-30T17:51:00Z,gh-259
Roddie & Vince,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,2:21,141,24YyvIldyTQ,2024-01-30T17:48:39Z,gh-259
TCKM,Ivan the Tolerable,The Continuous Katherine Mortenhoe,,INDIFFERENT,6:58,418,NEb1jDAtZ8o,2024-01-30T17:41:41Z,gh-259
Hate the Way You Love Me,John Paul White,Beulah,False,INDIFFERENT,4:04,244,eFyx1KrAHB8,2024-01-30T17:37:37Z,gh-259
Gentle on My Mind,Robert Ellis & Courtney Hartman,Dear John,,INDIFFERENT,5:52,352,wxYetopv6UI,2024-01-30T17:31:45Z,gh-259
Where I Ought to Be,Watkins Family Hour,Watkins Family Hour,False,INDIFFERENT,2:58,178,Y3J2Rk_cMK8,2024-01-30T17:28:47Z,gh-259
Nightjar,Ivan the Tolerable,Autodidact II,,INDIFFERENT,2:52,172,4E_1GBRGfAs,2024-01-30T17:25:55Z,gh-259
A Letter To November,Ivan the Tolerable,Autodidact II,,INDIFFERENT,6:20,380,1g1nbhRkno4,2024-01-30T17:19:35Z,gh-259
Turkish Golden Scissors III,Ivan the Tolerable,Autodidact II,,INDIFFERENT,4:37,277,5N_otnNTBFo,2024-01-30T17:14:58Z,gh-259
The Smell Of Water,Ivan the Tolerable,Autodidact II,,INDIFFERENT,5:43,343,-snSCUy3Mhc,2024-01-30T17:09:15Z,gh-259
Red Oilcloth,Ivan the Tolerable,Autodidact II,,INDIFFERENT,3:58,238,SVLRpaL_7TE,2024-01-30T17:05:17Z,gh-259
Sandmartin,Ivan the Tolerable,Autodidact II,,INDIFFERENT,2:23,143,hBmxQSFbfGA,2024-01-30T17:02:54Z,gh-259
Wylder's Hand,Ivan the Tolerable,Autodidact II,,INDIFFERENT,3:58,238,oSmZY-qQD6A,2024-01-30T16:58:56Z,gh-259
Three Methods,Ivan the Tolerable,Autodidact II,,INDIFFERENT,4:53,293,oQmV2qi58Jc,2024-01-30T16:54:03Z,gh-259
Turkish Golden Scissors II,Ivan the Tolerable,Autodidact II,,INDIFFERENT,4:37,277,diMHXhUoP0g,2024-01-30T16:49:26Z,gh-259
Autodidact II,Ivan the Tolerable,Autodidact II,,INDIFFERENT,4:17,257,Vkp6BzYR9PQ,2024-01-30T16:45:09Z,gh-259
Helianthus,Ivan the Tolerable,Autodidact II,,INDIFFERENT,5:18,318,jOZXJ4OgpiI,2024-01-30T16:39:51Z,gh-259
On A Rock,Ivan the Tolerable,Autodidact II,,INDIFFERENT,4:21,261,Zk6VryWyXOo,2024-01-30T16:35:30Z,gh-259
Into The Well,Ivan the Tolerable,Autodidact II,,INDIFFERENT,2:57,177,ss2n5Caf3d0,2024-01-30T16:32:33Z,gh-259
Red Throated Diver,Ivan the Tolerable,Autodidact II,,INDIFFERENT,2:19,139,eELeHvxQqMc,2024-01-30T16:30:14Z,gh-259
Turkish Golden Scissors I,Ivan the Tolerable,Autodidact II,,INDIFFERENT,14:34,874,4tNPwNJFhIo,2024-01-30T16:15:40Z,gh-259
Howard Hughes Blues,Robert Ellis & Courtney Hartman,Dear John,,LIKE,2:50,170,dRQMM47WlW0,2024-01-30T16:12:50Z,gh-259
"Tattletale, Pt. 1",Antibalas,Daptone Records Singles Collection: Volume 5,False,INDIFFERENT,4:35,275,CS0WHyOCg0M,2024-01-30T03:20:10Z,gh-254
Luv Jones,"Charles Bradley, LaRose Jackson",Daptone Records Singles Collection: Volume 5,False,INDIFFERENT,3:51,231,E0M0Ni2WkPY,2024-01-30T03:16:19Z,gh-254
Everybody Knows (River Song),"Naomi Shelton, The Gospel Queens",Daptone Records Singles Collection: Volume 5,False,INDIFFERENT,3:00,180,0dy2yKGTK84,2024-01-30T03:13:19Z,gh-254
Sinner,"Naomi Shelton, The Gospel Queens",Daptone Records Singles Collection: Volume 5,False,INDIFFERENT,2:52,172,A4Kvpc9DAy8,2024-01-30T03:10:27Z,gh-254
"Change, Change, Change","Charles Bradley, LaRose Jackson",Daptone Records Singles Collection: Volume 5,False,INDIFFERENT,2:42,162,i9T0imt4D5Y,2024-01-30T03:07:45Z,gh-254
Sweet Water,The Meltdown,Better Days,False,INDIFFERENT,3:51,231,Swa4sQ8nFKQ,2024-01-30T03:03:54Z,gh-254
Live Learn,The California Honeydrops,Live Learn,False,INDIFFERENT,4:36,276,n72hZsTHAZc,2024-01-30T02:59:18Z,gh-254
Cry for Me (Live),The California Honeydrops,Honeydrops Live,False,INDIFFERENT,5:56,356,k-8O70Ba6_c,2024-01-30T02:53:22Z,gh-254
My Sisters and Brothers (Live) (feat. Jerry Garcia Band),Jerry Garcia Band,Jerry Garcia Band,False,INDIFFERENT,4:18,258,asMZcBKCLhs,2024-01-30T02:49:04Z,gh-254
"It's All over Now (Live at Winterland, December 31, 1978)",Grateful Dead,"The Closing of Winterland: December 31, 1978",False,INDIFFERENT,8:23,503,AYUMaTwhMJ0,2024-01-30T02:40:41Z,gh-254
My Sisters and Brothers (Live) (feat. Jerry Garcia Band),Jerry Garcia Band,Jerry Garcia Band,False,INDIFFERENT,4:18,258,asMZcBKCLhs,2024-01-29T06:26:08Z,gh-247
"It's All over Now (Live at Winterland, December 31, 1978)",Grateful Dead,"The Closing of Winterland: December 31, 1978",False,INDIFFERENT,8:23,503,AYUMaTwhMJ0,2024-01-29T06:17:45Z,gh-247
"Brown Noise - Perfect for Sleep, Study And Focus - Black Screen | Relaxing Sound In 24H","1.3M views, BEST SLEEP NOISE",,,LIKE,24:00:08,86408,3ZQLdo1dR8Q,2024-01-27T21:27:17Z,gh-244
Moon Milk,Ivan the Tolerable,Black Water/Brown Earth,False,INDIFFERENT,2:50,170,B5nAO8ujpxU,2024-01-27T21:24:27Z,gh-244
Slow Deep Salt and Silent Black,Ivan the Tolerable,Black Water/Brown Earth,False,INDIFFERENT,9:32,572,y5-_9T7R8jY,2024-01-27T21:14:55Z,gh-244
The Labyrinth,Ivan the Tolerable,Black Water/Brown Earth,False,INDIFFERENT,2:20,140,h6nmJNz77cU,2024-01-27T21:12:35Z,gh-244
Before The Sun Sinks,Ivan the Tolerable,Black Water/Brown Earth,False,INDIFFERENT,8:35,515,Z-1t4Gmy344,2024-01-27T21:04:00Z,gh-244
Back in the Goodle Days,John Hartford,Aereo-Plain,,INDIFFERENT,3:39,219,UcF0SY0m3sU,2024-01-27T21:00:21Z,gh-244
Rye Whiskey,Punch Brothers,Antifogmatic,True,INDIFFERENT,3:29,209,jXfE-e4a3GU,2024-01-27T20:56:52Z,gh-244
Mean Mother Blues,Seldom Scene,Act 3,False,INDIFFERENT,3:03,183,k5Sz1rG7vRA,2024-01-27T20:53:49Z,gh-244
Me and Paul,Willie Nelson,One Hell Of A Ride,True,LIKE,3:49,229,lMugPjewv-0,2024-01-27T20:50:00Z,gh-244
Loose Lucy,Grateful Dead,From the Mars Hotel,False,INDIFFERENT,3:26,206,hptwzSGZP34,2024-01-27T20:46:34Z,gh-244
Jackaroo,"David Grisman, Jerry Garcia",Shady Grove,True,LIKE,4:02,242,GfhrQsMLdY0,2024-01-27T20:42:32Z,gh-244
"Likes Of Me (feat. Vassar Clements, Jerry Douglas, Todd Phillips & Sam Bush)",Tony Rice,Cold On The Shoulder,,LIKE,2:56,176,oZpYMddziuA,2024-01-27T20:39:36Z,gh-244
House Of The Rising Sun,"Doc Watson, Richard Watson",Third Generation Blues,False,INDIFFERENT,3:22,202,FwXxxSRUX4U,2024-01-27T20:36:14Z,gh-244
Cheyenne,Noam Pikelny,Noam Pikelny Plays Kenny Baker Plays Bill Monroe,True,LIKE,3:37,217,gnqIsB2Y8SQ,2024-01-27T20:32:37Z,gh-244
Georgia Railroad,Foghorn Stringband,Reap What You Sow,,INDIFFERENT,3:50,230,orl1CvCLmn4,2024-01-28T06:24:46Z,gh-239
Brushy Run,"Rhys Jones, Jeff Miller, and Jim Nelson",All I've Gots Done Gone,False,INDIFFERENT,1:39,99,lEq0aKCP8VI,2024-01-28T06:23:07Z,gh-239
Sugar Tree Stomp,Kenny Baker,Master Fiddler,False,INDIFFERENT,2:36,156,x9nAclmJ7w8,2024-01-28T06:20:31Z,gh-239
I'd Jump the Mississippi,Caleb Klauder & Reeb Willms,Innocent Road,,INDIFFERENT,2:51,171,RuE6QOrhojM,2024-01-28T06:17:40Z,gh-239
Texas Gales (Instrumental),Doc & Merle Watson,Ballads From Deep Gap,False,INDIFFERENT,1:34,94,_Ra6dgDyIvQ,2024-01-28T06:16:06Z,gh-239
Policeman,Foghorn Stringband,Rattlesnake Tidal Wave,,LIKE,3:17,197,1b7dQ2DLc_M,2024-01-28T06:12:49Z,gh-239
Arthur,The Kinks,Arthur (Deluxe Edition),False,INDIFFERENT,5:25,325,XFexQfJRXrk,2024-01-28T03:19:06Z,gh-238
Shine A Light,Wolf Parade,Wolf Parade,False,INDIFFERENT,3:44,224,u1OL4FFlATE,2024-01-28T03:15:22Z,gh-238
Love You So,The King Khan & BBQ Show,Love You So,False,INDIFFERENT,3:46,226,bHwKPCm5fDU,2024-01-28T03:11:36Z,gh-238
Life During Wartime (2005 Remaster),Talking Heads,Fear of Music (Deluxe Version),False,INDIFFERENT,3:42,222,_NywTcGOUkE,2024-01-28T03:07:54Z,gh-238
A Good Look,Sturgill Simpson,SOUND & FURY,False,INDIFFERENT,4:02,242,nCKzSbBdhxk,2024-01-28T03:03:52Z,gh-238
Queen Bitch,David Bowie,Hunky Dory,True,LIKE,3:21,201,2_ayFz62eYE,2024-01-28T03:00:31Z,gh-238
Cuckoo's Nest,John Hartford,"Me Oh My, How the Time Does Fly -- A John Hartford Anthology",False,INDIFFERENT,3:15,195,RiHOpy32yLQ,2024-01-27T21:24:06Z,gh-236
