title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Acid Train,Anetha,Phasing Faces Vol. 1,False,INDIFFERENT,6:08,368,ZFs6yAmghh8,2024-03-27T05:15:01Z,gh-797
Stilte,Antele Prox.,Melodieus,False,INDIFFERENT,7:06,426,j7fBEBfrURQ,2024-03-27T03:18:43Z,gh-796
The Space Between Us,"Dominik Eulberg, Gabriel Ananda",The Space Between Us,False,INDIFFERENT,8:23,503,6wMlEn3s-Xk,2024-03-27T03:10:20Z,gh-796
Run Baby Run,Paul Ritch,Run Baby Run,False,INDIFFERENT,8:22,502,t_jBS1rtLZQ,2024-03-27T03:01:58Z,gh-796
Early In The Morning,Philipp Neubert,Early In The Morning,False,INDIFFERENT,7:05,425,b4xsU11gYCk,2024-03-27T02:54:53Z,gh-796
Ce bon vieux Jean Lassalle,Vanderkraft,Au-delà des mers,False,INDIFFERENT,6:24,384,f0Bqx2j96-o,2024-03-27T02:48:29Z,gh-796
Same Man,"DJ Delicious, Till West",Same Man,False,INDIFFERENT,6:48,408,4IJqevY9tZs,2024-03-27T02:41:41Z,gh-796
Infinity,Clap Codex,Infinity,False,INDIFFERENT,7:20,440,vNrxDEVuhXc,2024-03-27T02:34:21Z,gh-796
The Trentemøller Chronicles (Les Djinns(Trentemoeller Remix)),Djuma Soundsystem & Trentemøller Remix,The Trentemøller Chronicles,False,INDIFFERENT,6:15,375,-IanpOmq30g,2024-03-27T02:28:06Z,gh-796
Prometheus Original Mix,Alan Fitzpatrick,Life Through Different Eyes,False,INDIFFERENT,9:43,583,XHI0bltNVE4,2024-03-27T02:18:23Z,gh-796
Sun Phase,Pretty Girl,Sun Phase,False,INDIFFERENT,5:17,317,kQLci4LZGWw,2024-03-27T02:13:06Z,gh-796
Help Me,Michael Katana,Help Me,False,INDIFFERENT,6:27,387,xhPiZnWMRbY,2024-03-27T02:06:39Z,gh-796
Night Train,Efdemin,Chicago,False,INDIFFERENT,9:50,590,5itxrIn7Hkg,2024-03-27T01:56:49Z,gh-796
Désolé,DAVI & Definition,Desole,False,INDIFFERENT,6:06,366,m4eX8xLaMrw,2024-03-27T01:50:43Z,gh-796
Morane - The Trick (think dark) - Perlon 34,"401K views, moremagma",,,INDIFFERENT,7:45,465,xBRMkTt0NUk,2024-03-27T01:42:58Z,gh-796
One More Time,Daft Punk,Discovery,,INDIFFERENT,5:21,321,fa5IWHDbftI,2024-03-27T01:37:37Z,gh-796
Gemini,Marek Hemmann,Gemini EP,False,INDIFFERENT,9:09,549,AuphmofZBK8,2024-03-27T01:28:28Z,gh-796
The Grobe,Ween,White Pepper,,INDIFFERENT,3:32,212,3Qxf4lnuG5A,2024-03-27T01:24:56Z,gh-796
When the Lights Go Out,Stephan Jolk & braev,When the Lights Go Out,False,INDIFFERENT,3:42,222,4BV4eV2NgYA,2024-03-27T01:21:14Z,gh-796
Money for Nothing,Dire Straits,Brothers in Arms,False,INDIFFERENT,8:27,507,T82VtnfKGd8,2024-03-27T01:20:54Z,gh-795
Can You Feel It - New York Dub (Steve Bug Re-Dub),Chez Damier,The Deeper Remixes,False,INDIFFERENT,7:18,438,_xIbvtQpUh4,2024-03-27T01:13:36Z,gh-795
I Need Never Get Old,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,True,LIKE,4:14,254,-FWrwbHqu5w,2024-03-27T01:09:22Z,gh-795
Mrs. Robinson,The Lemonheads,It's a Shame About Ray (Expanded Edition),True,LIKE,3:45,225,RN5qRJE8qtM,2024-03-27T01:05:37Z,gh-795
Just Let Go,Sturgill Simpson,Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions),False,INDIFFERENT,3:03,183,8cY-DhD3tLA,2024-03-27T01:02:34Z,gh-795
O Mera Dil (Auztin Pauers & Ezrael Remix),Raoul Konan,African Paradigm EP II,False,INDIFFERENT,5:53,353,FKihAfk_bRA,2024-03-27T00:56:41Z,gh-795
Fox Hunt,Sierra Ferrell,Fox Hunt,False,INDIFFERENT,3:17,197,lLVITH62c8I,2024-03-27T00:53:24Z,gh-795
Caravella (Edit),Gavinco,Caravella EP,False,INDIFFERENT,3:55,235,zqW2BBeUURc,2024-03-27T00:49:29Z,gh-795
No Part of Nothin',The Stray Birds,The Stray Birds,True,LIKE,3:05,185,TbhHTgpBF3U,2024-03-27T00:46:24Z,gh-795
Hazy House Vol. 1,Seb Wildblood,Hazy House Vol. 1,False,INDIFFERENT,5:52,352,X4v_sQSuCbo,2024-03-27T00:40:32Z,gh-795
Violin Patrol,Naux,Violin Patrol,False,INDIFFERENT,8:20,500,PawNyshA-pc,2024-03-27T00:32:12Z,gh-795
Ocean City,Pacific Coliseum,Ocean City,False,INDIFFERENT,6:09,369,VZnXORwYPzU,2024-03-27T00:26:03Z,gh-795
Way In My Brain (Original Remastered),SL2,The SL2 EP,False,INDIFFERENT,4:20,260,mtoCjkZYxJ8,2024-03-27T00:21:43Z,gh-795
The Leopard (Extrawelt Remix),Minilogue,The Leopard Rmx,False,INDIFFERENT,6:58,418,nz28HPQvS5Q,2024-03-27T00:14:45Z,gh-795
The Sound Of Space,Enrico Sangiuliano,Sound of Space EP,False,INDIFFERENT,8:19,499,hTT58PPOReQ,2024-03-27T00:06:26Z,gh-795
Solid Buzz,Industrialyzer,Solid Buzz,False,INDIFFERENT,5:38,338,jo4GLfhELHo,2024-03-27T00:00:48Z,gh-795
Machine lernt,Distant Sun,Inverted Particles,False,INDIFFERENT,8:01,481,09cu3db_tnI,2024-03-26T23:52:47Z,gh-795
Low,i_o,Low,False,INDIFFERENT,4:04,244,TyyF4qnKGn0,2024-03-26T23:48:43Z,gh-795
It's Love (Trippin') (Original Radio Edit) (feat. Andrea Brown),Goldtrix,It's Love (Trippin'),False,INDIFFERENT,3:33,213,iL4CYk8ndo0,2024-03-26T23:45:10Z,gh-795
Disco Party Baby,Vampire Sex,Love At First Bite,False,INDIFFERENT,3:10,190,X9A_F7t2vC8,2024-03-26T23:42:00Z,gh-795
Midnight in Peckham,Chaos In the CBD & Isaac Aesili,Midnight in Peckham,False,INDIFFERENT,7:01,421,1QojHX4_0e8,2024-03-26T23:34:59Z,gh-795
King of My Castle (Roy Malone's King Radio Edit),Wamdue Project,Ultimate Party,False,INDIFFERENT,3:36,216,tQE3d0Vj-Hg,2024-03-26T23:31:23Z,gh-795
Spacer Woman (Vocal),Charlie,Spacer Woman,False,INDIFFERENT,7:22,442,xcLvG2fICK8,2024-03-26T23:24:01Z,gh-795
Bless the Rain,Piero Pirupa,Bless You,False,INDIFFERENT,6:59,419,elU7pLwK0nw,2024-03-26T23:17:02Z,gh-795
Tiempo (Mondragon Remix),Lucius Young,Tiempo EP,False,INDIFFERENT,6:24,384,1drHP2J5LEg,2024-03-26T23:10:38Z,gh-795
RR3,Vitess,RR3,False,INDIFFERENT,7:03,423,oW2m6OptNB4,2024-03-26T23:03:35Z,gh-795
Look Back,"Jacob (IL), Shagy",Podemos,False,INDIFFERENT,6:10,370,e2xRZHHjQwE,2024-03-26T22:57:25Z,gh-795
Eternity,"Anyma, Chris Avantgarde",Genesys,False,INDIFFERENT,3:07,187,ySeKRfdwi8A,2024-03-26T22:54:18Z,gh-795
Walking With Elephants,Ten Walls,Walking With Elephants,False,INDIFFERENT,5:26,326,AENrMfEFBB4,2024-03-26T22:48:52Z,gh-795
Paris Underground Trax - Sexy Thing Remix - My Love Is Underground 2010,"457K views, underground house",,,INDIFFERENT,6:14,374,2bYPyHNI-bw,2024-03-26T22:42:38Z,gh-795
Humanoid,Superstrobe,Into the Light,False,INDIFFERENT,6:58,418,BjDAjeAExog,2024-03-26T22:35:40Z,gh-795
Track 3,"DJ Swagger, DJ ÆDIDIAS",Track 3,False,INDIFFERENT,4:08,248,nY5e1IXrvOI,2024-03-26T22:31:32Z,gh-795
A Long Way From Home (ABGT568) (Straight From DAT Mix) (feat. Julie Scott),Darren Tate & Solarstone,Group Therapy 568,False,INDIFFERENT,4:19,259,QWkU99VXMh0,2024-03-26T22:27:13Z,gh-795
Nova,Kaspar,Nova,False,INDIFFERENT,6:17,377,QExhheCxeU4,2024-03-26T22:20:56Z,gh-795
Hardcore,"Dino Maggiorana, T78",Hardcore,False,INDIFFERENT,7:34,454,rtHp79hRAK4,2024-03-26T22:13:22Z,gh-795
paluma sound - as we are,"117K views, Paluma Sound",,,INDIFFERENT,5:53,353,rZgtNpkJggQ,2024-03-26T22:07:29Z,gh-795
What Would You Give (In Exchange for Your Soul),The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,4:24,264,Uk_bF6G1lvw,2024-03-26T22:03:05Z,gh-795
Come on up to the House,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:56,176,DktajBn2IZ8,2024-03-26T22:00:09Z,gh-795
Your Love (Club Mix),Mark Knight,Your Love (Club Mix),False,INDIFFERENT,6:41,401,jGZXREkbhPA,2024-03-26T21:53:28Z,gh-795
There’ll Be a Jubilee,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:56,176,V1g22idnLOo,2024-03-26T21:50:32Z,gh-795
Waiting Around to Die,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,3:35,215,WZPo9QlYrKA,2024-03-26T21:46:57Z,gh-795
Chase the Feeling,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,3:35,215,3gKPXsiJpvA,2024-03-26T21:43:22Z,gh-795
Last Night a D.J. Saved My Life (Smeddles More Ass Mix),Indeep,Last Night a D.J. Saved My Life (Smeddles More Ass Mix),False,INDIFFERENT,6:10,370,byVs1OH-SO0,2024-03-26T21:37:12Z,gh-795
I Gotta Get Drunk,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:30,150,WcW6UGlGXow,2024-03-26T21:34:42Z,gh-795
Told You,Jake Jeffery,Told You,False,INDIFFERENT,3:01,181,NSmxdUPEYfs,2024-03-26T21:31:41Z,gh-795
Drunken Hearted Man,The Devil Makes Three,Redemption & Ruin,False,INDIFFERENT,2:49,169,h8SmPil4niM,2024-03-26T21:28:52Z,gh-795
If I Was A Bottle,"623K views, Sierra Ferrell",,,INDIFFERENT,2:57,177,umDhbp7YWMg,2024-03-26T21:25:55Z,gh-795
Serum,Kraust Sonido,Temptation,False,INDIFFERENT,7:38,458,mS9I1qjcsBI,2024-03-26T21:18:17Z,gh-795
The Underground,Dj Vibe,Global Grooves,False,INDIFFERENT,7:10,430,GrtQuCsTx2s,2024-03-26T21:11:07Z,gh-795
Traction Paride Saraceni Remix,Christian Smith,"Stranger Than Paradise (Remixes, Pt. 1)",False,INDIFFERENT,8:26,506,CIe0hE3YGPM,2024-03-26T21:02:41Z,gh-795
Only Solution,Landmark,Revolution EP,False,INDIFFERENT,6:51,411,TRHkEwDw3UE,2024-03-26T20:55:50Z,gh-795
Dark Clouds,Teenage Mutants,Dark Clouds,False,INDIFFERENT,5:56,356,9yCSwvNfB2k,2024-03-26T20:49:54Z,gh-795
Malfunction,paquito salazar,Fidelidad Artificial,False,INDIFFERENT,8:29,509,1BtIxF43veI,2024-03-26T20:41:25Z,gh-795
Acid Lick,"ROBPM, T78","Tektones, Vol. 3",False,INDIFFERENT,6:00,360,DUjdRfFkzMc,2024-03-26T21:21:09Z,gh-794
Freedom of Expression (Dark Acid Mix),"A*S*Y*S, Kai Tracid, Tom Wax",Freedom of Expression (Dark Acid Mix),False,INDIFFERENT,6:38,398,RScTWhZVZRQ,2024-03-26T21:14:31Z,gh-794
Anachronistic,Kraust Sonido,Modulating My Heart,False,INDIFFERENT,7:39,459,dQLNgmE0Jl4,2024-03-26T21:06:52Z,gh-794
Serum,Kraust Sonido,Temptation,False,INDIFFERENT,7:38,458,mS9I1qjcsBI,2024-03-26T20:59:14Z,gh-794
The New Normal,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,LIKE,10:42,642,xwyK3XGQvqI,2024-03-26T03:13:42Z,gh-788
The Ripening,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,8:24,504,owqDUWJo1fA,2024-03-26T03:05:18Z,gh-788
Concerto for Piano & Birds in Eb Minor,"Shpongle, Simon Posford",Flux & Contemplation - Portrait of an Artist in Isolation,,INDIFFERENT,2:35,155,EtCZAQH2roE,2024-03-26T03:02:43Z,gh-788
Money for Nothing,Dire Straits,Brothers in Arms,False,INDIFFERENT,8:27,507,T82VtnfKGd8,2024-03-26T00:58:56Z,gh-786
"Runaway Child, Running Wild",The Temptations,Psychedelic Soul,,LIKE,9:33,573,KPwGZ3ZkX7E,2024-03-26T00:49:23Z,gh-786
Papa Was A Rollin' Stone (Full Version),The Temptations,Psychedelic Soul,,INDIFFERENT,12:02,722,-eKA15PGadI,2024-03-26T00:37:21Z,gh-786
The One Who Really Loves You (Album Version / Mono),The Marvelettes,The Sound Of The R&B Hits,,INDIFFERENT,2:26,146,8W_TQpqdOIM,2024-03-26T00:34:55Z,gh-786
Broken Hearted (Single Version / Mono),The Miracles,The Sound Of The R&B Hits,,INDIFFERENT,3:09,189,B-0PKaryoBg,2024-03-26T00:31:46Z,gh-786
I Don't Want To Take A Chance (Single Version / Mono),Mary Wells,The Sound Of The R&B Hits,,INDIFFERENT,2:50,170,WXhXCEeMqrE,2024-03-26T00:28:56Z,gh-786
Let Me Go The Right Way (Single Version / Mono),Diana Ross & The Supremes,The Sound Of The R&B Hits,,INDIFFERENT,2:34,154,JcROwmqlZ8E,2024-03-26T00:26:22Z,gh-786
What's So Good About Good Bye (Single Version / Mono),The Miracles,The Sound Of The R&B Hits,,INDIFFERENT,2:22,142,H9ifJHclUww,2024-03-26T00:24:00Z,gh-786
Money (That's What I Want) (Single Version / Mono),Barrett Strong,The Sound Of The R&B Hits,,LIKE,2:37,157,KqZnuJcaYsE,2024-03-26T00:21:23Z,gh-786
Dream Baby (Album Version / Mono),The Marvelettes,The Sound Of The R&B Hits,,INDIFFERENT,2:29,149,yaQw_xce0M4,2024-03-26T00:18:54Z,gh-786
I'll Try Something New (Single Version / Mono),The Miracles,The Sound Of The R&B Hits,,INDIFFERENT,2:38,158,S3taIMZp9Rk,2024-03-26T00:16:16Z,gh-786
Bye Bye Baby (Single Version / Mono),Mary Wells,The Sound Of The R&B Hits,,INDIFFERENT,2:55,175,sOcJJ3VUyWI,2024-03-26T00:13:21Z,gh-786
Mockingbird (Album Version / Mono),Martha Reeves & The Vandellas,The Sound Of The R&B Hits,,INDIFFERENT,2:38,158,SliS-vMDYk4,2024-03-26T00:10:43Z,gh-786
Everybody's Gotta Pay Some Dues (Single Version / Mono),The Miracles,The Sound Of The R&B Hits,,INDIFFERENT,2:57,177,ZQOuNHdyHsw,2024-03-26T00:07:46Z,gh-786
Way Over There (Album Version / Mono),The Marvelettes,The Sound Of The R&B Hits,,INDIFFERENT,2:26,146,fZGmYIEFwso,2024-03-26T00:05:20Z,gh-786
Shop Around (Album Version / Mono),Mary Wells,The Sound Of The R&B Hits,,INDIFFERENT,2:39,159,uPaRVjZeYdI,2024-03-26T00:02:41Z,gh-786
Ooo Baby Baby,Smokey Robinson & The Miracles,Going To A Go-Go,False,INDIFFERENT,2:45,165,uyl8t1L2ei8,2024-03-25T23:59:56Z,gh-786
O Cumberland River,Old Crow Medicine Show,Remedy,False,INDIFFERENT,3:22,202,9qNrCe-yBBA,2024-03-25T23:56:34Z,gh-786
"Little Joe (feat. Andrew Marlin, Noam Pikelny, Chris Eldridge & Alex Hargreaves)",Mighty Poplar,Mighty Poplar,,LIKE,3:04,184,xQ-kxkDP8H0,2024-03-25T23:53:30Z,gh-786
Follow You To Virgie (OurVinyl Sessions),"OurVinyl, Tyler Childers",Tyler Childers | OurVinyl Sessions,False,INDIFFERENT,3:22,202,EUE7huATCv8,2024-03-25T23:50:08Z,gh-786
Old Ties and Companions,Watchhouse,Such Jubilee,False,INDIFFERENT,3:09,189,x8eQeFu0qCg,2024-03-25T23:46:59Z,gh-786
I Don't Mind,Sturgill Simpson,Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions),False,INDIFFERENT,4:30,270,xYcmf9cRp7A,2024-03-25T23:42:29Z,gh-786
Killer Queen,Queen,Sheer Heart Attack,False,INDIFFERENT,3:00,180,nUY5eNwu8S8,2024-03-25T23:39:29Z,gh-786
Kodachrome,Paul Simon,There Goes Rhymin' Simon,True,LIKE,3:36,216,JD6Zq505pnM,2024-03-25T23:35:53Z,gh-786
9 to 5,Dolly Parton,The Essential Dolly Parton,False,INDIFFERENT,3:01,181,E4OzdyxbOuU,2024-03-25T23:32:52Z,gh-786
Crocodile Rock,Elton John,Don't Shoot Me I'm Only The Piano Player,False,INDIFFERENT,3:56,236,75r0nQu-hMs,2024-03-25T23:28:56Z,gh-786
You Make My Dreams (Come True),Daryl Hall & John Oates,Voices,False,INDIFFERENT,3:11,191,E4CZuj7solw,2024-03-25T21:24:17Z,gh-785
Touch of Grey,Grateful Dead,In the Dark,False,INDIFFERENT,5:51,351,Ht_BfhweF4I,2024-03-25T21:18:26Z,gh-785
Fat Bottomed Girls (1991 Bonus Remix),Queen,Jazz,False,INDIFFERENT,4:24,264,PC_jEViefIo,2024-03-25T21:14:02Z,gh-785
Should I Stay or Should I Go,The Clash,Combat Rock,False,INDIFFERENT,3:08,188,wjZMcWaniA4,2024-03-25T21:10:54Z,gh-785
Can't You See,Marshall Tucker Band,Love Songs,False,INDIFFERENT,3:20,200,kiLX2WYjws4,2024-03-25T21:07:34Z,gh-785
Mary Jane's Last Dance,Tom Petty And The Heartbreakers,Greatest Hits,False,INDIFFERENT,4:34,274,M8XaGxvuFOU,2024-03-25T21:03:00Z,gh-785
Sweet Emotion,Aerosmith,Toys In The Attic,False,INDIFFERENT,4:35,275,15aa3WIHk5M,2024-03-25T20:58:25Z,gh-785
Cocaine,Eric Clapton,Timepieces: The Best Of Eric Clapton,False,INDIFFERENT,3:34,214,TTeAQFy5Ltw,2024-03-25T20:54:51Z,gh-785
Burnin' for You,Blue Oyster Cult,Fire of Unknown Origin,False,INDIFFERENT,4:31,271,LcMSFZZ-erw,2024-03-25T20:50:20Z,gh-785
That's All (2007 Remaster),Genesis,Genesis (2007 Remaster),False,INDIFFERENT,4:25,265,0X0EsVa7YvY,2024-03-25T20:45:55Z,gh-785
The Chain (2004 Remaster),Fleetwood Mac,Rumours,False,INDIFFERENT,4:30,270,FhgFtXESdPk,2024-03-25T20:41:25Z,gh-785
Don't Bring Me Down,Electric Light Orchestra,Discovery,False,INDIFFERENT,4:04,244,kW0HZy8J0v0,2024-03-25T20:37:21Z,gh-785
Bennie And The Jets,Elton John,Goodbye Yellow Brick Road,,INDIFFERENT,5:23,323,ZBUW433Porw,2024-03-25T20:31:58Z,gh-785
Listen to the Music,The Doobie Brothers,Toulouse Street,False,INDIFFERENT,3:48,228,S3ta4T9tIUM,2024-03-25T20:28:10Z,gh-785
The Boys Are Back In Town,Thin Lizzy,Jailbreak,False,INDIFFERENT,4:30,270,nN120kCiVyQ,2024-03-25T20:23:40Z,gh-785
"Paint It, Black",The Rolling Stones,Aftermath,False,INDIFFERENT,3:23,203,170sceOWWXc,2024-03-25T20:20:17Z,gh-785
Long Cool Woman (In a Black Dress) (1999 Remaster),The Hollies,Distant Light [1999 - Remaster] (1999 Remastered Version),False,INDIFFERENT,3:19,199,KbJOsej3ZK0,2024-03-25T20:16:58Z,gh-785
Time Of The Season (Alternative Mix),The Zombies,"The Original Studio Recordings, Vol. 2",False,INDIFFERENT,3:32,212,0p1oa2eRdCA,2024-03-25T20:13:26Z,gh-785
Rock'n Me,Steve Miller Band,Fly Like An Eagle,False,INDIFFERENT,3:08,188,baWTjg1QqS8,2024-03-25T20:10:18Z,gh-785
Stuck In The Middle With You,Stealers Wheel,Stealers Wheel,False,INDIFFERENT,3:29,209,ln7Vn_WKkWU,2024-03-25T20:06:49Z,gh-785
"One Way Out (Live At Fillmore East, June 27, 1971)",The Allman Brothers Band,Eat A Peach,False,INDIFFERENT,5:00,300,d0En8iD2uVI,2024-03-25T20:01:49Z,gh-785
Here Comes The Sun (Remastered 2009),The Beatles,Abbey Road,,INDIFFERENT,3:06,186,xUNqsfFUwhY,2024-03-25T19:58:43Z,gh-785
Dancing in the Moonlight,King Harvest,Dancing in the Moonlight,False,INDIFFERENT,3:02,182,0eHBLHVHjWg,2024-03-25T19:55:41Z,gh-785
Run Through The Jungle,Creedence Clearwater Revival,Cosmo's Factory (Expanded Edition),False,INDIFFERENT,3:05,185,w_cpYEjM330,2024-03-25T19:52:36Z,gh-785
This Must Be the Place (Naive Melody) [2005 Remaster],Talking Heads,Speaking in Tongues (Deluxe Version),False,INDIFFERENT,4:57,297,fsccjsW8bSY,2024-03-25T19:47:39Z,gh-785
Sharp Dressed Man (2008 Remaster),ZZ Top,Eliminator,False,INDIFFERENT,4:19,259,PAyOcwZggnA,2024-03-25T19:43:20Z,gh-785
All Along the Watchtower,The Jimi Hendrix Experience,Electric Ladyland,False,INDIFFERENT,4:01,241,wVLqFQ5QT7Y,2024-03-25T19:39:19Z,gh-785
Under Pressure (feat. David Bowie),Queen,Hot Space,False,INDIFFERENT,4:09,249,Scv15eZlsL4,2024-03-25T19:35:10Z,gh-785
Roxanne,The Police,Outlandos D'Amour (Remastered 2003),False,INDIFFERENT,3:12,192,fZheUzgIFEk,2024-03-25T19:31:58Z,gh-785
Truckin',Grateful Dead,American Beauty,False,INDIFFERENT,5:07,307,48eW3VL-95g,2024-03-25T19:26:51Z,gh-785
Dreams (2004 Remaster),Fleetwood Mac,Rumours (Deluxe Edition),False,INDIFFERENT,4:18,258,5oWyMakvQew,2024-03-25T19:22:33Z,gh-785
Money For Nothing (Single Edit) [2022 Remaster],Dire Straits,Money For Nothing (2022 Remaster),False,INDIFFERENT,4:09,249,jFVA_2Nkj8k,2024-03-25T19:18:24Z,gh-785
Sultans of Swing,Dire Straits,The Best of - Private Investigations,False,INDIFFERENT,5:49,349,YyF1FwiYcoQ,2024-03-25T19:12:35Z,gh-785
Macho Man,Village People,The Best Of Village People,False,INDIFFERENT,5:15,315,_bLRaGo-Qwc,2024-03-25T19:07:20Z,gh-785
Dancing in the Street (2002 Remaster),"David Bowie, Mick Jagger",Dancing In The Street E.P.,False,INDIFFERENT,3:24,204,AYd1x5m5Bj0,2024-03-25T19:03:56Z,gh-785
Love Over Gold,Dire Straits,Love Over Gold,False,INDIFFERENT,6:16,376,idDhysEBAc0,2024-03-25T18:57:40Z,gh-785
Dancing with Tears in My Eyes (2009 Remaster),Ultravox,Lament (2009 Remaster),False,INDIFFERENT,4:41,281,2gZjqNRnk4w,2024-03-25T18:52:59Z,gh-785
Born In East L.A.,Cheech & Chong,Get Out Of My Room,False,INDIFFERENT,4:53,293,jWcp-1XnQ0k,2024-03-25T18:48:06Z,gh-785
I Want A New Drug,Huey Lewis & The News,Sports,False,INDIFFERENT,4:46,286,_nlMn9A-6LA,2024-03-25T18:43:20Z,gh-785
Big Balls (as made famous by AC/DC),Rock Heroes,Back In Black (Extended Edition),False,INDIFFERENT,2:52,172,2uxRsd3EI1I,2024-03-25T18:40:28Z,gh-785
Betty's Bein' Bad,Sawyer Brown,Shakin',False,INDIFFERENT,3:22,202,3s58S1HF8xA,2024-03-25T18:37:06Z,gh-785
Turn to Stone,Electric Light Orchestra,Out of the Blue,,INDIFFERENT,3:50,230,7gncH7WOQvY,2024-03-25T18:33:16Z,gh-785
Big Time,Peter Gabriel,So (Special Edition),False,INDIFFERENT,4:27,267,m53vOXtnGHU,2024-03-25T18:28:49Z,gh-785
Dream On,Aerosmith,Classics Live,False,INDIFFERENT,4:54,294,0p26FemfMiU,2024-03-25T18:25:41Z,gh-784
I Don't Wanna Go On With You Like That,Elton John,Reg Strikes Back,False,INDIFFERENT,4:36,276,I2aQfcJRbGk,2024-03-25T18:21:05Z,gh-784
Dirty Laundry,Talon,The Classic Collection,False,INDIFFERENT,6:21,381,8KOzJ7gNb7Y,2024-03-25T18:14:44Z,gh-784
Tuff Enuff,The Fabulous Thunderbirds,Hot Stuff: The Greatest Hits,False,INDIFFERENT,3:21,201,qYggOT21jmg,2024-03-25T18:11:23Z,gh-784
La Grange (2005 Remaster),ZZ Top,Tres Hombres (Expanded 2006 Remaster),False,INDIFFERENT,3:51,231,bSt4myecN_c,2024-03-25T18:07:32Z,gh-784
Sweet Hitch-Hiker,Creedence Clearwater Revival,Mardi Gras,False,INDIFFERENT,2:58,178,4TqtJdQLkaU,2024-03-25T18:04:11Z,gh-783
"De Do Do Do, De Da Da Da",The Police,Zenyatta Mondatta (Remastered 2003),False,INDIFFERENT,4:08,248,04mX46DNvAs,2024-03-25T18:00:03Z,gh-783
One World,Dire Straits,Brothers in Arms,False,INDIFFERENT,3:41,221,nlL_ORdbMpY,2024-03-25T17:56:22Z,gh-783
Unbelievable,EMF,Schubert Dip,False,INDIFFERENT,3:30,210,A3pxkMaUNvc,2024-03-25T17:52:52Z,gh-783
Stay up Late (2005 Remaster),Talking Heads,Little Creatures (Deluxe Version),False,INDIFFERENT,3:43,223,Al0H0nK7Dao,2024-03-25T17:49:09Z,gh-783
Suspicious Minds (Viva Elvis),Elvis Presley,Viva Elvis,False,INDIFFERENT,4:25,265,A6DMoxyVAMg,2024-03-25T17:44:44Z,gh-783
Stuck in the Middle With You (Re-Recorded),Stealers Wheel,#1 70s Album,False,INDIFFERENT,3:29,209,yhcCuTz6j7k,2024-03-25T17:41:15Z,gh-783
Sugar Magnolia,Grateful Dead,The Best of the Grateful Dead,False,INDIFFERENT,3:18,198,0EOIOVNLFuw,2024-03-25T17:37:57Z,gh-783
Money for Nothing,Dire Straits,The Best of - Private Investigations,False,INDIFFERENT,8:25,505,ZC1Pdsppch4,2024-03-25T17:29:32Z,gh-783
Take Me to the River (2005 Remaster),Talking Heads,More Songs About Buildings and Food (Deluxe Version),False,INDIFFERENT,5:02,302,v4azbl96BJY,2024-03-25T06:26:50Z,gh-779
Dreams (2004 Remaster),Fleetwood Mac,Rumours,False,INDIFFERENT,4:18,258,swJOIjjW69U,2024-03-25T06:22:32Z,gh-779
Rocky Mountain Way,Joe Walsh,"The Smoker You Drink, The Player You Get",False,INDIFFERENT,5:16,316,4Fz-mHGXgzs,2024-03-25T06:17:16Z,gh-779
Shakedown Street,Grateful Dead,Shakedown Street,False,INDIFFERENT,5:01,301,I7hpKHPvRVQ,2024-03-25T06:12:15Z,gh-779
Walk of Life,Dire Straits,Brothers in Arms,False,INDIFFERENT,4:13,253,hylE_GwLFCM,2024-03-25T06:08:02Z,gh-779
Don't Stop Me Now,Queen,Jazz (Deluxe Remastered Version),True,LIKE,3:30,210,DxQK_ARQmMY,2024-03-25T06:04:32Z,gh-779
Money for Nothing,Dire Straits,Brothers in Arms,False,INDIFFERENT,8:27,507,T82VtnfKGd8,2024-03-25T03:50:03Z,gh-778
X Gon' Give It To Ya,DMX,Cradle 2 The Grave,False,INDIFFERENT,3:40,220,_FHGghEs1Ts,2024-03-25T01:27:17Z,gh-776
The Real Slim Shady,Eminem,The Marshall Mathers LP,False,INDIFFERENT,4:45,285,r5MR7_INQwg,2024-03-25T01:22:32Z,gh-776
Loser,Beck,Loser,False,INDIFFERENT,3:56,236,5Z1-5wNjMgs,2024-03-25T01:18:36Z,gh-776
Big Poppa (2005 Remaster),The Notorious B.I.G.,Ready to Die (The Remaster),False,INDIFFERENT,4:13,253,rOHTCzwsg1s,2024-03-25T01:14:23Z,gh-776
Straight Outta Compton,N.W.A.,Straight Outta Compton,False,INDIFFERENT,4:19,259,9OJStAZz1bc,2024-03-25T01:10:04Z,gh-776
Without Me,Eminem,The Eminem Show (Expanded Edition),False,INDIFFERENT,4:51,291,9SbT3q1a6dQ,2024-03-25T01:05:13Z,gh-776
