title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Don't Go Breaking My Heart,"Elton John, Kiki Dee",Rock Of The Westies,False,INDIFFERENT,4:36,276,VHK5k2ieudc,2024-07-28T17:44:33Z,gh-1835
"December, 1963 (Oh What a Night!)",The Four Seasons,Who Loves You,False,INDIFFERENT,3:18,198,EkEqFZaLgBE,2024-07-28T17:41:15Z,gh-1835
Sweet Caroline,Neil Diamond,Sweet Caroline,False,INDIFFERENT,3:24,204,GmK5_lnQUbE,2024-07-28T17:37:51Z,gh-1835
White Noise Black Screen (8 hours continuous) 432 Hz LPF,,,,INDIFFERENT,8:00:00,28800,LD92VXIl8hc,2024-07-28T04:45:28Z,gh-1833
Bedtime Lullabies and Calming Undersea Animation: Baby Lullaby,,,,INDIFFERENT,4:16:55,15415,LdQJw5S4nAQ,2024-07-28T00:28:33Z,gh-1833
Shady Grove,"David Grisman, Jerry Garcia",Shady Grove,False,INDIFFERENT,4:20,260,6G5__H-FOA4,2024-07-28T00:24:13Z,gh-1833
Harvest Moon (feat. AJ Lee & Blue Summit),The Brothers Comatose,Harvest Moon,False,INDIFFERENT,4:42,282,4yRxiQ7AxKw,2024-07-28T09:23:51Z,gh-1832
Boston Blues,Hot Day at the Zoo,Zoograss,,INDIFFERENT,5:58,358,eDdBJM2nYdA,2024-07-28T09:17:53Z,gh-1832
Heavy Rain,Cabinet,Leap,False,INDIFFERENT,3:34,214,HvShmoae1jA,2024-07-28T09:14:19Z,gh-1832
Never There,CAKE,Prolonging the Magic,False,INDIFFERENT,2:45,165,VhGp8Id0HRU,2024-07-28T09:11:34Z,gh-1832
The Argus,Ween,Quebec,False,INDIFFERENT,4:54,294,Y3qguNFflow,2024-07-28T09:06:40Z,gh-1832
Loser,Beck,Loser,False,INDIFFERENT,3:56,236,5Z1-5wNjMgs,2024-07-28T09:02:44Z,gh-1832
Go It Alone,Beck,Guero,False,INDIFFERENT,4:09,249,nTsBcUJkUsU,2024-07-28T08:58:35Z,gh-1832
Short Skirt / Long Jacket,CAKE,Comfort Eagle,False,INDIFFERENT,3:25,205,85zV1fpSJQ0,2024-07-28T08:55:10Z,gh-1832
Float On,Modest Mouse,Good News For People Who Love Bad News,False,INDIFFERENT,3:29,209,88XhEqgmRhM,2024-07-28T08:51:41Z,gh-1832
The Illusion,Ikebe Shakedown,Stone by Stone,,INDIFFERENT,3:33,213,7O0_8sVzVts,2024-07-28T08:48:08Z,gh-1832
What I Got,Sublime,Sublime (10th Anniversary Edition / Deluxe Edition),False,INDIFFERENT,2:52,172,QtbxWas-3oM,2024-07-28T08:45:16Z,gh-1832
We Shall Overcome,The Brothers Four,More Big Folk Hits,,INDIFFERENT,3:06,186,V5kNe5kSeyo,2024-07-28T08:42:10Z,gh-1832
"Come to My Bedside, My Darlin'",The Brothers Four,More Big Folk Hits,,INDIFFERENT,3:01,181,YE9MYjOS-6A,2024-07-28T08:39:09Z,gh-1832
San Francisco Bay Blues,The Brothers Four,More Big Folk Hits,,LIKE,2:04,124,21HLOujQKLg,2024-07-28T08:37:05Z,gh-1832
I'm Just a Country Boy,The Brothers Four,More Big Folk Hits,,INDIFFERENT,3:05,185,O8ij56B8fC0,2024-07-28T08:34:00Z,gh-1832
"Don't Think Twice, It's All Right",The Brothers Four,More Big Folk Hits,,INDIFFERENT,3:23,203,X7nSsxk2YS8,2024-07-28T08:30:37Z,gh-1832
The Banana Boat Song,The Brothers Four,More Big Folk Hits,,INDIFFERENT,2:27,147,xlcraJhE0hg,2024-07-28T08:28:10Z,gh-1832
The Battle of New Orleans,The Brothers Four,More Big Folk Hits,,INDIFFERENT,2:08,128,IRx6xkM4H58,2024-07-28T08:26:02Z,gh-1832
Brother Where Are You,The Brothers Four,More Big Folk Hits,,INDIFFERENT,2:37,157,OboDCaNap3U,2024-07-28T08:23:25Z,gh-1832
Puff the Magic Dragon,The Brothers Four,More Big Folk Hits,,INDIFFERENT,3:22,202,JyLxZoltRYY,2024-07-28T08:20:03Z,gh-1832
Where Have All the Flowers Gone,The Brothers Four,More Big Folk Hits,,INDIFFERENT,3:35,215,eqx-kIebaDw,2024-07-28T08:16:28Z,gh-1832
Don't Let the Rain Come Down (Crooked Little Man),The Brothers Four,More Big Folk Hits,,INDIFFERENT,2:17,137,qZDfm89kqfk,2024-07-28T08:14:11Z,gh-1832
Muleskinner,The Brothers Four,More Big Folk Hits,,INDIFFERENT,2:45,165,tHlFBJrd42A,2024-07-28T08:11:26Z,gh-1832
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,Honky Chateau,False,INDIFFERENT,4:42,282,BdEe5SpdIuo,2024-07-28T08:06:44Z,gh-1832
Morning Has Broken,Cat Stevens,Teaser And The Firecat,False,INDIFFERENT,3:20,200,qARB7XPfYjo,2024-07-28T08:03:24Z,gh-1832
Alone Again (Naturally),Gilbert O'Sullivan,Back to Front (Deluxe Edition),False,INDIFFERENT,3:42,222,vXL7y6km0a8,2024-07-28T07:59:42Z,gh-1832
Mrs. Robinson (Single Mix),Simon & Garfunkel,Greatest Hits,False,INDIFFERENT,3:55,235,ma6ManVDCHA,2024-07-28T07:55:47Z,gh-1832
Annie's Song,John Denver,Cool & Defined,False,INDIFFERENT,3:02,182,9EXh0uWHH1g,2024-07-28T07:52:45Z,gh-1832
Mother and Child Reunion,Paul Simon,Paul Simon,,INDIFFERENT,3:08,188,IS59-z3aE2c,2024-07-28T07:49:37Z,gh-1832
Rainy Day Women #12 & 35,Bob Dylan,Forrest Gump - The Soundtrack,False,INDIFFERENT,4:36,276,fqGoOQ_H_l0,2024-07-28T07:45:01Z,gh-1832
Everybody's Talkin',Bill Withers,Just As I Am,True,LIKE,3:25,205,p10fyoQrhxQ,2024-07-28T07:41:36Z,gh-1832
San Francisco Bay Blues,Richie Havens,Mixed Bag,False,INDIFFERENT,2:31,151,uqMUlR23EWY,2024-07-28T07:39:05Z,gh-1832
San Francisco Bay Blues (Live at Cazenovia College 1964),Jim Croce,Lost Time in a Bottle,False,INDIFFERENT,2:48,168,JPJ6R-huJPk,2024-07-28T07:36:17Z,gh-1832
San Francisco Bay Blues,"Peter, Paul and Mary",A Song Will Rise,True,LIKE,3:03,183,1wfJhgcxrMI,2024-07-28T07:33:14Z,gh-1832
Everybody's Talkin' (1989 Remastered),Harry Nilsson,Forrest Gump - The Soundtrack,False,INDIFFERENT,2:43,163,2LDXBbtgxGM,2024-07-28T07:30:31Z,gh-1832
Everybody's Talkin',Harry Nilsson,Aerial Pandemonium Ballet,False,INDIFFERENT,2:43,163,jzFM_-1moSo,2024-07-28T07:27:48Z,gh-1832
Ain't Misbehavin',Fats Waller,Fats Waller: Very Best of Fats Waller,False,INDIFFERENT,3:58,238,SWLbcvsUYj0,2024-07-28T06:32:18Z,gh-1831
All Of Me,Sidney Bechet,The Fabulous Sidney Bechet,False,INDIFFERENT,4:09,249,e4n4-SeU4Eg,2024-07-28T03:25:40Z,gh-1830
It Never Entered My Mind,Miles Davis Quartet,Volume 2 (Vol. 2),False,INDIFFERENT,4:04,244,x5fIAnAox0k,2024-07-28T03:21:36Z,gh-1830
Frenesi,Artie Shaw,Frenesi,False,INDIFFERENT,3:05,185,0jAuyh2Q6kw,2024-07-28T03:18:31Z,gh-1830
I'm Gonna Sit Right Down and Write Myself a Letter,Fats Waller,"If You Got To Ask, You Ain't Got It!",False,INDIFFERENT,3:30,210,f8SB0-BV4r0,2024-07-28T03:15:01Z,gh-1830
St. Louis Blues,Sidney Bechet,Blues In The Air,False,INDIFFERENT,4:46,286,AFV2YZNyOfc,2024-07-28T03:10:15Z,gh-1830
Cross the Line,Wood Box Heroes,Cross the Line,True,LIKE,2:53,173,5-0BOzXh3U8,2024-07-28T03:07:22Z,gh-1830
Understand Your Man,Johnny Cash,The Legend,False,INDIFFERENT,2:43,163,L7DQthkJb5k,2024-07-28T03:04:39Z,gh-1830
One More Saturday Night,The Persuasions and Friends,Persuasions of the Dead,,LIKE,6:14,374,c1rtTt_lUU8,2024-07-28T01:42:54Z,gh-1829
Masculine Women! Feminine Men!,Irving Kaufman,Wonderful Nonsense: Fun Songs of the Roaring Twenties,True,LIKE,3:00,180,_0VRfInvY7Y,2024-07-28T01:39:54Z,gh-1829
Summertime,Sidney Bechet,The Best Of Sidney Bechet,False,INDIFFERENT,4:13,253,JYm8ZD1B5VY,2024-07-28T01:35:41Z,gh-1829
Clint Eastwood,Gorillaz,Gorillaz,True,LIKE,5:41,341,Qzb2VcBuA3U,2024-07-28T01:30:00Z,gh-1829
Mr. Spaceman,Cabinet,This Is Cabinet: Set 2,,INDIFFERENT,4:56,296,R2A9b_yJjxY,2024-07-28T01:25:04Z,gh-1829
Samba de Orfeu,"Luis Bonfa, Toots Thielemans",The Brasil Project Vol. II,,LIKE,3:37,217,lr5BEMWvmi8,2024-07-28T01:21:27Z,gh-1829
Sin City,The Flying Burrito Brothers,The Gilded Palace Of Sin,,LIKE,4:10,250,UcU04NGMQb8,2024-07-28T01:17:17Z,gh-1829
Second Fiddle (To An Old Guitar),Jean Shepard,Honky Tonk Heroine: Classic Capitol Recordings 1952-1964,False,INDIFFERENT,2:13,133,ddvETSWrOeM,2024-07-28T01:15:04Z,gh-1829
Amarillo Highway,Bobby Bare,Cowboys and Daddys,True,LIKE,3:33,213,_wnasXO7aC4,2024-07-28T01:11:31Z,gh-1829
Me Lovin' You,Deerfield,Wayfaring Strangers: Cosmic American Music,True,LIKE,2:40,160,pltJfZ4Q6HQ,2024-07-28T01:08:51Z,gh-1829
Don't Go Breaking My Heart,"Elton John, Kiki Dee",Rock Of The Westies,False,INDIFFERENT,4:36,276,VHK5k2ieudc,2024-07-28T01:04:15Z,gh-1829
No Road is the Right Road,Christine McVie,The Legendary Christine Perfect Album,True,LIKE,2:52,172,cIwv82TD-kQ,2024-07-28T01:01:23Z,gh-1829
Soul Rebel (Dub Version),The Aggrovators,Tribute to Bob Marley & Dubs,,INDIFFERENT,2:28,148,LllgwSWAb2Q,2024-07-28T00:58:55Z,gh-1829
After Hours,The Velvet Underground,The Velvet Underground (45th Anniversary / Deluxe Edition),False,INDIFFERENT,2:08,128,wpU4dlroveQ,2024-07-28T00:56:47Z,gh-1829
Porto Rico,"Bunk Johnson, Sidney Bechet",The Best Of Sidney Bechet,False,INDIFFERENT,3:12,192,F1gdrHEQvK0,2024-07-28T00:53:35Z,gh-1829
Muskrat Ramble,Sidney Bechet's Blue Note Jazzmen,The Best Of Sidney Bechet,False,INDIFFERENT,3:42,222,e_um8pFJMHw,2024-07-27T21:23:32Z,gh-1828
Blue Horizon,Sidney Bechet,The Best Of Sidney Bechet,False,INDIFFERENT,4:28,268,pupCrM7J4R4,2024-07-27T21:19:04Z,gh-1828
St. Louis Blues,Sidney Bechet's Blue Note Jazzmen,The Best Of Sidney Bechet,False,INDIFFERENT,4:48,288,Z_pBRSRGpSg,2024-07-27T21:14:16Z,gh-1828
Mannenberg,"Abdullah Ibrahim, Dollar Brand",Mannenberg - 'Is Where It's Happening',False,INDIFFERENT,13:38,818,t3i4rUOIW0A,2024-07-27T21:00:38Z,gh-1828
Rhapsody In Blue (Jazzband Version - Opening),George Gershwin,The Best Classics...Ever!,,INDIFFERENT,4:39,279,AQ0CpBxb6WA,2024-07-27T20:55:59Z,gh-1828
Ella Fitzgerald - Summertime (1968),,,,INDIFFERENT,3:40,220,u2bigf337aU,2024-07-27T20:52:19Z,gh-1828
One More Saturday Night,The Persuasions and Friends,Persuasions of the Dead,,LIKE,6:14,374,c1rtTt_lUU8,2024-07-27T20:46:05Z,gh-1828
Summertime,Sidney Bechet,The Best Of Sidney Bechet,False,INDIFFERENT,4:13,253,JYm8ZD1B5VY,2024-07-27T20:41:52Z,gh-1828
Clint Eastwood,Gorillaz,Gorillaz,False,INDIFFERENT,4:30,270,sZ81GwoCDko,2024-07-27T20:37:22Z,gh-1828
It Must Have Been the Roses,The Persuasions and Friends,Persuasions of the Dead,,INDIFFERENT,4:29,269,JAbfSySTJCc,2024-07-27T20:32:53Z,gh-1828
Liberty,The Persuasions and Friends,Persuasions of the Dead,,LIKE,5:22,322,MQbC1cT73zQ,2024-07-27T20:27:31Z,gh-1828
Soul Rebel (Dub Version),The Aggrovators,Tribute to Bob Marley & Dubs,,INDIFFERENT,2:28,148,LllgwSWAb2Q,2024-07-27T20:25:03Z,gh-1828
The Girl of My Best Friend,Elvis Presley,Elvis Is Back,False,INDIFFERENT,2:23,143,7CckDkpiSzg,2024-07-27T20:22:40Z,gh-1828
No Road is the Right Road,Christine McVie,The Legendary Christine Perfect Album,True,LIKE,2:52,172,cIwv82TD-kQ,2024-07-27T20:19:48Z,gh-1828
No Road Is The Right Road (Remastered Version),Christine Perfect,The Complete Blue Horizon Sessions,False,INDIFFERENT,2:52,172,C1q5GBqrebM,2024-07-27T20:16:56Z,gh-1828
Cross the Line,Wood Box Heroes,Cross the Line,True,LIKE,2:53,173,5-0BOzXh3U8,2024-07-27T20:14:03Z,gh-1828
Understand Your Man,Johnny Cash,The Legend,False,INDIFFERENT,2:43,163,L7DQthkJb5k,2024-07-27T20:11:20Z,gh-1828
Second Fiddle (To An Old Guitar),Jean Shepard,Honky Tonk Heroine: Classic Capitol Recordings 1952-1964,False,INDIFFERENT,2:13,133,ddvETSWrOeM,2024-07-27T20:09:07Z,gh-1828
Amarillo Highway,Bobby Bare,Cowboys and Daddys,True,LIKE,3:33,213,_wnasXO7aC4,2024-07-27T20:05:34Z,gh-1828
Me Lovin' You,Deerfield,Wayfaring Strangers: Cosmic American Music,True,LIKE,2:40,160,pltJfZ4Q6HQ,2024-07-27T20:02:54Z,gh-1828
Highwayman,The Highwaymen,Highwayman,False,INDIFFERENT,3:03,183,RgCRdAzizxY,2024-07-27T06:31:36Z,gh-1822
Me and Bobby McGee,Kris Kristofferson,The Essential Kris Kristofferson,False,INDIFFERENT,4:21,261,IOoMREvsV9E,2024-07-27T06:27:15Z,gh-1822
9 to 5,Dolly Parton,9 To 5 And Odd Jobs,False,INDIFFERENT,2:43,163,OPoSuyu0dsY,2024-07-27T06:24:32Z,gh-1822
For What It's Worth,Buffalo Springfield,Buffalo Springfield,False,INDIFFERENT,2:34,154,1eD-8NTwP9I,2024-07-27T06:21:58Z,gh-1822
Sin City,The Flying Burrito Brothers,The Gilded Palace Of Sin,,LIKE,4:10,250,UcU04NGMQb8,2024-07-27T06:17:48Z,gh-1822
Goodbye Yellow Brick Road,Elton John,Goodbye Yellow Brick Road,,INDIFFERENT,3:13,193,wy709iNG6i8,2024-07-27T06:14:35Z,gh-1822
Mrs. Robinson,Simon & Garfunkel,Forrest Gump - The Soundtrack,False,INDIFFERENT,3:51,231,JCm2dXbaa0g,2024-07-27T06:10:44Z,gh-1822
Are You Sure Hank Done It This Way,Waylon Jennings,Dreaming My Dreams,False,INDIFFERENT,2:55,175,ax3D70GXjzI,2024-07-27T06:07:49Z,gh-1822
Rhinestone Cowboy (Extended Version),Glen Campbell,Meet Glen Campbell,False,INDIFFERENT,3:28,208,ctsLFINNHjw,2024-07-27T06:04:21Z,gh-1822
Watch It Fall,Billy Strings,Home,,INDIFFERENT,4:37,277,VwwKqScF674,2024-07-27T03:26:22Z,gh-1821
Midnight Moonlight,Old & In The Way,The Complete Boarding House Shows,,LIKE,6:15,375,DaXYsEAD1Ng,2024-07-27T03:20:07Z,gh-1821
Poor Man's Blues,Cabinet,This Is Cabinet: Set 2,,LIKE,3:12,192,6eWhynIw-Iw,2024-07-27T03:16:55Z,gh-1821
Columbus Stockade Blues,"Doc Watson, Richard Watson",Third Generation Blues,False,INDIFFERENT,3:32,212,rVAXyZCbFdI,2024-07-27T03:13:23Z,gh-1821
