position,title,artists,album,duration,duration_seconds,videoId,likeStatus,inLibrary
36,Can't Get Out Of This Mood,Samara Joy,Linger Awhile,3:43,223,miMkorKpYgU,INDIFFERENT,False
37,These Arms of Mine,Otis Redding,Pain in My Heart,2:35,155,ep-utVRc2aE,INDIFFERENT,False
38,Coming Home,Leon Bridges,Coming Home,3:27,207,1xdVwJx5naI,INDIFFERENT,False
39,Cottage For Sale,Natalie Cole,Unforgettable...With Love,2:41,161,Em4JmGkIfd0,INDIFFERENT,False
40,Like a Wave,Cat Clyde,Ivory Castanets,3:11,191,as1EzpWyP7U,INDIFFERENT,False
41,The Look Of Love,Diana Krall,The Look Of Love,4:42,282,l5TgbuNXk_I,INDIFFERENT,False
42,I'm Confessin',Peggy Lee,The Capitol Transcriptions 1946-1949,3:24,204,ebdd_egaHI4,INDIFFERENT,False
43,I Only Have Eyes For You,Catherine Russell,Alone Together,3:44,224,MPgZmiKJ2Yg,INDIFFERENT,False
44,Silly Habits,Janis Ian,Janis Ian (II),3:05,185,OK1JNaG6_gY,INDIFFERENT,False
45,The Look Of Love,Shelby Lynne,Just A Little Lovin',3:22,202,buPwsnIlaV4,INDIFFERENT,False
46,You Stepped out of a Dream (2007 Remaster),Sarah Vaughan,The Divine One,2:21,141,61FQJYTp7JY,INDIFFERENT,False
47,You Don't Know Me (feat. Jordan Officer),Susie Arioli,That's for Me,3:44,224,RKuCICP6oDE,INDIFFERENT,False
48,As Long as You Love Me,The Northern Lights Quintet,Songs Vol. 3,3:59,239,hZeav0mOv1k,INDIFFERENT,False
49,Just Like Heaven,Kat Edmonson,Take To The Sky,4:13,253,BJftc05FWDU,INDIFFERENT,False
50,Pass Me By,Lena Horne,Lena Horne Sings: The M-G-M Singles,2:48,168,ytAyoU61jhk,INDIFFERENT,False
51,At Last (Acoustic),Eva Cassidy,Acoustic,3:00,180,e5EA5za1dF4,INDIFFERENT,False
52,What a Wonderful World,Emi Fujita,camomile blend,4:10,250,NVRPXeJSD9A,INDIFFERENT,False
53,Missing,48th St. Collective,Jazz and 90s,3:44,224,sZaeCdixu0A,INDIFFERENT,False
54,I Get Along Without You Very Well (Except Sometimes) (Vocal Version),Chet Baker,Chet Baker Sings,3:00,180,hqRtTjQD0RE,INDIFFERENT,False
55,Blue Moon,Mel Tormé,Swingin'  On The Moon,3:47,227,wwfCp8aCTkU,INDIFFERENT,False
56,Fool That I Am,Lurlean Hunter,Blue & Sentimental,3:45,225,O_QE7mfD9iA,INDIFFERENT,False
57,Moon River,Stella Cole,Moon River,3:38,218,jdCsGoBK1lg,INDIFFERENT,False
58,Just Like Heaven,Katie Melua,Piece by Piece,3:35,215,ZP2cd3G-pT8,INDIFFERENT,False
59,Empty Trainload Of Sky,"David Rawlings, Gillian Welch",Woodland,3:25,205,fqWlTppQpw8,LIKE,False
60,Ain't No Sunshine (Late Night Jazz Mix),Karen Souza,Ain't No Sunshine / My One and Only Love,3:13,193,8k0hpFovQUU,INDIFFERENT,False
61,I Just Wanna Stop,Michelle Simonal,I Just Wanna Stop,2:23,143,jfym2ywOZ-I,INDIFFERENT,False
62,My One And Only Love,"John Coltrane, Johnny Hartman",John Coltrane And Johnny Hartman,4:56,296,fue4mYwJjeU,INDIFFERENT,False
63,eggs in the morning,aron!,cozy you (and other nice songs),2:28,148,PVgDmI4Bvr8,INDIFFERENT,False
64,"Do What You Gotta Do (Live at Westbury Music Fair, Westbury, NY - April 1968)",Nina Simone,'Nuff Said (Expanded Edition),3:00,180,gqHIQsrZ_vM,INDIFFERENT,False
65,"Don't Think Twice, It's Alright",Emilie-Claire Barlow,The Beat Goes On,4:41,281,VVnWC5SjqAQ,INDIFFERENT,False
66,Too Much,Jacob Banks,For My Friends,4:51,291,T01zNMlsopI,INDIFFERENT,False
67,Talk of the Town,The Love Rights,Talk of the Town,4:32,272,hMp_pMnTp3U,INDIFFERENT,False
68,April in Your Eyes,Pino Café,Late Spring Garden Bossa Nova 1 Hour Morning Café BGM,1:58,118,z9LlXt1vWo4,INDIFFERENT,False
69,A Flower in Winter,Cecily,A Flower in Winter,4:47,287,9JruXdba1WA,INDIFFERENT,False
70,Bewitched,Laufey,Bewitched,4:07,247,h1ZhKoSNwjI,INDIFFERENT,False
71,Sunday Kind of Love,Steve Tyrell,A Song For You,3:32,212,nPkCYYG8MxE,INDIFFERENT,False
72,Sahara Night,George White Group,Sahara Night,2:56,176,7-WhnuGBv3I,INDIFFERENT,False
73,Symptoms of a Broken Heart,Sola,Symptoms of a Broken Heart,3:00,180,oArl4uZOLg8,INDIFFERENT,False
74,Angel Eyes,Delicatessen,Jazz + Bossa,4:26,266,xAPbOpXZjl0,INDIFFERENT,False
75,Crazy,Chantal Chamberland,Serendipity Street,3:30,210,fVoTnasVZc8,INDIFFERENT,False
76,Moving Targets,"Dualbox, E-Mulation, Stereo Dub",Moving Targets,3:59,239,yQN1wNOCvjQ,INDIFFERENT,False
77,These Are The Days,Jamie Cullum,Twentysomething (Special Edition),3:22,202,lBM_zbolKRU,INDIFFERENT,False
78,Take It Further,Mina Okabe,Take It Further,3:22,202,76eIrpQP0p8,INDIFFERENT,False
79,All the Ways (feat. Ray LaMontagne),"Ray LaMontagne, The Secret Sisters","Mind, Man, Medicine",3:39,219,o70wlNu1l6A,INDIFFERENT,False
80,Berries (First Mix),Dojo Cuts,Berries (First Mix),3:53,233,r4laeb1ajxA,INDIFFERENT,False
81,Unchain My Heart,Ray Charles,Ray Charles - I Can’t Stop Loving You,2:47,167,kDaZWKqmPJI,INDIFFERENT,False
82,Dream a Little Dream of Me,Jaymay,Not Your Fault,3:29,209,TyFMfLWNZ2I,INDIFFERENT,False
83,Good Morning Heartache (feat. Jill Scott),Chris Botti,To Love Again,6:14,374,m7jr8FjGHW0,INDIFFERENT,False
84,Come On In,Lady Wray,Piece of Me,3:39,219,Go6QXSh19xk,INDIFFERENT,False
85,When You're Smiling (The Whole World Smiles With You),Louis Armstrong And The All-Stars,King Louis,4:06,246,IfMSuEVrgtk,INDIFFERENT,False
86,Something,Tony Bennett,"Tony Bennett's ""Something""",3:21,201,dXfVqc6z24Y,INDIFFERENT,False
87,Nobody Knows You When You're Down and Out (78rpm Version),Bessie Smith,The Essential Bessie Smith,2:57,177,_yXluUUNCOM,INDIFFERENT,False
88,What Am I Supposed to Do Now,Etta Mae Hartwell,Goodbye Song for Me,4:26,266,7gctcJzfgHw,INDIFFERENT,False
89,O Barquinho,Karrin Allyson,From Paris To Rio,4:29,269,F49NfGM4ubM,INDIFFERENT,False
90,Lovin' You,Amazonics,Vintage Bossa Nova Café,4:08,248,9IARAnnF3P0,INDIFFERENT,False
91,(Looking For) The Heart Of Saturday Night,Holly Cole,Temptation,3:38,218,KbaqyOiDY_k,INDIFFERENT,False
92,Quiet Nights of Quiet Stars,Arpi Alto,Quiet Nights of Quiet Stars,4:00,240,_ldFaoMwZhU,INDIFFERENT,False
93,A Face in the Crowd,Sao Vicente,A Face in the Crowd,3:09,189,EoFsIo_ARqo,INDIFFERENT,False
94,Quiet Nights of Quiet Stars (Corcovado),Doris Day,Latin For Lovers,2:54,174,DXoBwRjnvog,INDIFFERENT,False
95,I Won't Dance (feat. Michael Bublé),Jane Monheit,Taking A Chance On Love,3:36,216,lR-dFWMz-Xk,INDIFFERENT,False
96,I Feel It Coming,Eve St. Jones,Make Your Move,3:36,216,WrfW3kNmc-8,INDIFFERENT,False
97,Do Nothin' Till You Hear From Me,"Arthur Prysock, Count Basie",Arthur Prysock/Count Basie,3:18,198,Sv81NKm3zos,INDIFFERENT,False
98,The Girl from Ipanema,Dany Crew Beat,Brazil Jazz,3:02,182,sH_Dg-WGIHo,INDIFFERENT,False
99,"The Late, Late Show",Dakota Staton,Great Ladies Of Song / Spotlight On Dakota Staton,2:37,157,h1-DHYUxrrc,INDIFFERENT,False
100,Living in a Ghost Town,"Beluga's Trio, Shirley Adamson",Living in a Ghost Town,3:14,194,4gMyEHFMtNw,INDIFFERENT,False
101,I've Got A Feeling I'm Falling,Dinah Washington,Dinah Washington Sings Fats Waller,2:27,147,wJVrkO7o10o,INDIFFERENT,False
102,Je Me Suis Fait Tout Petit (feat. John Schroeder),Pomplamoose,Je Me Suis Fait Tout Petit,2:59,179,aAUrXWqPBOg,INDIFFERENT,False
103,I Only Have Eyes For You,Peggy Lee,The Capitol Transcriptions 1946-1949,3:09,189,Ct76GvKSgss,INDIFFERENT,False
104,Georgia On My Mind,"Billie Holiday, Eddie Heywood and his Orchestra",Romance In The Dark,3:22,202,qqcwPw1FqIo,INDIFFERENT,False
105,Taking A Chance On Love (feat. The Oscar Peterson Quartet),Anita O'Day,Anita Sings The Most,2:25,145,I7IpauW05QA,INDIFFERENT,False
106,Roll On,The Little Willies,The Little Willies,3:07,187,_8LBGAxlZww,INDIFFERENT,False
107,I Want a Little Sugar In My Bowl,Nina Simone,Nina Simone Sings The Blues (Expanded Edition),2:33,153,GGvuCCuawbk,INDIFFERENT,False
108,Petite Fleur,The Hot Sardines,The Hot Sardines,3:26,206,j7Ns8905-Vk,INDIFFERENT,False
109,In A Sentimental Mood,Ella Fitzgerald,Ella Fitzgerald Sings The Duke Ellington Song Book,2:49,169,p76xJm-meUA,INDIFFERENT,False
110,I Should Care,Julie London,Julie Is Her Name,3:18,198,lrt9F_wWUos,INDIFFERENT,False
111,California Rain,Madeleine Peyroux,Half The Perfect World,2:58,178,bgsm8I3ObX4,INDIFFERENT,False
112,They Can't Take That Away From Me,Sarah Vaughan,Images,2:43,163,fncoA8bdSAU,INDIFFERENT,False
113,Ces petits riens,"Stacey Kent, Matt Skelton, John Parricelli, and Dave Chamberlain",Breakfast on the Morning Tram (Bonus Edition),3:22,202,BdkCkoh4Qgw,INDIFFERENT,False
114,Goodnite,Melody Gardot,Worrisome Heart,3:05,185,h-oOVb8Ew9Y,INDIFFERENT,False
115,Des croissants de soleil,Emilie-Claire Barlow,Seule ce soir,3:59,239,EMOz5QX_LPc,INDIFFERENT,False
116,Tea For Two,Blossom Dearie,Once Upon A Summertime,3:25,205,kPN17supM-0,INDIFFERENT,False
117,In a Manner of Speaking (feat. Camille),Nouvelle Vague,Nouvelle vague,3:58,238,ub7N1zW1z-4,LIKE,False
118,Is a Good Man Real?,Rachael & Vilray,Is a Good Man Real?,4:14,254,9qUrmKoLMuI,INDIFFERENT,False
119,Un Jour De Difference,Susie Arioli,All the Way,3:24,204,goUXKtrpFrM,INDIFFERENT,False
120,Don't Go To Strangers,Etta Jones,Don't Go To Strangers (Rudy Van Gelder Remaster),3:49,229,SgNXTPEsbac,INDIFFERENT,False
121,Ac-Cent-Tchu-Ate the Positive,Aretha Franklin,The Electrifying Aretha Franklin (Expanded Edition),2:17,137,g81wuHLuzn0,INDIFFERENT,False
122,I Got It Bad (and That Ain't Good) (1986 Remastered),"Duke Ellington & His Famous Orchestra, Ivie Anderson",Greatest Hits,3:18,198,nXQ_6Vwq4XQ,INDIFFERENT,False
123,Fascination,Moon haewon,Fascination,3:26,206,lfP42YFhLP0,INDIFFERENT,False
124,'Tis Autumn,Nat King Cole Trio,The Complete Capitol Recordings Of The Nat King Cole Trio,3:09,189,hph8xZTq2ZY,INDIFFERENT,False
125,The Right Time,Ray Charles,The Genius Sings the Blues (Mono),3:25,205,rxtlEhNggVY,INDIFFERENT,False
126,Stairway To The Stars,Johnny Hartman,I Just Dropped By To Say Hello,3:06,186,sRmXDGYlbdA,INDIFFERENT,False
127,My Girl,Otis Redding,Otis Blue: Otis Redding Sings Soul (Collector's Edition),2:56,176,tjDwzDyULvI,INDIFFERENT,False
128,Don't Let The Sun Catch You Crying,Louis Jordan,Somebody Up There Digs Me,3:14,194,zi8fZkQxLDI,INDIFFERENT,False
129,Don't Misunderstand,Nancy Wilson,I Know I Love Him,3:13,193,7uO7IRb5K54,INDIFFERENT,False
130,Beyond The Reef,Teresa Bright,Tropic Rhapsody,3:23,203,nZFvL3LHkfw,INDIFFERENT,False
131,Beyond the Sea,Halie Loren,After Dark,4:18,258,gjhKweS216Q,INDIFFERENT,False
132,Ain't It de Truth,Lena Horne,Jamaica (Original Broadway Cast Recording),4:04,244,N3iEtDFLU0I,INDIFFERENT,False
133,Exactly Like You,"Tony Bennett, k.d. lang",A Wonderful World,3:16,196,ddhiyfOac7A,INDIFFERENT,False
134,Fool Me Once,Lindsey Webster,You Change,3:55,235,McE1VLT63SE,INDIFFERENT,False
135,Left Alone (feat. Cécile McLorin Salvant),Jimmy Heath,Left Alone,4:27,267,NuEvYE5KEUk,INDIFFERENT,False
136,Sunny Side Of The Street,Kristina Train,Jenny's Wedding (Original Motion Picture Soundtrack),3:10,190,RL75SC05rYY,INDIFFERENT,False
137,Angel Eyes,Kat Edmonson,Take To The Sky,5:13,313,FdvDUFyUIng,INDIFFERENT,False
138,I Could Have Told You,"Arthur Prysock, Count Basie",Arthur Prysock/Count Basie,3:47,227,9BGjpzpo1VA,INDIFFERENT,False
139,'Round Midnight,Mel Tormé,Tormé,3:13,193,Rqza9wyYfJo,INDIFFERENT,False
140,I Fall In Love Too Easily,Chet Baker,Chet Baker Sings,3:22,202,_ZRJrAHprBM,INDIFFERENT,False
141,Live for Life,Lori Carsillo,Sugar & Smoke,5:44,344,5tR7rSQBhxU,INDIFFERENT,False
142,And I Love Him,Laura Fygi,Jazz Love,2:56,176,-7uF1riOl2k,INDIFFERENT,False
143,He Put It in the Wrong Hole,Peanut Butter Palace Records,He Put It in the Wrong Hole,2:35,155,qMIZ4_ULi80,INDIFFERENT,False
144,Just Because You Can't Be Mine,Bettye Swann,Bettye Swann,2:37,157,F5TZ6Upta3I,INDIFFERENT,False
145,Flame Twin,Norah Jones,Pick Me Up Off The Floor,3:22,202,Sy_Ni43VgdE,INDIFFERENT,False
146,My Blue Heaven,Groove 360,1928,3:09,189,QPkUr44l4Dg,INDIFFERENT,False
147,What A Difference A Day Made,Jamie Cullum,Twentysomething (Special Edition),5:10,310,hFISmpbEg1g,INDIFFERENT,False
148,Fools Rush In,Sammy Davis Jr.,Sings The Big Ones For Young Lovers,2:46,166,M16hvlNlAis,INDIFFERENT,False
149,Too Hot (feat. Lua),48th St. Collective,Too Hot,3:19,199,FfRIG2ryiqU,INDIFFERENT,False
150,How Deep Is Your Love,Chantal Chamberland,Dripping Indigo,3:54,234,FEC-DJW72sk,INDIFFERENT,False
151,Where or When,Laufey,Where or When,3:24,204,DfSxHBYTOwg,INDIFFERENT,False
152,'S Wonderful,Diana Krall,The Look Of Love,4:29,269,zNcBRSpXVfU,INDIFFERENT,False
153,Empty Tables (1974 Version),Frank Sinatra,"Reprise Rarities, Vol. 3",3:04,184,TQZSjnnBzXk,INDIFFERENT,False
154,Make You Feel My Love,Flora Martinez,Flora,4:06,246,wKCQepNVngM,INDIFFERENT,False
155,"Falling in Love Again, Can't Help It",Diahann Carroll,Essential Masters 1958-1961,3:14,194,EbRke3eTsVc,INDIFFERENT,False
156,Movin' Me On,Eliane Elias,Dreamer,4:11,251,_40LmIIKRIA,INDIFFERENT,False
157,And I Love Her,"Denise King, Massimo Faraò Trio",Songs with Love,3:52,232,TG1YN5eMyY8,INDIFFERENT,False
158,Kiss of Life,Sade,Love Deluxe,5:50,350,4MOzk7-6j-I,INDIFFERENT,False
159,Lullaby of the Leaves,Connie Evingson,Gypsy in My Soul,3:57,237,XPEoiLP0kZQ,INDIFFERENT,False
160,A Kiss to Build a Dream On,Kitty Cleveland,Blue Skies,4:10,250,MulgvlspjY4,INDIFFERENT,False
161,Lil Bit of Love,The California Honeydrops,Soft Spot,3:54,234,b_H5UjHSkEQ,INDIFFERENT,False
162,Summertime,Canen,Think Twice,3:43,223,9UjBjqI5y_I,INDIFFERENT,False
163,But Beautiful,Carmen McRae,Torchy!,2:57,177,GY2HGPQ4Ut4,INDIFFERENT,False
164,Dollar Bill Bar,Sierra Ferrell,Trail Of Flowers,3:30,210,eTuQoZ1IpDo,INDIFFERENT,False
165,Creep,Karen Souza,Chill N' Jazz: The Coolest Collection Of Chill Out Jazz,3:31,211,v37pMDDHsn8,INDIFFERENT,False
166,Let Me Call You Sweetheart,Joni James,The Pop Queen,2:24,144,vYNJNbcXylk,INDIFFERENT,False
167,When My Baby Smiles At Me,Bing Crosby,Songs I Wish I Had Sung The First Time Around (Deluxe Edition),3:07,187,GiDODVoUYLw,INDIFFERENT,False
168,Garota de Ipanema (The Girl From Ipanema),Ituana,Chill N' Brazil - The Best Of Electro-Bossa And Chill Out Remixes,3:23,203,Jtc_OYV7Zp0,INDIFFERENT,False
169,I Just Want To Make Love To You (Single Version),Etta James,At Last!,3:06,186,-by8rCyHzn4,INDIFFERENT,False
170,Moon River,Louis Armstrong,"Hello, Dolly!",3:00,180,s4yyS76oD8A,INDIFFERENT,False
171,Here's That Rainy Day,Lara Louise,Here's That Rainy Day,2:48,168,fJEWY7YTCZg,INDIFFERENT,False
172,There'll Be No Second Time,Sam Cooke,Keep Movin' On,3:02,182,jSs_EGIcNmA,INDIFFERENT,False
173,Change Is Hard,She & Him,Volume One,3:04,184,dKud8ah-Eak,INDIFFERENT,False
174,What a Difference a Day Makes,Renee Olstead,Renee Olstead,3:29,209,QgGxtbZNnYA,INDIFFERENT,False
175,Cry to Me,Solomon Burke,Rock 'N Soul,2:35,155,h1U2GfCGIEs,INDIFFERENT,False
176,Yellow,The Cooltrane Quartet,Songs We Love,3:30,210,E20J7ONpH3w,INDIFFERENT,False
177,Only One,Eilen Jewell,Queen of the Minor Key,3:45,225,_NlKLA4DIz8,INDIFFERENT,False
178,I'm through with love,Delicatessen,Jazz + Bossa,6:12,372,jA40m2sakTs,INDIFFERENT,False
179,Amado mio,Pink Martini,Sympathique,4:50,290,As2v3x2m-rU,INDIFFERENT,False
180,Autumn Leaves,Paula Cole,Midnight In The Garden Of Good And Evil (Music From And Inspired By The Motion Picture),5:09,309,yofUdUjSoGc,INDIFFERENT,False
181,She Drives Me Crazy,Urselle,She Drives Me Crazy,3:05,185,C8PYiJ5j1HU,INDIFFERENT,False
182,Only Happy When It Rains,Amazonics,Amazónico,3:02,182,D84ZB2wLSH4,INDIFFERENT,False
183,Solitude (Acoustic),Joy Frost,Solitude (Acoustic),3:17,197,EGLGyfLPnyU,INDIFFERENT,False
184,Let Love Walk Out Again,The Emkays,Let Love Walk Out Again,2:35,155,xQlNf2fmdvY,INDIFFERENT,False
185,It's So Peaceful In The Country,Mildred Bailey,The Rockin' Chair Lady,3:17,197,oKmPGTi0gx0,INDIFFERENT,False
186,Everybody Loves Somebody,Mandy Harvey,Smile,3:55,235,FPCGgwjZg_A,INDIFFERENT,False
187,Someone To Watch Over Me (feat. Pasquale Grasso),Samara Joy,Linger Awhile,4:03,243,y1VkijjS8lI,INDIFFERENT,False
188,You Go To My Head,Billie Holiday,Solitude,2:55,175,hQevKY4gy4s,INDIFFERENT,False
189,A Sunday Kind Of Love,Ruth Cameron,Roadhouse,4:53,293,QaDNN5DjvEo,INDIFFERENT,False
190,I Only Want To Be With You,Shelby Lynne,Just A Little Lovin',3:51,231,f3AjWvSJ-3k,INDIFFERENT,False
191,Let's Do It,Ella Fitzgerald,Ella Fitzgerald Sings The Cole Porter Song Book,3:35,215,G3ughF1q9Ys,INDIFFERENT,False
192,Cry Me A River,Julie London,Julie Is Her Name,2:59,179,gCGNYJOrebA,INDIFFERENT,False
193,Kiss of Life,Olivia Ong,A Girl Meets Bossanova 2,4:11,251,I2my94XGqT4,INDIFFERENT,False
194,Sweet Happy Life,Peggy Lee,Guitars A La Lee,2:10,130,FLZq6lfBgrI,INDIFFERENT,False
195,That's All I Ask,Nina Simone,Wild Is The Wind,2:28,148,w94FSOmigYM,INDIFFERENT,False
196,Blue Alert,Madeleine Peyroux,Half The Perfect World,4:11,251,cYeeCBFdMsg,INDIFFERENT,False
197,"It's Not You, It's Me",The Little Willies,The Little Willies,2:44,164,Itn-ky_4UBc,INDIFFERENT,False
198,I Thought About You,"Dinah Washington, Walter Rodell Orchestra",The Complete Dinah Washington On Mercury Vol. 2 (1950-1952),3:09,189,XjFVeXdapAc,INDIFFERENT,False
199,Les yeux ouverts (2012),Emilie-Claire Barlow,Seule ce soir,5:11,311,QLIJTDMCDrk,INDIFFERENT,False
200,Black Coffee,Sarah Vaughan,16 Most Requested Songs,3:16,196,NWt4tgW3U0g,INDIFFERENT,False
201,Taking A Chance On Love (feat. The Oscar Peterson Quartet),Anita O'Day,Anita Sings The Most,2:25,145,I7IpauW05QA,INDIFFERENT,False
202,Makin' Whoopee,Julie London,Your Number Please...,2:47,167,8_YTDU9ofuo,INDIFFERENT,False
203,Too Marvelous For Words,Billie Holiday,Lady Sings The Blues,2:13,133,2pY72g1iDjk,INDIFFERENT,False
204,Je Me Suis Fait Tout Petit (feat. John Schroeder),Pomplamoose,Je Me Suis Fait Tout Petit,2:59,179,aAUrXWqPBOg,INDIFFERENT,False
205,Stella By Starlight,Ella Fitzgerald,"Clap Hands, Here Comes Charlie! (Expanded Edition)",3:22,202,L4Xv63dSM7Q,INDIFFERENT,False
206,Dance Me To The End Of Love,Madeleine Peyroux,Careless Love,3:58,238,a2K4OnOaBUo,INDIFFERENT,False
207,I Want a Little Sugar In My Bowl,Nina Simone,Nina Simone Sings The Blues (Expanded Edition),2:33,153,GGvuCCuawbk,INDIFFERENT,False
208,Petite Fleur,The Hot Sardines,The Hot Sardines,3:26,206,j7Ns8905-Vk,INDIFFERENT,False
209,Roll On,The Little Willies,The Little Willies,3:07,187,_8LBGAxlZww,INDIFFERENT,False
210,Don't Misunderstand,Nancy Wilson,I Know I Love Him,3:13,193,7uO7IRb5K54,INDIFFERENT,False
211,In a Manner of Speaking (feat. Camille),Nouvelle Vague,Nouvelle vague,3:58,238,ub7N1zW1z-4,LIKE,False
212,Ces petits riens,"Stacey Kent, Matt Skelton, John Parricelli, and Dave Chamberlain",Breakfast on the Morning Tram (Bonus Edition),3:22,202,BdkCkoh4Qgw,INDIFFERENT,False
213,Misty,Sarah Vaughan,Vaughan And Violins,3:03,183,3U7eONfHQcI,INDIFFERENT,False
214,The Look of Love,Jean Frye Sidwell,The Look of Love,5:53,353,JQZvq-sEER8,INDIFFERENT,False
215,Someday My Prince Will Come (Acoustic Version),Melody Gardot,Bye Bye Blackbird EP,1:11,71,KIvpvW9FFGs,INDIFFERENT,False
216,Yellow,The Cooltrane Quartet,Songs We Love,3:30,210,E20J7ONpH3w,INDIFFERENT,False
217,I Can't Get Started With You,Carmen McRae,By Special Request,3:18,198,Uq-u-SOfJaE,INDIFFERENT,False
218,I Thought About You,"Dinah Washington, Walter Rodell Orchestra",The Complete Dinah Washington On Mercury Vol. 2 (1950-1952),3:09,189,XjFVeXdapAc,INDIFFERENT,False
219,I Only Have Eyes For You,Peggy Lee,The Capitol Transcriptions 1946-1949,3:09,189,Ct76GvKSgss,INDIFFERENT,False
220,'Round Midnight,Mel Tormé,Tormé,3:13,193,Rqza9wyYfJo,INDIFFERENT,False
221,I Fall In Love Too Easily,Chet Baker,Chet Baker Sings,3:22,202,_ZRJrAHprBM,INDIFFERENT,False
222,And Then There Was You,Norah Jones,Day Breaks,3:06,186,IiuqcK9mbgM,INDIFFERENT,False
223,The Right Time,Ray Charles,The Great Hits of Ray Charles Recorded on 8-Track Stereo,3:20,200,0SMxdASfbn0,INDIFFERENT,False
